resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,parasitic
756,Bacteria,microorganism,1,1038,Pseudoleptomesochra typica,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5791,n
756,Bacteria,microorganism,1,1037,Psyllocamptus triarticulatus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5798,n
756,Bacteria,microorganism,1,1039,Laophontodes hedgpethi,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5805,n
756,Bacteria,microorganism,1,1040,Mesochra pygmaea,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5812,n
756,Bacteria,microorganism,1,1041,Nannomesochra arupinensis,copepod,1,1,4,4,1,NA,NA,high,pools,NA,yes,NA,5819,n
756,Bacteria,microorganism,1,1043,Cletodes hartmannae,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5826,n
756,Bacteria,microorganism,1,1044,Enhydrosoma hopkinsi,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5833,n
756,Bacteria,microorganism,1,1042,Paracrenhydrosoma karlingi,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5840,n
756,Bacteria,microorganism,1,1045,Dactylopusia crassipes,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5847,n
756,Bacteria,microorganism,1,1046,Dactylopusia glacialis,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5854,n
756,Bacteria,microorganism,1,1047,Dactylopusia paratisboides,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5861,n
756,Bacteria,microorganism,1,1048,Dactylopusia vulgaris inornata,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5868,n
756,Bacteria,microorganism,1,1050,Diarthrodes dissimilis,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5875,n
756,Bacteria,microorganism,1,1051,Diarthrodes unisetosus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5882,n
756,Bacteria,microorganism,1,1054,Leptocaris armatus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5889,n
756,Bacteria,microorganism,1,1055,Bradyellopsis foliatus,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5896,n
756,Bacteria,microorganism,1,1057,Ectinosoma breviarticulatum,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5903,n
756,Bacteria,microorganism,1,1059,Ectinosoma californicum,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5910,n
756,Bacteria,microorganism,1,1058,Ectinosoma paranormani,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5924,n
756,Bacteria,microorganism,1,1060,Halectinosoma kunzi,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5931,n
756,Bacteria,microorganism,1,1061,Halectinosoma longisetosum,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5938,n
756,Bacteria,microorganism,1,1062,Halectinosoma ornatum,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5945,n
756,Bacteria,microorganism,1,1063,Pseudobradya pulchera,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5952,n
756,Bacteria,microorganism,1,1071,Echinolaophonte briani,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6008,n
756,Bacteria,microorganism,1,1072,Heterolaophonte discophora,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6015,n
756,Bacteria,microorganism,1,1073,Heterolaophonte variabilis,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6022,n
756,Bacteria,microorganism,1,1074,Laophonte acutirostris,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6029,n
756,Bacteria,microorganism,1,1075,Laophonte cornuta,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6036,n
756,Bacteria,microorganism,1,1076,Laophonte sp.,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6043,n
756,Bacteria,microorganism,1,1077,Paralaophonte pacifica,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6050,n
756,Bacteria,microorganism,1,1078,Paronychocamptus proprius,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6057,n
756,Bacteria,microorganism,1,1079,Pseudonychocamptus paraproximus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6064,n
756,Bacteria,microorganism,1,1080,Pseudonychocamptus spinifer,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6071,n
756,Bacteria,microorganism,1,1081,Quinquelaophonte longifurcata,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6078,n
756,Bacteria,microorganism,1,1082,Amonardia normani,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6092,n
756,Bacteria,microorganism,1,1083,Amonardia perturbata,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6099,n
756,Bacteria,microorganism,1,1084,Amphiascoides lancisetiger,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6106,n
756,Bacteria,microorganism,1,1085,Amphiascoides subdebilis,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6113,n
756,Bacteria,microorganism,1,1086,Amphiascopsis cinctus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6120,n
756,Bacteria,microorganism,1,1087,Amphiascus minutus,copepod,1,1,4,4,1,NA,NA,middle,pools,NA,yes,NA,6127,n
756,Bacteria,microorganism,1,1088,Amphiascus undosus,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6134,n
756,Bacteria,microorganism,1,1089,Diosaccus spinatus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6141,n
756,Bacteria,microorganism,1,1090,Paramphiascopsis ekmani,copepod,1,1,4,4,1,NA,NA,middle,pools,NA,yes,NA,6148,n
756,Bacteria,microorganism,1,1091,Typhlamphiascus pectinifer,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6155,n
756,Bacteria,microorganism,1,1092,Typhlamphiascus unisetosus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6162,n
756,Bacteria,microorganism,1,1093,Normanella bolini,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6169,n
756,Bacteria,microorganism,1,1094,Normanella confluens,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6176,n
756,Bacteria,microorganism,1,1095,Apodopsyllus vermiculiformis,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6183,n
756,Bacteria,microorganism,1,1096,Scottopsyllus pararobertsoni,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6190,n
756,Bacteria,microorganism,1,1097,Parastenhelia spinosa,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6197,n
756,Bacteria,microorganism,1,1098,Alteutha langi,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6204,n
756,Bacteria,microorganism,1,1099,Alteuthella sp.,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6211,n
756,Bacteria,microorganism,1,1101,Eupelte setacauda,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6218,n
756,Bacteria,microorganism,1,1100,Eupelte simile,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6225,n
756,Bacteria,microorganism,1,1102,Peltidium sp.,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6232,n
756,Bacteria,microorganism,1,1103,Porcellidium fimbriatum,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6239,n
756,Bacteria,microorganism,1,1104,Porcellidium viride,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6246,n
756,Bacteria,microorganism,1,1053,Danielssenia reducta,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6253,n
756,Bacteria,microorganism,1,1052,Danielssenia typica,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6260,n
756,Bacteria,microorganism,1,1106,Idomene purpurocincta,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6267,n
756,Bacteria,microorganism,1,1108,Phyllopodopsyllus borutskyi,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6274,n
756,Bacteria,microorganism,1,1107,Phyllopodopsyllus parabradyi,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6281,n
756,Bacteria,microorganism,1,1109,Eudactylopus latipes,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6288,n
756,Bacteria,microorganism,1,1112,Phyllothalestris mysis,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6309,n
756,Bacteria,microorganism,1,1113,Rhynchothalestris helgolandica,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6316,n
756,Bacteria,microorganism,1,1114,Scutellidium arthuri,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6323,n
756,Bacteria,microorganism,1,1115,Scutellidium hippolytes,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6330,n
756,Bacteria,microorganism,1,1116,Tisbe furcata,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6337,n
756,Bacteria,microorganism,1,780,Barentsia conferta,entoproct,1,1,4,4,1,NA,NA,low tidepools,pools,NA,yes,NA,6344,n
756,Bacteria,microorganism,1,781,Barentsia discreta,entoproct,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6351,n
756,Bacteria,microorganism,1,782,Barentsia parva,entoproct,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6358,n
756,Bacteria,microorganism,1,777,Loxosomella sp.,entoproct,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6372,n
756,Bacteria,microorganism,1,778,Pedicellina newberryi,entoproct,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6386,n
756,Bacteria,microorganism,1,1105,Dactylopodola,gastrotrich,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6477,n
756,Bacteria,microorganism,1,963,Clytia hemisphaerica,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6526,n
756,Bacteria,microorganism,1,943,Calycella syringa,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6547,n
756,Bacteria,microorganism,1,919,Cladonema myersi,hydroid,5,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6554,n
756,Bacteria,microorganism,1,923,Dipurena bicircella,hydroid,5,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6575,n
756,Bacteria,microorganism,1,944,Eutonina indicans,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6589,n
756,Bacteria,microorganism,1,930,Hydrocoryne bodegensis,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6617,n
756,Bacteria,microorganism,1,948,Filellum serpens,hydroid,5,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6624,n
756,Bacteria,microorganism,1,949,Lafoea dumosa,hydroid,5,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6631,n
756,Bacteria,microorganism,1,912,Leuckartiara octona,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6638,n
756,Bacteria,microorganism,1,954,Abietinaria filicula,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6680,n
756,Bacteria,microorganism,1,955,Abietinaria greenei,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6687,n
756,Bacteria,microorganism,1,956,Abietinaria inconstans,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6694,n
756,Bacteria,microorganism,1,957,Dynamena disticha,hydroid,5,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6701,n
756,Bacteria,microorganism,1,958,Salacia desmoides,hydroid,5,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,6708,n
756,Bacteria,microorganism,1,960,Symplectoscyphus erectus,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6729,n
756,Bacteria,microorganism,1,961,Symplectoscyphus tricuspidatus,hydroid,5,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,6736,n
756,Bacteria,microorganism,1,933,Hybocodon prolifer,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6757,n
756,Bacteria,microorganism,1,936,Zanclea bomala,hydroid,5,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,6771,n
756,Bacteria,microorganism,1,983,Thrombophyton trachydermum,octocoral,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6876,n
756,Bacteria,microorganism,1,980,Telesto sp.,octocoral,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6883,n
756,Bacteria,microorganism,1,1021,Cypria reptans,ostracod,1,1,4,4,1,NA,NA,high,pools,NA,yes,NA,6890,n
756,Bacteria,microorganism,1,1020,Cypridopsis vidua,ostracod,1,1,4,4,1,NA,NA,high,pools,NA,yes,NA,6897,n
756,Bacteria,microorganism,1,1022,Heterocypris salina,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6904,n
756,Bacteria,microorganism,1,1023,Sarscypridopsis aculeata,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6911,n
756,Bacteria,microorganism,1,1024,Cythere alveolivalva,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6918,n
756,Bacteria,microorganism,1,1025,Cythere sp.,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6925,n
756,Bacteria,microorganism,1,1026,Ambostracon glaucum,ostracod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6932,n
756,Bacteria,microorganism,1,1027,Aurila lincolnensis,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6939,n
756,Bacteria,microorganism,1,1028,Aurila montereyensis,ostracod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6946,n
756,Bacteria,microorganism,1,1029,Radimella aurita,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6953,n
756,Bacteria,microorganism,1,1030,Acetabulastoma californica,ostracod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6960,n
756,Bacteria,microorganism,1,1031,Xestoleberis hopkinsi,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6967,n
756,Bacteria,microorganism,1,774,Phoronis vancouverensis,phoronid,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6981,n
756,Bacteria,microorganism,1,775,Phoronopsis californica,phoronid,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6988,n
756,Bacteria,microorganism,1,920,Cladonema myersi,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7009,n
756,Bacteria,microorganism,1,922,Coryne eximia,plankton,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7016,n
756,Bacteria,microorganism,1,926,Coryne sp.,plankton,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7023,n
756,Bacteria,microorganism,1,924,Dipurena bicircella,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7030,n
756,Bacteria,microorganism,1,929,Halimedusa typus,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7065,n
756,Bacteria,microorganism,1,931,Hydrocoryne bodegensis,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7072,n
756,Bacteria,microorganism,1,950,Mitrocoma cellularia,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7079,n
756,Bacteria,microorganism,1,914,Proboscidactyla circumsabella,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7100,n
756,Bacteria,microorganism,1,918,Rathkea octopunctata,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7114,n
756,Bacteria,microorganism,1,934,Hybocodon prolifer,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7121,n
756,Bacteria,microorganism,1,937,Zanclea bomala,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7128,n
756,Bacteria,microorganism,1,1676,Novafabricia brunnea,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7142,n
756,Bacteria,microorganism,1,447,Janua brasiliensis,polychaete,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,7219,n
756,Bacteria,microorganism,1,1963,Leptopecten latiauratus,scallop,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7247,n
756,Bacteria,microorganism,1,1814,Crepidula fornicata,slipper limpet,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7261,n
756,Bacteria,microorganism,1,1816,Crepidula norrisiarum,slipper limpet,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7268,n
756,Bacteria,microorganism,1,1815,Crepidula plana,slipper limpet,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7275,n
756,Bacteria,microorganism,1,1685,Bushiella abnormis,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7289,n
756,Bacteria,microorganism,1,1686,Circeis armoricana,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7296,n
756,Bacteria,microorganism,1,1681,Crucigera zygophora,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7303,n
756,Bacteria,microorganism,1,1682,Hydroides gracilis,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7310,n
756,Bacteria,microorganism,1,1687,Neodexiospira pseudocorrugata,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7317,n
756,Bacteria,microorganism,1,1688,Paradexiospira vitrea,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7324,n
756,Bacteria,microorganism,1,1689,Pileolaria lateralis,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7331,n
756,Bacteria,microorganism,1,1690,Pileolaria marginata,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7338,n
756,Bacteria,microorganism,1,445,Salmacina tribranchiata,spirorbid polychaete,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,7352,n
756,Bacteria,microorganism,1,1692,Simplaria potswaldi,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7359,n
756,Bacteria,microorganism,1,1693,Simplaria pseudomilitaris,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7366,n
756,Bacteria,microorganism,1,1684,Vermiliopsis multiannulata,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7387,n
756,Bacteria,microorganism,1,73,Iophon rayae,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7394,n
756,Bacteria,microorganism,1,80,Stelletta clarella,sponge,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,7401,n
756,Bacteria,microorganism,1,59,Clathrina sp.,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7422,n
756,Bacteria,microorganism,1,32,Forcepia hartmani,sponge,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7436,n
756,Bacteria,microorganism,1,68,Geodia hentscheli,sponge,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,7464,n
756,Bacteria,microorganism,1,49,Hymeniacidon actites,sponge,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7485,n
756,Bacteria,microorganism,1,50,Hymeniacidon ungodon,sponge,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7492,n
756,Bacteria,microorganism,1,36,Plocamionida lyoni,sponge,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,7520,n
756,Bacteria,microorganism,1,75,Leucosolenia eleanor,sponge,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,7527,n
756,Bacteria,microorganism,1,20,Antho illgi,sponge,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7541,n
756,Bacteria,microorganism,1,26,Clathria microjoanna,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7590,n
756,Bacteria,microorganism,1,29,Clathria spongigartina,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7618,n
756,Bacteria,microorganism,1,39,Plocamiancora igzo,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7625,n
756,Bacteria,microorganism,1,53,Neopetrosia vanilla,sponge,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7646,n
756,Bacteria,microorganism,1,54,Xestospongia dubia,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7653,n
756,Bacteria,microorganism,1,901,Distaplia smithi,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7716,n
756,Bacteria,microorganism,1,224,Molgula verrucifera,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7723,n
756,Bacteria,microorganism,1,188,Perophora annectens,tunicate,1,1,4,4,1,NA,NA,"middle, low",pools,NA,yes,NA,7730,n
756,Bacteria,microorganism,1,903,Synoicum pellucidum,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7779,n
756,Bacteria,microorganism,1,906,Botryllus tuberatus,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7807,n
756,Bacteria,microorganism,1,907,Dendrodoa abbotti,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7814,n
756,Bacteria,microorganism,1,1016,Evadne nordmanni,water flea,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7849,n
756,Bacteria,microorganism,1,1015,Evadne spinifera,water flea,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7856,n
756,Bacteria,microorganism,1,1018,Pleopis polyphemoides,water flea,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7863,n
756,Bacteria,microorganism,1,1019,Pseudevadne tergestina,water flea,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7870,n
756,Bacteria,microorganism,1,1017,Penilia avirostris,water flea,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7877,n
754,Zooplankton,zooplankton,6,66,Cliona celata,sponge,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1087,n
754,Zooplankton,zooplankton,6,64,Aplysina fistularis,sponge,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1086,n
754,Zooplankton,zooplankton,6,70,Haliclona sp.,sponge,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1089,n
754,Zooplankton,zooplankton,6,71,Higginsia sp.,sponge,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1090,n
754,Zooplankton,zooplankton,6,91,Aglaophenia struthionides,hydroid,5,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1097,n
754,Zooplankton,zooplankton,6,102,Epiactis prolifera,anemone,1,1,4,13,1,MAH,NA,NA,NA,NA,NA,NA,1692,n
754,Zooplankton,zooplankton,6,467,Paraconcavus pacificus,barnacle,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1126,n
754,Zooplankton,zooplankton,6,2339,Balanus sp.,barnacle,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,4627,n
754,Zooplankton,zooplankton,6,490,Pentidotea wosnesenskii,isopod,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1569,n
754,Zooplankton,zooplankton,6,1286,Gammaropsis thompsoni,gammarid,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6454,n
754,Zooplankton,zooplankton,6,489,Pentidotea aculeata,isopod,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1568,n
754,Zooplankton,zooplankton,6,515,Heptacarpus paludicola,shrimp,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1574,n
754,Zooplankton,zooplankton,6,101,Anthopleura elegantissima,anemone,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,4522,n
754,Zooplankton,zooplankton,6,109,Corynactis californica,anemone,1,1,4,13,1,MAH,NA,NA,NA,NA,NA,NA,1710,n
754,Zooplankton,zooplankton,6,795,Tubulipora aliciae,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5628,n
754,Zooplankton,zooplankton,6,367,Mytilus edulis,mussel,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1120,n
754,Zooplankton,zooplankton,6,464,Balanus glandula,barnacle,5,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1285,n
754,Zooplankton,zooplankton,6,458,Tetraclita rubescens,barnacle,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1124,n
754,Zooplankton,zooplankton,6,455,Pollicipes polymerus,barnacle,1,1,4,4,1,NA,NA,middle,pools,NA,yes,NA,4683,n
754,Zooplankton,zooplankton,6,471,Megabalanus californicus,barnacle,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,4655,n
754,Zooplankton,zooplankton,6,1694,Spirorbis bifurcatus,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7371,n
754,Zooplankton,zooplankton,6,104,Urticina crassicornis,anemone,1,1,4,13,1,MAH,NA,NA,NA,NA,NA,NA,1698,n
754,Zooplankton,zooplankton,6,134,Integripelta bilabiata,bryozoan,1,1,4,13,1,MAH,NA,NA,NA,NA,NA,NA,1716,n
754,Zooplankton,zooplankton,6,136,Celleporaria brunnea,bryozoan,1,1,4,13,1,MAH,NA,NA,NA,NA,NA,NA,1722,n
754,Zooplankton,zooplankton,6,366,Mytilus californianus,mussel,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1280,n
754,Zooplankton,zooplankton,6,99,Anthopleura xanthogrammica,anemone,1,1,NA,4,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,all,pools,y,y,NA,10262,n
754,Zooplankton,zooplankton,6,368,Mytilisepta bifurcata,mussel,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1121,n
754,Zooplankton,zooplankton,6,436,Phragmatopoma californica,polychaete,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,7147,n
754,Zooplankton,zooplankton,6,85,Obelia dichotoma,hydroid,5,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1093,n
754,Zooplankton,zooplankton,6,170,Aplidium californicum,tunicate,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1098,n
754,Zooplankton,zooplankton,6,171,Aplidium solidum,tunicate,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1099,n
754,Zooplankton,zooplankton,6,178,Euherdmania claviformis,tunicate,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1102,n
754,Zooplankton,zooplankton,6,179,Didemnum carnulentum,tunicate,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1103,n
754,Zooplankton,zooplankton,6,180,Trididemnum opacum,tunicate,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1104,n
754,Zooplankton,zooplankton,6,183,Eudistoma psammion,tunicate,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1106,n
754,Zooplankton,zooplankton,6,173,Aplidium arenatum,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7756,n
754,Zooplankton,zooplankton,6,174,Polyclinum planum,tunicate,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1100,n
