resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,ref_num,justification,confidence,incl.code
426,Harmothoe imbricata,scale worm,1,1706,Lineus pictifrons,nemertean,1,1,"375, 376",6,3,2
426,Harmothoe imbricata,scale worm,1,1710,Lineus rubescens,nemertean,1,1,"375, 376",6,3,2
426,Harmothoe imbricata,scale worm,1,1711,Lineus torquatus,nemertean,1,1,"375, 376",6,3,2
426,Harmothoe imbricata,scale worm,1,1712,Micrura alaskensis,nemertean,1,1,"375, 376",6,3,2
426,Harmothoe imbricata,scale worm,1,1713,Micrura coei,nemertean,1,1,"375, 376",6,3,2
426,Harmothoe imbricata,scale worm,1,1714,Micrura olivaris,nemertean,1,1,"375, 376",6,3,2
426,Harmothoe imbricata,scale worm,1,1715,Micrura verrilli,nemertean,1,1,"375, 376",6,3,2
426,Harmothoe imbricata,scale worm,1,1717,Lineus sanguineus,nemertean,1,1,"375, 376",6,3,2
426,Harmothoe imbricata,scale worm,1,1723,Emplectonema buergeri,nemertean,1,1,"375, 376",6,3,2
426,Harmothoe imbricata,scale worm,1,1724,Nemertopsis gracilis,nemertean,1,1,"375, 376",6,3,2
426,Harmothoe imbricata,scale worm,1,2388,Ophiuroidea,brittle star,6,1,"375, 376",6,3,2
426,Harmothoe imbricata,scale worm,1,2392,Hydrozoa,hydroid,6,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,9,Triakis semifasciata,shark,1,1,RIZ Lit Search: 101,6,2,1
429,Nereis grubei,polychaete,1,15,Clinocottus analis,fish,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,123,Emplectonema gracile,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,429,Nereis grubei,polychaete,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,430,Platynereis bicanaliculata,polychaete,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,708,Podiceps nigricollis,bird,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,984,Crangon handi,shrimp,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1589,Ceratonereis tunicatae,polychaete,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1590,Cheilonereis cyclurus,polychaete,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1591,Eunereis longipes,polychaete,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1594,Neanthes brandti,polychaete,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1595,Neanthes virens,polychaete,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1596,Nereis eakini,polychaete,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1597,Nereis latescens,polychaete,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1598,Nereis pelagica,polychaete,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1599,Nereis procera,polychaete,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1600,Nereis vexillosa,polychaete,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1703,Euborlasia nigrocincta,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1704,Lineus bilineatus,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1705,Lineus flavescens,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1706,Lineus pictifrons,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1710,Lineus rubescens,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1711,Lineus torquatus,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1712,Micrura alaskensis,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1713,Micrura coei,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1714,Micrura olivaris,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1715,Micrura verrilli,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1717,Lineus sanguineus,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1723,Emplectonema buergeri,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,1724,Nemertopsis gracilis,nemertean,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,2134,Sterna elegans,bird,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,3012,Haematopus bachmani,bird,1,1,"375, 376",6,3,2
429,Nereis grubei,polychaete,1,3013,Larus californicus,bird,1,1,410,6,2,1
429,Nereis grubei,polychaete,1,3019,Larus glaucescens,bird,1,1,"375, 376, 385","6, 6",2,1
429,Nereis grubei,polychaete,1,3021,Numenius americanus,bird,1,1,395,6,2,1
429,Nereis grubei,polychaete,1,3022,Calidris virgata,bird,1,1,399,6,2,1
429,Nereis grubei,polychaete,1,3023,Arenaria melanocephala,bird,1,1,399,6,2,1
429,Nereis grubei,polychaete,1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1,Gibbonsia metzi,fish,1,1,7,3,NA,1
430,Platynereis bicanaliculata,polychaete,1,2,Gibbonsia elegans,fish,1,1,7,3,NA,1
430,Platynereis bicanaliculata,polychaete,1,6,Micrometrus minimus,fish,1,1,7,3,NA,1
430,Platynereis bicanaliculata,polychaete,1,15,Clinocottus analis,fish,1,1,"154, 375, 376","3, 6",NA,1
430,Platynereis bicanaliculata,polychaete,1,123,Emplectonema gracile,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,124,Paranemertes peregrina,nemertean,1,1,"Morris, Abbott, & Haderlie",3,1,1
430,Platynereis bicanaliculata,polychaete,1,425,Halosydna brevisetosa,scale worm,1,10,MAH,3,NA,1
430,Platynereis bicanaliculata,polychaete,1,429,Nereis grubei,polychaete,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,430,Platynereis bicanaliculata,polychaete,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,708,Podiceps nigricollis,bird,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,984,Crangon handi,shrimp,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1589,Ceratonereis tunicatae,polychaete,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1590,Cheilonereis cyclurus,polychaete,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1591,Eunereis longipes,polychaete,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1594,Neanthes brandti,polychaete,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1595,Neanthes virens,polychaete,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1596,Nereis eakini,polychaete,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1597,Nereis latescens,polychaete,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1598,Nereis pelagica,polychaete,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1599,Nereis procera,polychaete,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1600,Nereis vexillosa,polychaete,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1703,Euborlasia nigrocincta,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1704,Lineus bilineatus,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1705,Lineus flavescens,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1706,Lineus pictifrons,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1710,Lineus rubescens,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1711,Lineus torquatus,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1712,Micrura alaskensis,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1713,Micrura coei,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1714,Micrura olivaris,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1715,Micrura verrilli,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1717,Lineus sanguineus,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1723,Emplectonema buergeri,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,1724,Nemertopsis gracilis,nemertean,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,2134,Sterna elegans,bird,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,3012,Haematopus bachmani,bird,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,3013,Larus californicus,bird,1,1,410,6,2,1
430,Platynereis bicanaliculata,polychaete,1,3019,Larus glaucescens,bird,1,1,"375, 376",6,3,2
430,Platynereis bicanaliculata,polychaete,1,3021,Numenius americanus,bird,1,1,395,6,2,1
430,Platynereis bicanaliculata,polychaete,1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,3,2
432,Arabella iricolor,polychaete,1,675,Lecudina arabellae,gregarine,1,6,"Morris, Abbott, & Haderlie; Light & Smith",3,1,1
433,Arabella endonata,polychaete,1,675,Lecudina arabellae,gregarine,1,6,"Morris, Abbott, & Haderlie",3,1,1
435,Dodecaceria fewkesi,polychaete,1,2077,Artedius harringtoni,fish,1,1,353,3,2,2
435,Dodecaceria fewkesi,polychaete,1,2077,Artedius harringtoni,fish,1,3,353,3,2,2
436,Phragmatopoma californica,polychaete,1,151,Pisaster giganteus,sea star,1,1,"MAH, Morris, Abbott, & Haderlie","3, 3",NA,1
436,Phragmatopoma californica,polychaete,1,703,Selenidium fauchaldi,gregarine,1,5,MAH,3,NA,1
436,Phragmatopoma californica,polychaete,1,703,Selenidium fauchaldi,gregarine,1,6,198,3,NA,1
438,Pista elongata,polychaete,1,123,Emplectonema gracile,nemertean,1,1,"375, 376",6,3,2
438,Pista elongata,polychaete,1,425,Halosydna brevisetosa,scale worm,1,10,MAH,3,NA,1
438,Pista elongata,polychaete,1,1723,Emplectonema buergeri,nemertean,1,1,"375, 376",6,3,2
438,Pista elongata,polychaete,1,1724,Nemertopsis gracilis,nemertean,1,1,"375, 376",6,3,2
439,Pectinaria californiensis,polychaete,1,560,Hermissenda crassicornis,nudibranch,1,9,MAH,3,NA,1
439,Pectinaria californiensis,polychaete,1,561,Pinnixa faba,true crab,4,9,"MAH, MAH","3, 3",NA,1
440,Thelepus crispus,polychaete,1,123,Emplectonema gracile,nemertean,1,1,"375, 376",6,3,2
440,Thelepus crispus,polychaete,1,425,Halosydna brevisetosa,scale worm,1,10,MAH,3,NA,1
440,Thelepus crispus,polychaete,1,426,Harmothoe imbricata,scale worm,1,10,MAH,3,NA,1
440,Thelepus crispus,polychaete,1,563,Pinnixa longipes,true crab,1,9,MAH,3,NA,1
440,Thelepus crispus,polychaete,1,1723,Emplectonema buergeri,nemertean,1,1,"375, 376",6,3,2
440,Thelepus crispus,polychaete,1,1724,Nemertopsis gracilis,nemertean,1,1,"375, 376",6,3,2
441,Thelepus setosus,polychaete,1,123,Emplectonema gracile,nemertean,1,1,"375, 376",6,3,2
441,Thelepus setosus,polychaete,1,1723,Emplectonema buergeri,nemertean,1,1,"375, 376",6,3,2
441,Thelepus setosus,polychaete,1,1724,Nemertopsis gracilis,nemertean,1,1,"375, 376",6,3,2
442,Bispira sp.,polychaete,1,1,Gibbonsia metzi,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2,Gibbonsia elegans,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,3,Hypsoblennius gilberti,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,4,Amphistichus koelzi,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,5,Amphistichus argenteus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,6,Micrometrus minimus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,8,Atherinops affinis,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,10,Hypsoblennius jenkinsi,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,11,Artedius fenestralis,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,12,Girella nigricans,fish,4,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,14,Leptocottus armatus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,15,Clinocottus analis,fish,1,1,"375, 376, Morris, Abbott, & Haderlie; Light & Smith","6, 6",2,1
442,Bispira sp.,polychaete,1,16,Oligocottus maculosus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,18,Heterostichus rostratus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,19,Gobiesox maeandricus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,425,Halosydna brevisetosa,scale worm,1,9,MAH,3,NA,1
442,Bispira sp.,polychaete,1,507,Alpheus clamator,shrimp,1,1,432,6,4,2
442,Bispira sp.,polychaete,1,604,Heterostichus rostratus,fish,4,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,706,Apodichthys fucorum,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,707,Hexagrammos decagrammus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,710,Phanerodon vacca,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,732,Kyphosus azureus,fish,4,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,747,Hypsoblennius gentilis,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,1145,Gastrodelphys fernaldi,copepod,1,25,312,3,2,2
442,Bispira sp.,polychaete,1,2072,Paralabrax nebulifer,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2073,Paralabrax nebulifer,fish,4,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2074,Anoplarchus purpurescens,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2075,Apodichthys flavidus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2076,Artedius corallinus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2077,Artedius harringtoni,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2078,Artedius lateralis,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2079,Ascelichthys rhodorus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2080,Cebidichthys violaceus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2081,Clinocottus acuticeps,fish,1,1,"375, 376, Morris, Abbott, & Haderlie; Light & Smith","6, 6",2,1
442,Bispira sp.,polychaete,1,2082,Clinocottus embryum,fish,1,1,"375, 376, Morris, Abbott, & Haderlie; Light & Smith","6, 6",2,1
442,Bispira sp.,polychaete,1,2083,Clinocottus globiceps,fish,1,1,"375, 376, Morris, Abbott, & Haderlie; Light & Smith","6, 6",2,1
442,Bispira sp.,polychaete,1,2084,Clinocottus recalvus,fish,1,1,"375, 376, Morris, Abbott, & Haderlie; Light & Smith","6, 6",2,1
442,Bispira sp.,polychaete,1,2085,Clinocottus spp.,fish,1,1,"375, 376, Morris, Abbott, & Haderlie; Light & Smith","6, 6",2,1
442,Bispira sp.,polychaete,1,2086,Enophrys bison,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2087,Gibbonsia montereyensis,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2088,Hemilepidotus hemilepidotus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2091,Liparis florae,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2092,Oligocottus rimensis,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2093,Oligocottus rubellio,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2094,Oligocottus snyderi,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2095,Oligocottus spp.,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2096,Phytichthys chirus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2097,Scorpaenichthys marmoratus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2098,Sebastes carnatus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2099,Sebastes melanops,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2100,Sebastes miniatus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2102,Xiphister atropurpureus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2103,Xiphister mucosus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2109,Pseudodelphis oligocotti,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2293,Porichthys notatus,fish,1,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,2394,Teleostei,fish,6,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,3000,Cebidichthys violaceus,fish,4,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,3002,Xiphister mucosus,fish,4,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,3004,Porichthys notatus,fish,2,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
442,Bispira sp.,polychaete,1,3006,Porichthys notatus,fish,3,1,"Morris, Abbott, & Haderlie; Light & Smith",6,2,1
443,Pseudopotamilla occelata,polychaete,1,15,Clinocottus analis,fish,1,1,"375, 376",6,3,2
443,Pseudopotamilla occelata,polychaete,1,1147,Sabellacheres illgi,copepod,1,7,312,3,1,2
443,Pseudopotamilla occelata,polychaete,1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,3,2
443,Pseudopotamilla occelata,polychaete,1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,3,2
443,Pseudopotamilla occelata,polychaete,1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,3,2
443,Pseudopotamilla occelata,polychaete,1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,3,2
443,Pseudopotamilla occelata,polychaete,1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,3,2
444,Serpula columbiana,polychaete,1,2077,Artedius harringtoni,fish,1,1,353; 354,3,2,2
446,Spirorbids,polychaete,1,278,Paciocinebrina lurida,snail,1,1,197,3,2,2
448,Phascolosoma agassizii,sipunculid,1,15,Clinocottus analis,fish,1,1,72,6,2,1
448,Phascolosoma agassizii,sipunculid,1,295,Atrimitra idae,snail,1,1,"128, Morris, Abbott, & Haderlie","3, 3",NA,1
448,Phascolosoma agassizii,sipunculid,1,719,Enhydra lutris,mammal,1,1,"375, 376",6,3,2
448,Phascolosoma agassizii,sipunculid,1,3012,Haematopus bachmani,bird,1,1,"375, 376",6,3,2
448,Phascolosoma agassizii,sipunculid,1,3019,Larus glaucescens,bird,1,1,385,3,2,1
449,Themiste pyroides,sipunculid,1,15,Clinocottus analis,fish,1,1,72,6,2,1
450,Themiste dyscrita,sipunculid,1,15,Clinocottus analis,fish,1,1,72,6,2,1
452,Trypetesa lateralis,barnacle,1,3018,Larus brachyrynchus,bird,1,1,407,6,2,1
452,Trypetesa lateralis,barnacle,1,3023,Arenaria melanocephala,bird,1,1,397,6,2,1
453,Octolasmis lowei,barnacle,1,3018,Larus brachyrynchus,bird,1,1,407,6,2,1
453,Octolasmis lowei,barnacle,1,3023,Arenaria melanocephala,bird,1,1,397,6,2,1
454,Hamatoscalpellum californicum,barnacle,1,3018,Larus brachyrynchus,bird,1,1,407,6,2,1
454,Hamatoscalpellum californicum,barnacle,1,3023,Arenaria melanocephala,bird,1,1,397,6,2,1
455,Pollicipes polymerus,barnacle,1,150,Pisaster ochraceus,sea star,1,1,27,3,NA,1
455,Pollicipes polymerus,barnacle,1,284,Nucella emarginata,snail,1,1,"Morris, Abbott, & Haderlie; Light & Smith",3,NA,1
455,Pollicipes polymerus,barnacle,1,3018,Larus brachyrynchus,bird,1,1,407,6,2,1
455,Pollicipes polymerus,barnacle,1,3019,Larus glaucescens,bird,1,1,385,3,2,1
455,Pollicipes polymerus,barnacle,1,3022,Calidris virgata,bird,1,1,NA,3,2,2
455,Pollicipes polymerus,barnacle,1,3023,Arenaria melanocephala,bird,1,1,"399, 397","6, 6",2,1
456,Chthamalus dalli,barnacle,1,107,Metridium senile,anemone,1,1,"375, 376",3,2,2
456,Chthamalus dalli,barnacle,1,123,Emplectonema gracile,nemertean,1,1,"375, 376",6,3,2
456,Chthamalus dalli,barnacle,1,148,Leptasterias pusilla,sea star,1,1,"375, 376",6,3,2
456,Chthamalus dalli,barnacle,1,149,Leptasterias hexactis,sea star,1,1,"319, 375, 376","3, 6",2,2
456,Chthamalus dalli,barnacle,1,150,Pisaster ochraceus,sea star,1,1,MAH,3,NA,1
456,Chthamalus dalli,barnacle,1,199,Lottia digitalis,true limpet,1,1,"375, 376",3,2,2
456,Chthamalus dalli,barnacle,1,208,Lottia pelta,true limpet,1,1,"375, 376",3,2,2
456,Chthamalus dalli,barnacle,1,215,Lottia scutum,true limpet,1,1,"375, 376",3,2,2
456,Chthamalus dalli,barnacle,1,278,Paciocinebrina lurida,snail,1,1,197,3,2,2
456,Chthamalus dalli,barnacle,1,281,Acanthinucella punctulata,snail,1,1,"MAH, Morris, Abbott, & Haderlie; Light & Smith","3, 3",NA,1
456,Chthamalus dalli,barnacle,1,284,Nucella emarginata,snail,1,1,"MAH, Morris, Abbott, & Haderlie; Light & Smith","3, 3",NA,1
456,Chthamalus dalli,barnacle,1,285,Nucella lamellosa,snail,1,1,"375, 376",3,2,2
456,Chthamalus dalli,barnacle,1,416,Katharina tunicata,chiton,1,1,"375, 376",3,2,2
456,Chthamalus dalli,barnacle,1,627,Acanthinucella punctulata,snail,3,1,"MAH, Morris, Abbott, & Haderlie; Light & Smith","3, 3",1,1
456,Chthamalus dalli,barnacle,1,672,Leptasterias aequalis,sea star,1,1,"375, 376",6,3,2
456,Chthamalus dalli,barnacle,1,704,Hemioniscus balani,isopod,1,4,MAH,3,NA,1
456,Chthamalus dalli,barnacle,1,1471,Oedoparena glauca,insect,3,1,Light & Smith,6,NA,1
456,Chthamalus dalli,barnacle,1,1723,Emplectonema buergeri,nemertean,1,1,"375, 376",6,3,2
