resourceNum,consumerNum,INITIALS,consumerName,consumerCat,consumerStage,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
754,66,ZZ,Cliona celata,sponge,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1087,NA
754,64,ZZ,Aplysina fistularis,sponge,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1086,NA
754,70,ZZ,Haliclona sp.,sponge,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1089,NA
754,71,ZZ,Higginsia sp.,sponge,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1090,NA
754,91,ZZ,Aglaophenia struthioides,hydroid,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1097,NA
754,102,ZZ,Epiactis prolifera,anemone,NA,Zooplankton,zooplankton,NA,1,4,13,NA,MAH,NA,NA,NA,NA,NA,NA,1692,NA
754,467,NA,Paraconcavus pacificus,barnacle,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1126,NA
754,2339,ZZ_coded,Balanus sp.,barnacle,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,4627,22-Apr-24
754,490,ZZ,Idotea wosnesenskii,isopod,NA,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1569,NA
754,1286,ZZ_coded,Gammaropsis thompsoni,gammarid,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,6454,22-Apr-24
754,489,ZZ,Idotea aculeata,isopod,NA,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1568,NA
754,515,ZZ,Heptacarpus paliducola,shrimp,NA,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1574,NA
754,101,ZZ_coded,Anthopleura elegantissima,anemone,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,NA,pools,NA,yes,NA,4522,22-Apr-24
754,109,ZZ,Corynactis californica,anemone,NA,Zooplankton,zooplankton,NA,1,4,13,NA,MAH,NA,NA,NA,NA,NA,NA,1710,NA
754,795,ZZ_coded,Tubulipora aliciae,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,5628,22-Apr-24
754,367,NA,Mytilus edulis,mussel,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1120,NA
754,464,ZZ,Balanus glandula,barnacle,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1285,NA
754,458,NA,Tetraclita rubescens,barnacle,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1124,NA
754,455,ZZ_coded,Pollicipes polymerus,barnacle,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,middle,pools,NA,yes,NA,4683,22-Apr-24
754,471,ZZ_coded,Megabalanus californicus,barnacle,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4655,22-Apr-24
754,1694,ZZ_coded,Spirorbis bifurcatus,spirorbid polychaete,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,7371,22-Apr-24
754,104,ZZ,Urticina crassicornis,anemone,NA,Zooplankton,zooplankton,NA,1,4,13,NA,MAH,NA,NA,NA,NA,NA,NA,1698,NA
754,134,ZZ,Integripelta bilabiata,bryozoan,NA,Zooplankton,zooplankton,NA,1,4,13,NA,MAH,NA,NA,NA,NA,NA,NA,1716,NA
754,136,ZZ,Celleporariae brunnea,bryozoan,NA,Zooplankton,zooplankton,NA,1,4,13,NA,MAH,NA,NA,NA,NA,NA,NA,1722,NA
754,366,ZZ,Mytilus californianus,mussel,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1280,NA
754,368,NA,Mytilisepta bifurcata,mussel,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1121,NA
754,436,ZZ_coded,Phragmatopoma californica,polychaete,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,middle to low,pools,NA,yes,NA,7147,22-Apr-24
754,85,ZZ,Obelia dichotoma,hydroid,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1093,NA
754,170,ZZ,Aplidium californicum,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1098,NA
754,171,ZZ,Aplidium solidum,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1099,NA
754,178,ZZ,Euherdmania claviformis,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1102,NA
754,179,ZZ,Didemnum carnulentum,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1103,NA
754,180,ZZ,Trididemnum opacum,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1104,NA
754,183,ZZ,Archidistoma psammion,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1106,NA
754,173,ZZ_coded,Aplidium arenatum,tunicate,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,7756,22-Apr-24
754,174,ZZ,Polyclinum planum,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1100,NA
754,176,ZZ,Ritterella pulchra,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1101,NA
754,185,ZZ,Cystodytes lobatus,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1107,NA
754,186,ZZ,Clavelina huntsmani,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1108,NA
754,187,NA,Distaplia occidentalis,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1109,NA
754,182,ZZ_coded,Eudistoma ritteri,tunicate,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,7749,22-Apr-24
754,177,ZZ_coded,Ritterella aequalisiphonis,tunicate,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,7791,22-Apr-24
754,517,ZZ,Hippolyte californiensis,shrimp,NA,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1576,NA
754,220,NA,Pyura haustor,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1112,NA
754,222,NA,Boltenia villosa,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1113,NA
754,217,NA,Styela montereyensis,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1111,NA
754,223,NA,Halocynthia hilgendorfi igaboja,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1114,NA
754,658,ZZ,Membranipora sp.,bryozoan,NA,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1675,NA
754,623,ZZ_coded,Celleporella sp.,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,NA,pools,NA,yes,NA,5320,22-Apr-24
754,86,ZZ,Obelia bidentata,hydroid,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1094,NA
754,87,ZZ,Obelia geniculata,hydroid,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1095,NA
754,250,NA,Thylacodes squamigerous,vermetid,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1115,NA
754,462,ZZ_coded,Semibalanus cariosus,barnacle,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4669,22-Apr-24
754,371,ZZ,Pododesmus cepio,clam,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1281,NA
754,390,ZZ_coded,Penitella penita,boring clam,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,middle to low,pools,NA,yes,NA,4844,22-Apr-24
754,363,ZZ_coded,Adula californiensis,boring clam,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4802,22-Apr-24
754,384,ZZ_coded,Hiatella arctica,boring clam,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4788,22-Apr-24
754,251,NA,Petaloconchus montereyensis,vermetid,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1116,NA
754,260,NA,Crepidula aculeata,snail,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1117,NA
754,262,NA,Crepidula nummaria,snail,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1118,NA
754,263,NA,Crepidula onyx,snail,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1119,NA
754,456,NA,Chthamalus dalli,barnacle,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1122,NA
754,374,ZZ,Lasaea cistula,clam,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1284,NA
754,2354,ZZ_coded,Oscarella carmela,sponge,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,high,pools,NA,yes,NA,7637,22-Apr-24
754,568,ZZ,Tigriopus californicus,copepod,NA,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1466,NA
754,1064,ZZ_coded,Harpacticus compressus,copepod,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,5957,22-Apr-24
754,1110,ZZ_coded,Parathalestris bulbiseta,copepod,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,6293,22-Apr-24
754,1111,ZZ_coded,Parathalestris californica,copepod,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,6300,22-Apr-24
754,1056,ZZ_coded,Ectinosoma melaniceps,copepod,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,5915,22-Apr-24
754,63,ZZ,Aplysilla glacialis,sponge,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1085,NA
754,38,ZZ,Myxilla incrustans,sponge,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1077,NA
754,370,ZZ_coded,Limaria hemphilli,clam,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,5677,22-Apr-24
754,369,ZZ,Crassadoma gigantea,bivalve,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,573,NA
754,58,ZZ_coded,Halisarca sp.,sponge,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,middle to low,pools,NA,yes,NA,7497,22-Apr-24
754,62,ZZ,Acarnus erithacus,sponge,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1084,NA
754,69,ZZ,Halichondria panicea,sponge,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1088,NA
754,46,ZZ,Mycale macginitiei,sponge,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1080,NA
754,65,ZZ_coded,Axocielita originalis,sponge,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,NA,pools,NA,yes,NA,7560,22-Apr-24
754,72,ZZ,Acanthancora cyanocrypta,sponge,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1091,NA
754,33,ZZ,Lissodendoryx firma,sponge,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1075,NA
754,629,NA,Haliclona cinerea,sponge,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1128,NA
754,51,ZZ,Haliclona gellindra,sponge,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1083,NA
754,630,ZZ_coded,Barentsia ramosa,entoproct,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,very low,pools,NA,yes,NA,6363,22-Apr-24
754,821,ZZ_coded,Membranipora serrilamella,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,5362,22-Apr-24
754,820,ZZ_coded,Membranipora membranacea,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,5348,22-Apr-24
754,768,ZZ_coded,Scrupocellaria californica,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,5096,22-Apr-24
754,131,ZZ_coded,Dendrobeania laxa,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4991,22-Apr-24
754,806,ZZ_coded,Caulibugula ciliata,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4977,22-Apr-24
754,128,ZZ_coded,Tricellaria occidentalis,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,5110,22-Apr-24
754,787,ZZ_coded,Crisia occidentalis,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,5208,22-Apr-24
754,632,NA,Hincksina velata,bryozoan,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1130,NA
754,81,ZZ,Bythotiara huntsmani ,hydroid,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1278,NA
754,30,ZZ_coded,Clathria originalis,sponge,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,very low,pools,NA,yes,NA,7595,22-Apr-24
754,23,ZZ_coded,Antho lithophoenix,sponge,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,middle to low,pools,NA,yes,NA,7553,22-Apr-24
754,21,ZZ_coded,Antho karykina,sponge,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,middle to low,pools,NA,yes,NA,7546,22-Apr-24
754,28,ZZ_coded,Clathria pennata,sponge,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,middle to low,pools,NA,yes,NA,7609,22-Apr-24
754,42,ZZ_coded,Tedania toxicalis,sponge,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,NA,pools,NA,yes,NA,7693,22-Apr-24
754,746,ZZ_coded,Haliclona permollis,sponge,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,7413,22-Apr-24
754,741,ZZ_coded,Suberites suberea,sponge,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,very low,pools,NA,yes,NA,7672,22-Apr-24
754,96,ZZ_coded,Clavularia sp.,octocoral,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,6860,22-Apr-24
754,92,ZZ_coded,Aglaophenia latirostris,hydroid,5,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,6496,22-Apr-24
754,635,NA,Celleporella hyalina,bryozoan,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1131,NA
754,181,ZZ,Diplosoma listerianum,tunicate,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1105,NA
754,107,ZZ,Metridium senile,anemone,NA,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1508,NA
754,106,ZZ_coded,Urticina lofotensis,anemone,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4557,22-Apr-24
754,631,NA,Alcyonidium sp.,bryozoan,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1129,NA
754,90,ZZ,Abietinaria sp.,hydroid,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1096,NA
754,93,ZZ,Plumularia sp.,hydroid,NA,Zooplankton,zooplankton,NA,1,4,13,NA,MAH,NA,NA,NA,NA,NA,NA,1686,NA
754,767,ZZ_coded,Sarsia sp.,hydroid,5,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,6580,22-Apr-24
754,89,ZZ,Xingyurella turgida,hydroid,NA,Zooplankton,zooplankton,NA,1,4,13,NA,MAH,NA,NA,NA,NA,NA,NA,1680,NA
754,129,ZZ,Bugula californica,bryozoan,NA,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1512,NA
754,636,NA,Dendrobeania lichenoides,bryozoan,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1132,NA
754,463,NA,Balanus glandula,barnacle,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1125,NA
754,465,ZZ_coded,Balanus crenatus,barnacle,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4606,22-Apr-24
754,466,ZZ_coded,Balanus trigonus,barnacle,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4634,22-Apr-24
754,637,ZZ,Ectopleura crocea,hydroid,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1314,NA
754,105,ZZ,Urticina coriacea,anemone,NA,Zooplankton,zooplankton,NA,1,4,13,NA,MAH,NA,NA,NA,NA,NA,NA,1704,NA
754,372,ZZ,Chama arcana,clam,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1282,NA
754,439,ZZ,Pectinaria californiensis,polychaete,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1310,NA
754,457,NA,Chthamalus fissus,barnacle,1,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1123,NA
754,531,ZZ,Petrolisthes cabrilloi,porcelain crab,NA,Zooplankton,zooplankton,NA,1,4,13,NA,MAH,NA,NA,NA,NA,NA,NA,1743,NA
754,533,ZZ,Pachycheles pubescens,porcelain crab,NA,Zooplankton,zooplankton,NA,1,4,13,NA,MAH,NA,NA,NA,NA,NA,NA,1748,NA
754,74,ZZ,Leucilla nuttingi,sponge,NA,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1456,NA
754,900,ZZ_coded,Pycnoclavella stanleyi,tunicate,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,7700,22-Apr-24
754,905,ZZ_coded,Chelyosoma productum,tunicate,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,7707,22-Apr-24
754,386,ZZ_coded,Chaceia ovoidea,boring clam,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4816,22-Apr-24
754,779,ZZ_coded,Myosoma spinosa,entoproct,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,6377,22-Apr-24
754,962,ZZ_coded,Symplectoscyphus turgidus,hydroid,5,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,6741,22-Apr-24
754,1961,ZZ_coded,Mytilus trossulus,mussel,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,6839,22-Apr-24
754,941,ZZ_coded,Aequorea victoria,hydroid,5,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,6482,22-Apr-24
754,942,ZZ_coded,Aequorea victoria,plankton,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,6993,22-Apr-24
754,460,ZZ_coded,Membranobalanus orcutti,barnacle,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,very low,pools,NA,yes,NA,4662,22-Apr-24
754,511,ZZ,Heptacarpus brevirostris,shrimp,NA,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1570,NA
754,184,ZZ_coded,Eudistoma diaphanes,tunicate,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,7735,22-Apr-24
754,902,ZZ_coded,Eudistoma molle,tunicate,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,7742,22-Apr-24
754,904,ZZ_coded,Ritterella rubra,tunicate,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,7798,22-Apr-24
754,175,ZZ_coded,Synoicum parfustis,tunicate,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,very low,pools,NA,yes,NA,7770,22-Apr-24
754,847,ZZ_coded,Cryptosula pallasiana,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,5236,22-Apr-24
754,810,ZZ_coded,Cellaria mandibulata,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,5124,22-Apr-24
754,807,ZZ_coded,Cauloramphus californiensis,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,5019,22-Apr-24
754,979,ZZ_coded,Cryptophyton goddardi,octocoral,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,6853,22-Apr-24
754,982,ZZ_coded,Discophyton rudyi,octocoral,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,6867,22-Apr-24
754,1972,ZZ_coded,Leukoma staminea,clam,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,5712,22-Apr-24
754,927,ZZ_coded,Sarsia sp.,plankton,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,7042,22-Apr-24
754,964,ZZ_coded,Orthopyxis everta,hydroid,5,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,very low,pools,NA,yes,NA,6531,22-Apr-24
754,140,ZZ_coded,Bowerbankia gracilis,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,5649,22-Apr-24
754,801,ZZ_coded,Bugula pacifica,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,4956,22-Apr-24
754,946,ZZ_coded,Halecium sp.,hydroid,5,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,6601,22-Apr-24
754,947,ZZ_coded,Halecium sp.,plankton,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,7056,22-Apr-24
754,83,ZZ_coded,Garveia annulata,hydroid,5,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,NA,pools,NA,yes,NA,6503,22-Apr-24
754,940,ZZ_coded,Aglaophenia inconspicua,hydroid,5,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,6489,22-Apr-24
754,469,ZZ_coded,Balanus aquila,barnacle,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4599,22-Apr-24
754,470,ZZ_coded,Balanus nubilus,barnacle,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4613,22-Apr-24
754,802,ZZ_coded,Bugula pugeti,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4963,22-Apr-24
754,804,ZZ_coded,Callopora corniculifera,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,5005,22-Apr-24
754,965,ZZ_coded,Orthopyxis integra,hydroid,5,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,6538,22-Apr-24
754,921,ZZ_coded,Coryne eximia,hydroid,5,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,6559,22-Apr-24
754,925,ZZ_coded,Coryne sp.,hydroid,5,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,6566,22-Apr-24
754,786,ZZ_coded,Crisia maxima,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,5201,22-Apr-24
754,788,ZZ_coded,Crisia serrulata,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,5215,22-Apr-24
754,815,ZZ_coded,Dendrobeania curvirostrata,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,4984,22-Apr-24
754,792,ZZ_coded,Filicrisia franciscana,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,5222,22-Apr-24
754,139,ZZ,Frustrellida corniculata,bryozoan,NA,Zooplankton,zooplankton,NA,1,3,13,NA,MAH,NA,NA,NA,NA,NA,NA,1521,NA
754,783,ZZ_coded,Flustrellidra spinifera,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,5299,22-Apr-24
754,981,ZZ_coded,Alcyonium sp.,octocoral,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,low,pools,NA,yes,NA,6846,22-Apr-24
754,2301,ZZ_coded,Hippothoa sp.,bryozoan,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,unknown,pools,NA,yes,NA,5327,22-Apr-24
754,910,ZZ_coded,Hydractinia armata,hydroid,5,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,all,pools,NA,yes,NA,6608,22-Apr-24
754,35,ZZ_coded,Hymedesmia (Stylopus) arndti,sponge,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,very low,pools,NA,yes,NA,7511,22-Apr-24
754,2302,ZZ_coded,Lasaea cistula,bivalve,1,Zooplankton,zooplankton,6,1,4,4,NA,NA,NA,high to middle,pools,NA,yes,NA,4718,22-Apr-24
