resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,ref_num,justification,localities,confidence,parasitic
521,Hapalogaster cavicauda,true crab,1,3018,Larus brachyrynchus,bird,1,1,407,6,Active Pass; BC,2,n
522,Oedignathus inermis,true crab,1,660,Larus occidentalis,bird,1,1,"416, 418, 419",4,California,3,n
522,Oedignathus inermis,true crab,1,3018,Larus brachyrynchus,bird,1,1,407,6,Active Pass; BC,2,n
522,Oedignathus inermis,true crab,1,3019,Larus glaucescens,bird,1,1,385,3,Tatoosh Island; WA,2,n
524,Pagurus samuelis,hermit crab,1,1,Gibbonsia metzi,fish,1,1,"436, 7",3,; Los Angeles; Portugese Bend; CA,1,n
524,Pagurus samuelis,hermit crab,1,2,Gibbonsia elegans,fish,1,1,"436, 7",3,; Los Angeles; Portugese Bend; CA,2,n
524,Pagurus samuelis,hermit crab,1,11,Artedius fenestralis,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,15,Clinocottus analis,fish,1,1,"375, 376, 72",6,Sanak Archipelago; Central CA; San Mateo Coast State Beaches; California,2,n
524,Pagurus samuelis,hermit crab,1,16,Oligocottus maculosus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,99,Anthopleura xanthogrammica,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,100,Anthopleura sola,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,101,Anthopleura elegantissima,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,103,Anthopleura artemisia,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,148,Leptasterias pusilla,sea star,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,149,Leptasterias hexactis,sea star,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,418,Octopus bimaculoides,octopus,1,1,"157, 436, 436; 435",6,"CA; USA; Santa Catalina Island, CA;",2,n
524,Pagurus samuelis,hermit crab,1,473,Peltogasterella gracilis,parasitic barnacle,1,4,436,3,NA,2,n
524,Pagurus samuelis,hermit crab,1,473,Peltogasterella gracilis,parasitic barnacle,1,6,530,1,Ellwood Boulder Fields; Jalama; Ellwood Boulderfield; Cambria,1,y
524,Pagurus samuelis,hermit crab,1,524,Pagurus samuelis,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,525,Pagurus hirsutiusculus,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,526,Pagurus hemphilli,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,527,Pagurus granosimanus,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,549,Cancer antennaria,true crab,1,1,"375, 376, 436, 436; 435",3,Sanak Archipelago;,2,n
524,Pagurus samuelis,hermit crab,1,550,Cancer anthonyi,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,551,Cancer jordani,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,552,Cancer branneri,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,553,Cancer oregonensis,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,554,Cancer productus,true crab,4,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,555,Cancer productus,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,562,Cancer gracilis,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,566,Pachygrapsus crassipes,true crab,1,1,436; 435,6,NA,3,n
524,Pagurus samuelis,hermit crab,1,672,Leptasterias aequalis,sea star,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,684,trypanorhynch_1,cestode,4,6,530,1,Ellwood Boulderfield,1,y
524,Pagurus samuelis,hermit crab,1,685,nematode_1,nematode,4,6,530,1,Ellwood Boulderfield,1,y
524,Pagurus samuelis,hermit crab,1,686,nematode_2,nematode,4,6,530,1,VSFB,1,y
524,Pagurus samuelis,hermit crab,1,688,nematode_4,nematode,4,6,530,1,VSFB,1,y
524,Pagurus samuelis,hermit crab,1,710,Phanerodon vacca,fish,1,1,436,3,NA,2,n
524,Pagurus samuelis,hermit crab,1,719,Enhydra lutris,mammal,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,995,Cancer gracilis,true crab,4,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,996,Cancer gracilis,true crab,3,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,1010,Discorsopagurus schmitti,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,1012,Pagurus beringanus,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,2076,Artedius corallinus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,2077,Artedius harringtoni,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,2078,Artedius lateralis,fish,1,1,"375, 376, 72",6,Sanak Archipelago; Central CA; San Mateo Coast State Beaches; California,2,n
524,Pagurus samuelis,hermit crab,1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,2088,Hemilepidotus hemilepidotus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,2093,Oligocottus rubellio,fish,1,1,72,6,Central CA; San Mateo Coast State Beaches; California,4,n
524,Pagurus samuelis,hermit crab,1,2094,Oligocottus snyderi,fish,1,1,72,6,Central CA; San Mateo Coast State Beaches; California,2,n
524,Pagurus samuelis,hermit crab,1,2095,Oligocottus spp.,fish,1,1,72,6,Central CA; San Mateo Coast State Beaches; California,3,n
524,Pagurus samuelis,hermit crab,1,2102,Xiphister atropurpureus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,2110,Tringa semipalmata,bird,1,1,395,6,Bolinas Lagoon; CA,1,n
524,Pagurus samuelis,hermit crab,1,3017,Larus argentatus,bird,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,3019,Larus glaucescens,bird,1,1,385,6,Tatoosh Island; WA,2,n
524,Pagurus samuelis,hermit crab,1,3049,Melanitta perspicillata,bird,1,1,"375, 376",6,Sanak Archipelago,3,n
524,Pagurus samuelis,hermit crab,1,3082,Ascarophis sp. 1,nematode,NA,6,386,3,"Southern California; Friday Harbor; WA; Dillon Beach, CA; Vancouver, BC; Bodega Bay to San Nicholas Island, CA; Bodega Bay, CA to Vancouver, BC; Santa Barbara, CA; Alaska; Friday Harbor, WA; Vancouver BC; Saturnina I, BC; Sinclair Inlet, WA; Thetis I, BC; San Clemente Island, CA; Bodega Bay, CA",1,y
525,Pagurus hirsutiusculus,hermit crab,1,1,Gibbonsia metzi,fish,1,1,436; 435,10,NA,2,n
525,Pagurus hirsutiusculus,hermit crab,1,2,Gibbonsia elegans,fish,1,1,"436; 435, 7",10,; Los Angeles; Portugese Bend; CA,2,n
525,Pagurus hirsutiusculus,hermit crab,1,11,Artedius fenestralis,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,15,Clinocottus analis,fish,1,1,"375, 376, 72",6,Sanak Archipelago; Central CA; San Mateo Coast State Beaches; California,2,n
525,Pagurus hirsutiusculus,hermit crab,1,16,Oligocottus maculosus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,99,Anthopleura xanthogrammica,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,100,Anthopleura sola,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,101,Anthopleura elegantissima,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,103,Anthopleura artemisia,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,148,Leptasterias pusilla,sea star,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,149,Leptasterias hexactis,sea star,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,418,Octopus bimaculoides,octopus,1,1,"157, 436, 436; 435",6,"CA; USA; Santa Catalina Island, CA;",2,n
525,Pagurus hirsutiusculus,hermit crab,1,473,Peltogasterella gracilis,parasitic barnacle,1,4,436,3,NA,2,n
525,Pagurus hirsutiusculus,hermit crab,1,473,Peltogasterella gracilis,parasitic barnacle,1,6,530,1,Jalama; Alegria Beach; Cambria,1,y
525,Pagurus hirsutiusculus,hermit crab,1,524,Pagurus samuelis,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,525,Pagurus hirsutiusculus,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,526,Pagurus hemphilli,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,527,Pagurus granosimanus,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,549,Cancer antennaria,true crab,1,1,"375, 376, 436, 436; 435",3,Sanak Archipelago;,2,n
525,Pagurus hirsutiusculus,hermit crab,1,550,Cancer anthonyi,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,551,Cancer jordani,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,552,Cancer branneri,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,553,Cancer oregonensis,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,554,Cancer productus,true crab,4,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,555,Cancer productus,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,562,Cancer gracilis,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,566,Pachygrapsus crassipes,true crab,1,1,436; 435,6,NA,3,n
525,Pagurus hirsutiusculus,hermit crab,1,672,Leptasterias aequalis,sea star,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,693,opecolid_metacercaria_3,trematode,5,6,530,1,Miramar Beach,1,y
525,Pagurus hirsutiusculus,hermit crab,1,694,Nybelinia sp.,cestode,4,7,530,1,Ellwood Boulder Fields,1,y
525,Pagurus hirsutiusculus,hermit crab,1,710,Phanerodon vacca,fish,1,1,"436, 436; 435",10,NA,2,n
525,Pagurus hirsutiusculus,hermit crab,1,719,Enhydra lutris,mammal,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,995,Cancer gracilis,true crab,4,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,996,Cancer gracilis,true crab,3,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,1010,Discorsopagurus schmitti,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,1012,Pagurus beringanus,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,2076,Artedius corallinus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,2077,Artedius harringtoni,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,2078,Artedius lateralis,fish,1,1,"375, 376, 72",6,Sanak Archipelago; Central CA; San Mateo Coast State Beaches; California,2,n
525,Pagurus hirsutiusculus,hermit crab,1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,2083,Clinocottus globiceps,fish,1,1,"258, 375, 376",3,Strait of Juan de Fuca; Straight of Juan de Fuca; Sanak Archipelago,2,n
525,Pagurus hirsutiusculus,hermit crab,1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,2088,Hemilepidotus hemilepidotus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,2093,Oligocottus rubellio,fish,1,1,72,6,Central CA; San Mateo Coast State Beaches; California,4,n
525,Pagurus hirsutiusculus,hermit crab,1,2094,Oligocottus snyderi,fish,1,1,72,6,Central CA; San Mateo Coast State Beaches; California,2,n
525,Pagurus hirsutiusculus,hermit crab,1,2095,Oligocottus spp.,fish,1,1,72,6,Central CA; San Mateo Coast State Beaches; California,3,n
525,Pagurus hirsutiusculus,hermit crab,1,2102,Xiphister atropurpureus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,2110,Tringa semipalmata,bird,1,1,395,6,Bolinas Lagoon; CA,1,n
525,Pagurus hirsutiusculus,hermit crab,1,3017,Larus argentatus,bird,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,3019,Larus glaucescens,bird,1,1,385,6,Tatoosh Island; WA,2,n
525,Pagurus hirsutiusculus,hermit crab,1,3049,Melanitta perspicillata,bird,1,1,"375, 376",6,Sanak Archipelago,3,n
525,Pagurus hirsutiusculus,hermit crab,1,3062,Microphallus pirum,trematode,NA,6,386,3,"Southern California; Friday Harbor; WA; Dillon Beach, CA; Vancouver, BC; Bodega Bay to San Nicholas Island, CA; Bodega Bay, CA to Vancouver, BC; Santa Barbara, CA; Alaska; Friday Harbor, WA; Vancouver BC; Saturnina I, BC; Sinclair Inlet, WA; Thetis I, BC; San Clemente Island, CA; Bodega Bay, CA",2,y
525,Pagurus hirsutiusculus,hermit crab,1,3063,Microphallus pirum,trematode,5,6,386,3,"Southern California; Friday Harbor; WA; Dillon Beach, CA; Vancouver, BC; Bodega Bay to San Nicholas Island, CA; Bodega Bay, CA to Vancouver, BC; Santa Barbara, CA; Alaska; Friday Harbor, WA; Vancouver BC; Saturnina I, BC; Sinclair Inlet, WA; Thetis I, BC; San Clemente Island, CA; Bodega Bay, CA",2,y
526,Pagurus hemphilli,hermit crab,1,2,Gibbonsia elegans,fish,1,1,7,6,Los Angeles; Portugese Bend; CA,2,n
526,Pagurus hemphilli,hermit crab,1,11,Artedius fenestralis,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,15,Clinocottus analis,fish,1,1,"375, 376, 72",6,Sanak Archipelago; Central CA; San Mateo Coast State Beaches; California,2,n
526,Pagurus hemphilli,hermit crab,1,16,Oligocottus maculosus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,99,Anthopleura xanthogrammica,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,100,Anthopleura sola,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,101,Anthopleura elegantissima,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,103,Anthopleura artemisia,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,148,Leptasterias pusilla,sea star,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,149,Leptasterias hexactis,sea star,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,418,Octopus bimaculoides,octopus,1,1,"157, 436, 436; 435",6,"CA; USA; Santa Catalina Island, CA;",2,n
526,Pagurus hemphilli,hermit crab,1,473,Peltogasterella gracilis,parasitic barnacle,1,4,436,3,NA,2,n
526,Pagurus hemphilli,hermit crab,1,524,Pagurus samuelis,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,525,Pagurus hirsutiusculus,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,526,Pagurus hemphilli,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,527,Pagurus granosimanus,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,549,Cancer antennaria,true crab,1,1,"375, 376, 436, 436; 435",3,Sanak Archipelago;,2,n
526,Pagurus hemphilli,hermit crab,1,550,Cancer anthonyi,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,551,Cancer jordani,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,552,Cancer branneri,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,553,Cancer oregonensis,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,554,Cancer productus,true crab,4,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,555,Cancer productus,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,562,Cancer gracilis,true crab,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,566,Pachygrapsus crassipes,true crab,1,1,436; 435,6,NA,3,n
526,Pagurus hemphilli,hermit crab,1,672,Leptasterias aequalis,sea star,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,710,Phanerodon vacca,fish,1,1,436,6,NA,3,n
526,Pagurus hemphilli,hermit crab,1,719,Enhydra lutris,mammal,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,995,Cancer gracilis,true crab,4,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,996,Cancer gracilis,true crab,3,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,1010,Discorsopagurus schmitti,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,1012,Pagurus beringanus,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,2076,Artedius corallinus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,2077,Artedius harringtoni,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,2078,Artedius lateralis,fish,1,1,"375, 376, 72",6,Sanak Archipelago; Central CA; San Mateo Coast State Beaches; California,2,n
526,Pagurus hemphilli,hermit crab,1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,2088,Hemilepidotus hemilepidotus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,2093,Oligocottus rubellio,fish,1,1,72,6,Central CA; San Mateo Coast State Beaches; California,4,n
526,Pagurus hemphilli,hermit crab,1,2094,Oligocottus snyderi,fish,1,1,72,6,Central CA; San Mateo Coast State Beaches; California,2,n
526,Pagurus hemphilli,hermit crab,1,2095,Oligocottus spp.,fish,1,1,72,6,Central CA; San Mateo Coast State Beaches; California,3,n
526,Pagurus hemphilli,hermit crab,1,2102,Xiphister atropurpureus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,2110,Tringa semipalmata,bird,1,1,395,6,Bolinas Lagoon; CA,1,n
526,Pagurus hemphilli,hermit crab,1,3017,Larus argentatus,bird,1,1,"375, 376",6,Sanak Archipelago,3,n
526,Pagurus hemphilli,hermit crab,1,3019,Larus glaucescens,bird,1,1,385,6,Tatoosh Island; WA,2,n
526,Pagurus hemphilli,hermit crab,1,3049,Melanitta perspicillata,bird,1,1,"375, 376",6,Sanak Archipelago,3,n
527,Pagurus granosimanus,hermit crab,1,1,Gibbonsia metzi,fish,1,1,436; 435,10,NA,2,n
527,Pagurus granosimanus,hermit crab,1,2,Gibbonsia elegans,fish,1,1,"436; 435, 7",10,; Los Angeles; Portugese Bend; CA,2,n
527,Pagurus granosimanus,hermit crab,1,11,Artedius fenestralis,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
527,Pagurus granosimanus,hermit crab,1,15,Clinocottus analis,fish,1,1,"375, 376, 72",6,Sanak Archipelago; Central CA; San Mateo Coast State Beaches; California,2,n
527,Pagurus granosimanus,hermit crab,1,16,Oligocottus maculosus,fish,1,1,"375, 376",6,Sanak Archipelago,3,n
527,Pagurus granosimanus,hermit crab,1,99,Anthopleura xanthogrammica,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
527,Pagurus granosimanus,hermit crab,1,100,Anthopleura sola,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
527,Pagurus granosimanus,hermit crab,1,101,Anthopleura elegantissima,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
527,Pagurus granosimanus,hermit crab,1,103,Anthopleura artemisia,anemone,1,1,"375, 376",6,Sanak Archipelago,3,n
527,Pagurus granosimanus,hermit crab,1,148,Leptasterias pusilla,sea star,1,1,"375, 376",6,Sanak Archipelago,3,n
527,Pagurus granosimanus,hermit crab,1,149,Leptasterias hexactis,sea star,1,1,"375, 376",6,Sanak Archipelago,3,n
527,Pagurus granosimanus,hermit crab,1,418,Octopus bimaculoides,octopus,1,1,"157, 436, 436; 435",6,"CA; USA; Santa Catalina Island, CA;",2,n
527,Pagurus granosimanus,hermit crab,1,473,Peltogasterella gracilis,parasitic barnacle,1,4,436,3,NA,2,n
527,Pagurus granosimanus,hermit crab,1,524,Pagurus samuelis,hermit crab,1,1,"375, 376",6,Sanak Archipelago,3,n
