resource,resourceNum,resourceName,resourceCat,resourceStage,consumer,consumerNum,consumerName,consumerCat,consumerStage,interactionType,referenceNum,justification,confidence,ref_location_code,localities,interactionZone,habitat,parasitic
463_Balanus glandula,463,Balanus glandula,barnacle,1,1471_Oedoparena glauca,1471,Oedoparena glauca,insect,3,1,435,6,3,1,NA,high,exposed,n
463_Balanus glandula,463,Balanus glandula,barnacle,1,1896_Onchidoris bilamellata,1896,Onchidoris bilamellata,nudibranch,1,1,435,6,3,1,NA,all,pools,n
463_Balanus glandula,463,Balanus glandula,barnacle,1,3012_Haematopus bachmani,3012,Haematopus bachmani,bird,1,1,375,3,2,2,"Sanak Archipelago; Sanak Archipelago, AK",high,both,n
463_Balanus glandula,463,Balanus glandula,barnacle,1,3018_Larus brachyrhynchus,3018,Larus brachyrhynchus,bird,1,1,407,6,2,1,"Active Pass, BC",high,both,n
463_Balanus glandula,463,Balanus glandula,barnacle,1,3019_Larus glaucescens,3019,Larus glaucescens,bird,1,1,375,3,2,2,"Sanak Archipelago; Sanak Archipelago, AK",high,both,n
463_Balanus glandula,463,Balanus glandula,barnacle,1,3022_Calidris virgata,3022,Calidris virgata,bird,1,1,375; 399; 544; 583,3,2,1,"Sanak Archipelago; Sanak Archipelago, AK; Seal Rock, OR; Tatoosh Island, WA","high, all","both, exposed",n
463_Balanus glandula,463,Balanus glandula,barnacle,1,3023_Arenaria melanocephala,3023,Arenaria melanocephala,bird,1,1,397; 398; 399,6,2,1,"Prince William Sound, AK; Seal Rock, OR",high,"exposed, both",n
463_Balanus glandula,463,Balanus glandula,barnacle,1,3025_Calidris mauri,3025,Calidris mauri,bird,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",high,both,n
463_Balanus glandula,463,Balanus glandula,barnacle,1,3026_Calidris minutilla,3026,Calidris minutilla,bird,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",high,both,n
463_Balanus glandula,463,Balanus glandula,barnacle,1,3049_Melanitta perspicillata,3049,Melanitta perspicillata,bird,1,1,375; 597,3,2,2,"Sanak Archipelago; Sanak Archipelago, AK; British Columbia","high, low","both, exposed",n
463_Balanus glandula,463,Balanus glandula,barnacle,1,3110_Arenaria interpres,3110,Arenaria interpres,bird,1,1,575; 577,6,3,2,SE Scotland; global,"middle, all",exposed,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,99_Anthopleura xanthogrammica,99,Anthopleura xanthogrammica,anemone,1,1,375,6,4,2,"Sanak Archipelago; Sanak Archipelago, AK",high,pools,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,100_Anthopleura sola,100,Anthopleura sola,anemone,1,1,375,6,4,2,"Sanak Archipelago; Sanak Archipelago, AK",high,pools,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,101_Anthopleura elegantissima,101,Anthopleura elegantissima,anemone,1,1,375,6,4,2,"Sanak Archipelago; Sanak Archipelago, AK",high,pools,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,103_Anthopleura artemisia,103,Anthopleura artemisia,anemone,1,1,375,6,4,2,"Sanak Archipelago; Sanak Archipelago, AK",high,pools,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,107_Metridium senile,107,Metridium senile,anemone,1,1,375,3,2,2,"Sanak Archipelago; Sanak Archipelago, AK",high,pools,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,148_Leptasterias pusilla,148,Leptasterias pusilla,sea star,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",high,pools,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,149_Leptasterias hexactis,149,Leptasterias hexactis,sea star,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",high,pools,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,150_Pisaster ochraceus,150,Pisaster ochraceus,sea star,1,1,27; 436,3,1,1,California,"all, middle","pools, both",n
464_Balanus glandula,464,Balanus glandula,barnacle,5,197_Lottia asmi,197,Lottia asmi,limpet,1,1,436,6,2,1,California,middle,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,198_Lottia austrodigitalis,198,Lottia austrodigitalis,limpet,1,1,436,6,2,1,California,high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,199_Lottia digitalis,199,Lottia digitalis,limpet,1,1,375; 436,3,2,1,"Sanak Archipelago; Sanak Archipelago, AK; California",high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,200_Lottia fenestrata,200,Lottia fenestrata,limpet,1,1,436,6,2,1,California,middle,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,201_Lottia gigantea,201,Lottia gigantea,limpet,1,1,436,6,2,1,California,high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,202_Lottia instabilis,202,Lottia instabilis,limpet,1,1,436,6,2,1,California,low,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,203_Lottia limatula,203,Lottia limatula,limpet,1,1,436,6,2,1,California,middle,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,204_Lottia ochracea,204,Lottia ochracea,limpet,1,1,436,6,2,1,California,very low,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,205_Lottia strigatella,205,Lottia strigatella,limpet,4,1,436,6,2,1,California,middle,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,206_Lottia strigatella,206,Lottia strigatella,limpet,1,1,436,6,2,1,California,middle,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,207_Lottia paradigitalis,207,Lottia paradigitalis,limpet,1,1,436,6,2,1,California,high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,208_Lottia pelta,208,Lottia pelta,limpet,1,1,375; 436,3,2,1,"Sanak Archipelago; Sanak Archipelago, AK; California","high, middle",both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,209_Lottia persona,209,Lottia persona,limpet,1,1,436,6,2,1,California,high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,210_Lottia scabra,210,Lottia scabra,limpet,1,1,436,6,2,1,California,high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,211_Lottia sp.,211,Lottia sp.,limpet,1,1,436,6,2,1,California,low,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,212_Lottia triangularis,212,Lottia triangularis,limpet,1,1,436,6,2,1,California,low,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,215_Lottia scutum,215,Lottia scutum,limpet,1,1,375; 436,3,2,1,"Sanak Archipelago; Sanak Archipelago, AK; California","high, middle",both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,272_Ceratostoma foliatum,272,Ceratostoma foliatum,snail,1,1,436,3,2,2,Washington,low,exposed,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,278_Paciocinebrina lurida,278,Paciocinebrina lurida,snail,1,1,197; 436,3,2,1,"Puget Sound, WA; Turn Island, WA","low, high","both, exposed",n
464_Balanus glandula,464,Balanus glandula,barnacle,5,281_Acanthinucella punctulata,281,Acanthinucella punctulata,snail,1,1,436; 436; 435,3,2,1,NA,high,"pools, both",n
464_Balanus glandula,464,Balanus glandula,barnacle,5,284_Nucella emarginata,284,Nucella emarginata,snail,1,1,436; 435,3,2,1,NA,high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,285_Nucella lamellosa,285,Nucella lamellosa,snail,1,1,375,3,2,2,"Sanak Archipelago; Sanak Archipelago, AK",high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,286_Lirabuccinum dirum,286,Lirabuccinum dirum,snail,1,1,436; 436; 435,3,2,1,NA,middle,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,348_Dirona albolineata,348,Dirona albolineata,nudibranch,1,1,435,6,3,1,NA,low,pools,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,627_Acanthinucella punctulata,627,Acanthinucella punctulata,snail,3,1,436; 436; 435,3,1,1,NA,high,"pools, both",n
464_Balanus glandula,464,Balanus glandula,barnacle,5,672_Leptasterias aequalis,672,Leptasterias aequalis,sea star,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",high,pools,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,720_Evasterias troschelii,720,Evasterias troschelii,sea star,1,1,375; 435,3,2,1,"Sanak Archipelago; Sanak Archipelago, AK","high, all","pools, both",n
464_Balanus glandula,464,Balanus glandula,barnacle,5,736_Lottia conus,736,Lottia conus,limpet,1,1,436,6,2,1,California,high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,1471_Oedoparena glauca,1471,Oedoparena glauca,insect,3,1,435,6,3,1,NA,high,exposed,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,1876_Lottia digitalis situs,1876,Lottia digitalis situs,limpet,1,1,436,6,2,1,California,all,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,1896_Onchidoris bilamellata,1896,Onchidoris bilamellata,nudibranch,1,1,435,6,3,1,NA,all,pools,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,3012_Haematopus bachmani,3012,Haematopus bachmani,bird,1,1,375,3,2,2,"Sanak Archipelago; Sanak Archipelago, AK",high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,3018_Larus brachyrhynchus,3018,Larus brachyrhynchus,bird,1,1,407,6,2,1,"Active Pass, BC",high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,3019_Larus glaucescens,3019,Larus glaucescens,bird,1,1,375,3,2,2,"Sanak Archipelago; Sanak Archipelago, AK",high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,3022_Calidris virgata,3022,Calidris virgata,bird,1,1,375; 399,3,2,1,"Sanak Archipelago; Sanak Archipelago, AK; Seal Rock, OR",high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,3023_Arenaria melanocephala,3023,Arenaria melanocephala,bird,1,1,397; 398; 399,6,2,1,"Prince William Sound, AK; Seal Rock, OR",high,"exposed, both",n
464_Balanus glandula,464,Balanus glandula,barnacle,5,3025_Calidris mauri,3025,Calidris mauri,bird,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,3026_Calidris minutilla,3026,Calidris minutilla,bird,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",high,both,n
464_Balanus glandula,464,Balanus glandula,barnacle,5,3049_Melanitta perspicillata,3049,Melanitta perspicillata,bird,1,1,375; 597,3,2,2,"Sanak Archipelago; Sanak Archipelago, AK; British Columbia","high, low","both, exposed",n
464_Balanus glandula,464,Balanus glandula,barnacle,5,3110_Arenaria interpres,3110,Arenaria interpres,bird,1,1,575; 577,6,3,2,SE Scotland; global,"middle, all",exposed,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,146_Solaster dawsoni,146,Solaster dawsoni,sea star,1,1,375,3,2,2,"Sanak Archipelago; Sanak Archipelago, AK",low,pools,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,199_Lottia digitalis,199,Lottia digitalis,limpet,1,1,375,3,2,2,"Sanak Archipelago; Sanak Archipelago, AK",low,both,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,278_Paciocinebrina lurida,278,Paciocinebrina lurida,snail,1,1,197,3,2,2,"Puget Sound, WA; Turn Island, WA",low,both,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,348_Dirona albolineata,348,Dirona albolineata,nudibranch,1,1,435,6,3,1,NA,low,pools,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,419_Octopus rubescens,419,Octopus rubescens,octopus,1,1,323,3,2,2,"Puget Sound, WA; Federal Way, WA",low,pools,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,549_Cancer antennaria,549,Cancer antennaria,true crab,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",low,both,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,550_Cancer anthonyi,550,Cancer anthonyi,true crab,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",low,both,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,551_Cancer jordani,551,Cancer jordani,true crab,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",low,both,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,552_Cancer branneri,552,Cancer branneri,true crab,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",low,both,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,553_Cancer oregonensis,553,Cancer oregonensis,true crab,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",low,both,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,554_Cancer productus,554,Cancer productus,true crab,4,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",low,both,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,555_Cancer productus,555,Cancer productus,true crab,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",low,both,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,562_Cancer gracilis,562,Cancer gracilis,true crab,1,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",low,both,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,720_Evasterias troschelii,720,Evasterias troschelii,sea star,1,1,319; 375,3,2,2,"Puget Sound, WA; San Juan Islands, WA; Waddah and Tatoosh Islands, WA; Departure Bay, BC; Sanak Archipelago; Sanak Archipelago, AK",low,pools,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,995_Cancer gracilis,995,Cancer gracilis,true crab,4,1,375,6,3,2,"Sanak Archipelago; Sanak Archipelago, AK",low,both,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,1471_Oedoparena glauca,1471,Oedoparena glauca,insect,3,1,435,6,3,1,NA,high,exposed,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,1896_Onchidoris bilamellata,1896,Onchidoris bilamellata,nudibranch,1,1,435,6,3,1,NA,all,pools,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,3018_Larus brachyrhynchus,3018,Larus brachyrhynchus,bird,1,1,407,6,2,1,"Active Pass, BC",low,both,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,3022_Calidris virgata,3022,Calidris virgata,bird,1,1,544; 583,6,3,2,"Tatoosh Island, WA",all,exposed,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,3023_Arenaria melanocephala,3023,Arenaria melanocephala,bird,1,1,397; 398; 399,6,2,1,"Prince William Sound, AK; Seal Rock, OR",low,"exposed, both",n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,3049_Melanitta perspicillata,3049,Melanitta perspicillata,bird,1,1,597,3,2,2,British Columbia,low,exposed,n
465_Balanus crenatus,465,Balanus crenatus,barnacle,1,3110_Arenaria interpres,3110,Arenaria interpres,bird,1,1,575; 577,6,3,2,SE Scotland; global,"middle, all",exposed,n
466_Balanus trigonus,466,Balanus trigonus,barnacle,1,348_Dirona albolineata,348,Dirona albolineata,nudibranch,1,1,435,6,3,1,NA,low,pools,n
466_Balanus trigonus,466,Balanus trigonus,barnacle,1,1471_Oedoparena glauca,1471,Oedoparena glauca,insect,3,1,435,6,3,1,NA,high,exposed,n
466_Balanus trigonus,466,Balanus trigonus,barnacle,1,1896_Onchidoris bilamellata,1896,Onchidoris bilamellata,nudibranch,1,1,435,6,3,1,NA,all,pools,n
466_Balanus trigonus,466,Balanus trigonus,barnacle,1,3018_Larus brachyrhynchus,3018,Larus brachyrhynchus,bird,1,1,407,6,2,1,"Active Pass, BC",low,both,n
466_Balanus trigonus,466,Balanus trigonus,barnacle,1,3022_Calidris virgata,3022,Calidris virgata,bird,1,1,544; 583,6,3,2,"Tatoosh Island, WA",all,exposed,n
466_Balanus trigonus,466,Balanus trigonus,barnacle,1,3023_Arenaria melanocephala,3023,Arenaria melanocephala,bird,1,1,397; 398; 399,6,2,1,"Prince William Sound, AK; Seal Rock, OR",low,"exposed, both",n
466_Balanus trigonus,466,Balanus trigonus,barnacle,1,3049_Melanitta perspicillata,3049,Melanitta perspicillata,bird,1,1,597,3,2,2,British Columbia,low,exposed,n
466_Balanus trigonus,466,Balanus trigonus,barnacle,1,3110_Arenaria interpres,3110,Arenaria interpres,bird,1,1,575; 577,6,3,2,SE Scotland; global,"middle, all",exposed,n
467_Paraconcavus pacificus,467,Paraconcavus pacificus,barnacle,1,112_Imogine tripartitus,112,Imogine tripartitus,flatworm,1,1,436,3,2,1,NA,all,both,n
467_Paraconcavus pacificus,467,Paraconcavus pacificus,barnacle,1,705_Pleioplana inquieta,705,Pleioplana inquieta,flatworm,1,1,436,3,1,1,California,low,both,n
467_Paraconcavus pacificus,467,Paraconcavus pacificus,barnacle,1,707_Hexagrammos decagrammus,707,Hexagrammos decagrammus,fish,1,1,436,3,2,1,NA,low,exposed,n
467_Paraconcavus pacificus,467,Paraconcavus pacificus,barnacle,1,2060_Stylochus tripartitus,2060,Stylochus tripartitus,turbellarian,1,1,436,3,1,1,California,all,both,n
467_Paraconcavus pacificus,467,Paraconcavus pacificus,barnacle,1,3018_Larus brachyrhynchus,3018,Larus brachyrhynchus,bird,1,1,407,6,2,1,"Active Pass, BC",low,both,n
467_Paraconcavus pacificus,467,Paraconcavus pacificus,barnacle,1,3023_Arenaria melanocephala,3023,Arenaria melanocephala,bird,1,1,397,6,2,1,"Prince William Sound, AK",low,exposed,n
467_Paraconcavus pacificus,467,Paraconcavus pacificus,barnacle,1,3049_Melanitta perspicillata,3049,Melanitta perspicillata,bird,1,1,597,3,2,2,British Columbia,low,exposed,n
467_Paraconcavus pacificus,467,Paraconcavus pacificus,barnacle,1,3110_Arenaria interpres,3110,Arenaria interpres,bird,1,1,575,6,3,2,SE Scotland,middle,exposed,n
468_Balanus regalis,468,Balanus regalis,barnacle,1,1471_Oedoparena glauca,1471,Oedoparena glauca,insect,3,1,435,6,3,1,NA,high,exposed,n
468_Balanus regalis,468,Balanus regalis,barnacle,1,3018_Larus brachyrhynchus,3018,Larus brachyrhynchus,bird,1,1,407,6,2,1,"Active Pass, BC",low,both,n
468_Balanus regalis,468,Balanus regalis,barnacle,1,3022_Calidris virgata,3022,Calidris virgata,bird,1,1,544; 583,6,3,2,"Tatoosh Island, WA",all,exposed,n
468_Balanus regalis,468,Balanus regalis,barnacle,1,3023_Arenaria melanocephala,3023,Arenaria melanocephala,bird,1,1,397; 398; 399,6,2,1,"Prince William Sound, AK; Seal Rock, OR",low,"exposed, both",n
468_Balanus regalis,468,Balanus regalis,barnacle,1,3049_Melanitta perspicillata,3049,Melanitta perspicillata,bird,1,1,597,3,2,2,British Columbia,low,exposed,n
468_Balanus regalis,468,Balanus regalis,barnacle,1,3110_Arenaria interpres,3110,Arenaria interpres,bird,1,1,575; 577,6,3,2,SE Scotland; global,"middle, all",exposed,n
469_Balanus aquila,469,Balanus aquila,barnacle,1,1471_Oedoparena glauca,1471,Oedoparena glauca,insect,3,1,435,6,3,1,NA,high,exposed,n
469_Balanus aquila,469,Balanus aquila,barnacle,1,1896_Onchidoris bilamellata,1896,Onchidoris bilamellata,nudibranch,1,1,435,6,3,1,NA,all,pools,n
469_Balanus aquila,469,Balanus aquila,barnacle,1,3018_Larus brachyrhynchus,3018,Larus brachyrhynchus,bird,1,1,407,6,2,1,"Active Pass, BC",low,both,n
469_Balanus aquila,469,Balanus aquila,barnacle,1,3022_Calidris virgata,3022,Calidris virgata,bird,1,1,544; 583,6,3,2,"Tatoosh Island, WA",all,exposed,n
469_Balanus aquila,469,Balanus aquila,barnacle,1,3023_Arenaria melanocephala,3023,Arenaria melanocephala,bird,1,1,397; 398; 399,6,2,1,"Prince William Sound, AK; Seal Rock, OR",low,"exposed, both",n
469_Balanus aquila,469,Balanus aquila,barnacle,1,3049_Melanitta perspicillata,3049,Melanitta perspicillata,bird,1,1,597,3,2,2,British Columbia,low,exposed,n
469_Balanus aquila,469,Balanus aquila,barnacle,1,3110_Arenaria interpres,3110,Arenaria interpres,bird,1,1,575; 577,6,3,2,SE Scotland; global,"middle, all",exposed,n
470_Balanus nubilus,470,Balanus nubilus,barnacle,1,553_Cancer oregonensis,553,Cancer oregonensis,true crab,1,1,330,3,3,1,"Puget Sound, WA; San Juan Island, WA",low,both,n
470_Balanus nubilus,470,Balanus nubilus,barnacle,1,720_Evasterias troschelii,720,Evasterias troschelii,sea star,1,1,319; 375,3,2,2,"Puget Sound, WA; San Juan Islands, WA; Waddah and Tatoosh Islands, WA; Departure Bay, BC; Sanak Archipelago; Sanak Archipelago, AK",low,pools,n
470_Balanus nubilus,470,Balanus nubilus,barnacle,1,1471_Oedoparena glauca,1471,Oedoparena glauca,insect,3,1,435,6,3,1,NA,high,exposed,n
470_Balanus nubilus,470,Balanus nubilus,barnacle,1,1896_Onchidoris bilamellata,1896,Onchidoris bilamellata,nudibranch,1,1,435,6,3,1,NA,all,pools,n
470_Balanus nubilus,470,Balanus nubilus,barnacle,1,3018_Larus brachyrhynchus,3018,Larus brachyrhynchus,bird,1,1,407,6,2,1,"Active Pass, BC",low,both,n
470_Balanus nubilus,470,Balanus nubilus,barnacle,1,3022_Calidris virgata,3022,Calidris virgata,bird,1,1,544; 583,6,3,2,"Tatoosh Island, WA",all,exposed,n
470_Balanus nubilus,470,Balanus nubilus,barnacle,1,3023_Arenaria melanocephala,3023,Arenaria melanocephala,bird,1,1,397; 398; 399,6,2,1,"Prince William Sound, AK; Seal Rock, OR",low,"exposed, both",n
470_Balanus nubilus,470,Balanus nubilus,barnacle,1,3049_Melanitta perspicillata,3049,Melanitta perspicillata,bird,1,1,597,3,2,2,British Columbia,low,exposed,n
470_Balanus nubilus,470,Balanus nubilus,barnacle,1,3110_Arenaria interpres,3110,Arenaria interpres,bird,1,1,575; 577,6,3,2,SE Scotland; global,"middle, all",exposed,n
471_Megabalanus californicus,471,Megabalanus californicus,barnacle,1,150_Pisaster ochraceus,150,Pisaster ochraceus,sea star,1,1,27,3,1,1,California,all,pools,n
471_Megabalanus californicus,471,Megabalanus californicus,barnacle,1,3018_Larus brachyrhynchus,3018,Larus brachyrhynchus,bird,1,1,407,6,2,1,"Active Pass, BC",low,both,n
471_Megabalanus californicus,471,Megabalanus californicus,barnacle,1,3023_Arenaria melanocephala,3023,Arenaria melanocephala,bird,1,1,397,6,2,1,"Prince William Sound, AK",low,exposed,n
