INITIALS,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
ZZ_coded,1110,Parathalestris bulbiseta,copepod,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6295,22-Apr-24
ZZ_coded,1110,Parathalestris bulbiseta,copepod,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6296,22-Apr-24
ZZ_coded,1110,Parathalestris bulbiseta,copepod,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6297,22-Apr-24
ZZ_coded,1111,Parathalestris californica,copepod,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6298,22-Apr-24
ZZ_coded,1111,Parathalestris californica,copepod,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6299,22-Apr-24
ZZ_coded,1111,Parathalestris californica,copepod,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6300,22-Apr-24
ZZ_coded,1111,Parathalestris californica,copepod,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6301,22-Apr-24
ZZ_coded,1111,Parathalestris californica,copepod,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6302,22-Apr-24
ZZ_coded,1111,Parathalestris californica,copepod,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6303,22-Apr-24
ZZ_coded,1111,Parathalestris californica,copepod,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6304,22-Apr-24
ZZ_coded,1112,Phyllothalestris mysis,copepod,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6305,22-Apr-24
ZZ_coded,1112,Phyllothalestris mysis,copepod,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6306,22-Apr-24
ZZ_coded,1112,Phyllothalestris mysis,copepod,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6307,22-Apr-24
ZZ_coded,1112,Phyllothalestris mysis,copepod,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6308,22-Apr-24
ZZ_coded,1112,Phyllothalestris mysis,copepod,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6309,22-Apr-24
ZZ_coded,1112,Phyllothalestris mysis,copepod,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6310,22-Apr-24
ZZ_coded,1112,Phyllothalestris mysis,copepod,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6311,22-Apr-24
ZZ_coded,1113,Rhynchothalestris helgolandica,copepod,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6312,22-Apr-24
ZZ_coded,1113,Rhynchothalestris helgolandica,copepod,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6313,22-Apr-24
ZZ_coded,1113,Rhynchothalestris helgolandica,copepod,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6314,22-Apr-24
ZZ_coded,1113,Rhynchothalestris helgolandica,copepod,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6315,22-Apr-24
ZZ_coded,1113,Rhynchothalestris helgolandica,copepod,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6316,22-Apr-24
ZZ_coded,1113,Rhynchothalestris helgolandica,copepod,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6317,22-Apr-24
ZZ_coded,1113,Rhynchothalestris helgolandica,copepod,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6318,22-Apr-24
ZZ_coded,1114,Scutellidium arthuri,copepod,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6319,22-Apr-24
ZZ_coded,1114,Scutellidium arthuri,copepod,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6320,22-Apr-24
ZZ_coded,1114,Scutellidium arthuri,copepod,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6321,22-Apr-24
ZZ_coded,1114,Scutellidium arthuri,copepod,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6322,22-Apr-24
ZZ_coded,1114,Scutellidium arthuri,copepod,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6323,22-Apr-24
ZZ_coded,1114,Scutellidium arthuri,copepod,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6324,22-Apr-24
ZZ_coded,1114,Scutellidium arthuri,copepod,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6325,22-Apr-24
ZZ_coded,1115,Scutellidium hippolytes,copepod,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6326,22-Apr-24
ZZ_coded,1115,Scutellidium hippolytes,copepod,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6327,22-Apr-24
ZZ_coded,1115,Scutellidium hippolytes,copepod,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6328,22-Apr-24
ZZ_coded,1115,Scutellidium hippolytes,copepod,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6329,22-Apr-24
ZZ_coded,1115,Scutellidium hippolytes,copepod,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6330,22-Apr-24
ZZ_coded,1115,Scutellidium hippolytes,copepod,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6331,22-Apr-24
ZZ_coded,1115,Scutellidium hippolytes,copepod,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6332,22-Apr-24
ZZ_coded,1116,Tisbe furcata,copepod,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6333,22-Apr-24
ZZ_coded,1116,Tisbe furcata,copepod,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6334,22-Apr-24
ZZ_coded,1116,Tisbe furcata,copepod,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6335,22-Apr-24
ZZ_coded,1116,Tisbe furcata,copepod,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6336,22-Apr-24
ZZ_coded,1116,Tisbe furcata,copepod,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6337,22-Apr-24
ZZ_coded,1116,Tisbe furcata,copepod,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6338,22-Apr-24
ZZ_coded,1116,Tisbe furcata,copepod,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6339,22-Apr-24
ZZ_coded,780,Barentsia conferta,entoproct,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,low tidepools,pools,,yes,,6340,22-Apr-24
ZZ_coded,780,Barentsia conferta,entoproct,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,low tidepools,pools,,yes,,6341,22-Apr-24
ZZ_coded,780,Barentsia conferta,entoproct,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,low tidepools,pools,,yes,,6342,22-Apr-24
ZZ_coded,780,Barentsia conferta,entoproct,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,low tidepools,pools,,yes,,6343,22-Apr-24
ZZ_coded,780,Barentsia conferta,entoproct,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,low tidepools,pools,,yes,,6344,22-Apr-24
ZZ_coded,780,Barentsia conferta,entoproct,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,low tidepools,pools,,yes,,6345,22-Apr-24
ZZ_coded,780,Barentsia conferta,entoproct,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,low tidepools,pools,,yes,,6346,22-Apr-24
ZZ_coded,781,Barentsia discreta,entoproct,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6347,22-Apr-24
ZZ_coded,781,Barentsia discreta,entoproct,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6348,22-Apr-24
ZZ_coded,781,Barentsia discreta,entoproct,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6349,22-Apr-24
ZZ_coded,781,Barentsia discreta,entoproct,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6350,22-Apr-24
ZZ_coded,781,Barentsia discreta,entoproct,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6351,22-Apr-24
ZZ_coded,781,Barentsia discreta,entoproct,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6352,22-Apr-24
ZZ_coded,781,Barentsia discreta,entoproct,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6353,22-Apr-24
ZZ_coded,782,Barentsia parva,entoproct,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6354,22-Apr-24
ZZ_coded,782,Barentsia parva,entoproct,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6355,22-Apr-24
ZZ_coded,782,Barentsia parva,entoproct,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6356,22-Apr-24
ZZ_coded,782,Barentsia parva,entoproct,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6357,22-Apr-24
ZZ_coded,782,Barentsia parva,entoproct,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6358,22-Apr-24
ZZ_coded,782,Barentsia parva,entoproct,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6359,22-Apr-24
ZZ_coded,782,Barentsia parva,entoproct,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6360,22-Apr-24
ZZ_coded,630,Barentsia ramosa,entoproct,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,very low,pools,,yes,,6361,22-Apr-24
ZZ_coded,630,Barentsia ramosa,entoproct,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,very low,pools,,yes,,6362,22-Apr-24
ZZ_coded,630,Barentsia ramosa,entoproct,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,very low,pools,,yes,,6363,22-Apr-24
ZZ_coded,630,Barentsia ramosa,entoproct,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,very low,pools,,yes,,6364,22-Apr-24
ZZ_coded,630,Barentsia ramosa,entoproct,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,very low,pools,,yes,,6365,22-Apr-24
ZZ_coded,630,Barentsia ramosa,entoproct,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,very low,pools,,yes,,6366,22-Apr-24
ZZ_coded,630,Barentsia ramosa,entoproct,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,very low,pools,,yes,,6367,22-Apr-24
ZZ_coded,777,Loxosomella sp.,entoproct,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6368,22-Apr-24
ZZ_coded,777,Loxosomella sp.,entoproct,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6369,22-Apr-24
ZZ_coded,777,Loxosomella sp.,entoproct,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6370,22-Apr-24
ZZ_coded,777,Loxosomella sp.,entoproct,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6371,22-Apr-24
ZZ_coded,777,Loxosomella sp.,entoproct,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6372,22-Apr-24
ZZ_coded,777,Loxosomella sp.,entoproct,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6373,22-Apr-24
ZZ_coded,777,Loxosomella sp.,entoproct,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6374,22-Apr-24
ZZ_coded,779,Myosoma spinosa,entoproct,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6375,22-Apr-24
ZZ_coded,779,Myosoma spinosa,entoproct,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6376,22-Apr-24
ZZ_coded,779,Myosoma spinosa,entoproct,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6377,22-Apr-24
ZZ_coded,779,Myosoma spinosa,entoproct,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6378,22-Apr-24
ZZ_coded,779,Myosoma spinosa,entoproct,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6379,22-Apr-24
ZZ_coded,779,Myosoma spinosa,entoproct,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6380,22-Apr-24
ZZ_coded,779,Myosoma spinosa,entoproct,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6381,22-Apr-24
ZZ_coded,778,Pedicellina newberryi,entoproct,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6382,22-Apr-24
ZZ_coded,778,Pedicellina newberryi,entoproct,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6383,22-Apr-24
ZZ_coded,778,Pedicellina newberryi,entoproct,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6384,22-Apr-24
ZZ_coded,778,Pedicellina newberryi,entoproct,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6385,22-Apr-24
ZZ_coded,778,Pedicellina newberryi,entoproct,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6386,22-Apr-24
ZZ_coded,778,Pedicellina newberryi,entoproct,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6387,22-Apr-24
ZZ_coded,778,Pedicellina newberryi,entoproct,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6388,22-Apr-24
ZZ_coded,1423,Euphausia pacifica,euphausid,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6389,22-Apr-24
ZZ_coded,1423,Euphausia pacifica,euphausid,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6390,22-Apr-24
ZZ_coded,1423,Euphausia pacifica,euphausid,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6391,22-Apr-24
ZZ_coded,1423,Euphausia pacifica,euphausid,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6392,22-Apr-24
ZZ_coded,1423,Euphausia pacifica,euphausid,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6393,22-Apr-24
ZZ_coded,1423,Euphausia pacifica,euphausid,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6394,22-Apr-24
ZZ_coded,1423,Euphausia pacifica,euphausid,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6395,22-Apr-24
ZZ_coded,1424,Nyctiphanes simplex,euphausid,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6396,22-Apr-24
ZZ_coded,1424,Nyctiphanes simplex,euphausid,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6397,22-Apr-24
ZZ_coded,1424,Nyctiphanes simplex,euphausid,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6398,22-Apr-24
ZZ_coded,1424,Nyctiphanes simplex,euphausid,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6399,22-Apr-24
ZZ_coded,1424,Nyctiphanes simplex,euphausid,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6400,22-Apr-24
ZZ_coded,1424,Nyctiphanes simplex,euphausid,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6401,22-Apr-24
ZZ_coded,1424,Nyctiphanes simplex,euphausid,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6402,22-Apr-24
ZZ_coded,1425,Thysanoessa spinifera,euphausid,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6403,22-Apr-24
ZZ_coded,1425,Thysanoessa spinifera,euphausid,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6404,22-Apr-24
ZZ_coded,1425,Thysanoessa spinifera,euphausid,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6405,22-Apr-24
ZZ_coded,1425,Thysanoessa spinifera,euphausid,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6406,22-Apr-24
ZZ_coded,1425,Thysanoessa spinifera,euphausid,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6407,22-Apr-24
ZZ_coded,1425,Thysanoessa spinifera,euphausid,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6408,22-Apr-24
ZZ_coded,1425,Thysanoessa spinifera,euphausid,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6409,22-Apr-24
ZZ_coded,1280,Cheiriphotis megacheles,gammarid,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6410,22-Apr-24
ZZ_coded,1280,Cheiriphotis megacheles,gammarid,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6411,22-Apr-24
ZZ_coded,1280,Cheiriphotis megacheles,gammarid,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6412,22-Apr-24
ZZ_coded,1280,Cheiriphotis megacheles,gammarid,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6413,22-Apr-24
ZZ_coded,1280,Cheiriphotis megacheles,gammarid,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6414,22-Apr-24
ZZ_coded,1280,Cheiriphotis megacheles,gammarid,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6415,22-Apr-24
ZZ_coded,1280,Cheiriphotis megacheles,gammarid,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6416,22-Apr-24
ZZ_coded,1281,Gammaropsis barnardi,gammarid,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6417,22-Apr-24
ZZ_coded,1281,Gammaropsis barnardi,gammarid,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6418,22-Apr-24
ZZ_coded,1281,Gammaropsis barnardi,gammarid,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6419,22-Apr-24
ZZ_coded,1281,Gammaropsis barnardi,gammarid,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6420,22-Apr-24
ZZ_coded,1281,Gammaropsis barnardi,gammarid,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6421,22-Apr-24
ZZ_coded,1281,Gammaropsis barnardi,gammarid,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6422,22-Apr-24
ZZ_coded,1281,Gammaropsis barnardi,gammarid,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6423,22-Apr-24
ZZ_coded,1282,Gammaropsis effrena,gammarid,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6424,22-Apr-24
ZZ_coded,1282,Gammaropsis effrena,gammarid,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6425,22-Apr-24
ZZ_coded,1282,Gammaropsis effrena,gammarid,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6426,22-Apr-24
ZZ_coded,1282,Gammaropsis effrena,gammarid,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6427,22-Apr-24
ZZ_coded,1282,Gammaropsis effrena,gammarid,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6428,22-Apr-24
ZZ_coded,1282,Gammaropsis effrena,gammarid,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6429,22-Apr-24
ZZ_coded,1282,Gammaropsis effrena,gammarid,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6430,22-Apr-24
ZZ_coded,1283,Gammaropsis martesia,gammarid,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6431,22-Apr-24
ZZ_coded,1283,Gammaropsis martesia,gammarid,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6432,22-Apr-24
ZZ_coded,1283,Gammaropsis martesia,gammarid,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6433,22-Apr-24
ZZ_coded,1283,Gammaropsis martesia,gammarid,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6434,22-Apr-24
ZZ_coded,1283,Gammaropsis martesia,gammarid,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6435,22-Apr-24
ZZ_coded,1283,Gammaropsis martesia,gammarid,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6436,22-Apr-24
ZZ_coded,1283,Gammaropsis martesia,gammarid,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6437,22-Apr-24
ZZ_coded,1284,Gammaropsis shoemakeri,gammarid,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6438,22-Apr-24
ZZ_coded,1284,Gammaropsis shoemakeri,gammarid,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6439,22-Apr-24
ZZ_coded,1284,Gammaropsis shoemakeri,gammarid,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6440,22-Apr-24
ZZ_coded,1284,Gammaropsis shoemakeri,gammarid,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6441,22-Apr-24
ZZ_coded,1284,Gammaropsis shoemakeri,gammarid,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6442,22-Apr-24
ZZ_coded,1284,Gammaropsis shoemakeri,gammarid,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6443,22-Apr-24
ZZ_coded,1284,Gammaropsis shoemakeri,gammarid,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6444,22-Apr-24
ZZ_coded,1285,Gammaropsis spinosa,gammarid,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6445,22-Apr-24
ZZ_coded,1285,Gammaropsis spinosa,gammarid,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6446,22-Apr-24
ZZ_coded,1285,Gammaropsis spinosa,gammarid,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6447,22-Apr-24
ZZ_coded,1285,Gammaropsis spinosa,gammarid,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6448,22-Apr-24
ZZ_coded,1285,Gammaropsis spinosa,gammarid,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6449,22-Apr-24
ZZ_coded,1285,Gammaropsis spinosa,gammarid,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6450,22-Apr-24
ZZ_coded,1285,Gammaropsis spinosa,gammarid,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6451,22-Apr-24
ZZ_coded,1286,Gammaropsis thompsoni,gammarid,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6452,22-Apr-24
ZZ_coded,1286,Gammaropsis thompsoni,gammarid,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6453,22-Apr-24
ZZ_coded,1286,Gammaropsis thompsoni,gammarid,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6454,22-Apr-24
ZZ_coded,1286,Gammaropsis thompsoni,gammarid,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6455,22-Apr-24
ZZ_coded,1286,Gammaropsis thompsoni,gammarid,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6456,22-Apr-24
ZZ_coded,1286,Gammaropsis thompsoni,gammarid,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6457,22-Apr-24
ZZ_coded,1286,Gammaropsis thompsoni,gammarid,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,all,pools,,yes,,6458,22-Apr-24
ZZ_coded,1287,Photis californica,gammarid,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6459,22-Apr-24
ZZ_coded,1287,Photis californica,gammarid,1,753,Phytoplankton,phytoplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6460,22-Apr-24
ZZ_coded,1287,Photis californica,gammarid,1,754,Zooplankton,zooplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6461,22-Apr-24
ZZ_coded,1287,Photis californica,gammarid,1,755,Microorganisms,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6462,22-Apr-24
ZZ_coded,1287,Photis californica,gammarid,1,756,Bacteria,microorganism,6,1,4,4,,436; 435,,low,pools,,yes,,6463,22-Apr-24
ZZ_coded,1287,Photis californica,gammarid,1,603,planktonic diatoms,phytoplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6464,22-Apr-24
ZZ_coded,1287,Photis californica,gammarid,1,770,Holoplankton (planktonic larvae),zooplankton,6,1,4,4,,436; 435,,low,pools,,yes,,6465,22-Apr-24
ZZ_coded,1288,Photis conchicola,gammarid,1,771,Viruses,microorganism,6,1,4,4,,436; 435,,all,pools,,yes,,6466,22-Apr-24
