STATUS,INITIALS,resourceFam,consumerFam,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1496,Cafius luteipennis,insect,NA,1523,Thinusa fletcheri,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14241,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1487,Aleochara (Coprochara) sulcicollis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13983,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1488,Aleochara arenaria,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13984,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1489,Amblopusa brevipes,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13985,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1490,Bledius fenyesi,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13986,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1491,Bryobiota bicolor,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13987,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1492,Bryobiota giulianii,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13988,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1493,Bryothinusa catalinae,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13989,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1497,Cafius opacus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13990,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1498,Cafius sulcicollis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13991,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1500,Cafius nauticus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13992,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1494,Cafius canescens,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13993,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1495,Cafius luteipennis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13994,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1499,Cafius sulcicollis,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13995,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1496,Cafius luteipennis,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13996,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1501,Diaulota densissima,insect,1,1,3,6,2,375,Sanak Archipelago,high to middle,NA,no,y,,13997,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1502,Diaulota fulviventris,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13998,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1503,Diaulota vandykei,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,13999,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1505,Diaulota harteri,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14000,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1504,Diaulota vandykei,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14001,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1506,Diglotta pacifica,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14002,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1507,Diglotta legneri,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14003,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1508,Giulianium campbelli,insect,1,1,3,6,2,375,Sanak Archipelago,high,NA,no,y,,14004,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1509,Giulianium newtoni,insect,1,1,3,6,2,375,Sanak Archipelago,high,NA,no,y,,14005,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1510,Hadrotes crassus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14006,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1511,Hadrotes crassus,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14007,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1512,Halobrecta algophila,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14008,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1514,Liparocephalus cordicollis,insect,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,14009,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1513,Liparocephalus brevipennis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14010,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1515,Liparocephalus cordicollis,insect,NA,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,14011,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1516,Liparocephalus cordicollis,insect,NA,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,14012,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1517,Paramblopusa borealis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14013,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1518,Philonthus nudus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14014,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1519,Pontomalota terminalia,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14015,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1520,Tarphiota geniculata,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14016,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1521,Tarphiota pallidipes,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14017,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1522,Thinusa maritima,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14018,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1497,Cafius opacus,insect,1,1523,Thinusa fletcheri,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14019,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1487,Aleochara (Coprochara) sulcicollis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14020,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1488,Aleochara arenaria,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14021,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1489,Amblopusa brevipes,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14022,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1490,Bledius fenyesi,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14023,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1491,Bryobiota bicolor,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14024,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1492,Bryobiota giulianii,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14025,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1493,Bryothinusa catalinae,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14026,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1497,Cafius opacus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14027,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1498,Cafius sulcicollis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14028,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1500,Cafius nauticus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14029,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1494,Cafius canescens,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14030,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1495,Cafius luteipennis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14031,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1499,Cafius sulcicollis,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14032,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1496,Cafius luteipennis,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14033,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1501,Diaulota densissima,insect,1,1,3,6,2,375,Sanak Archipelago,high to middle,NA,no,y,,14034,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1502,Diaulota fulviventris,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14035,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1503,Diaulota vandykei,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14036,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1505,Diaulota harteri,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14037,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1504,Diaulota vandykei,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14038,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1506,Diglotta pacifica,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14039,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1507,Diglotta legneri,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14040,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1508,Giulianium campbelli,insect,1,1,3,6,2,375,Sanak Archipelago,high,NA,no,y,,14041,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1509,Giulianium newtoni,insect,1,1,3,6,2,375,Sanak Archipelago,high,NA,no,y,,14042,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1510,Hadrotes crassus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14043,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1511,Hadrotes crassus,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14044,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1512,Halobrecta algophila,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14045,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1514,Liparocephalus cordicollis,insect,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,14046,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1513,Liparocephalus brevipennis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14047,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1515,Liparocephalus cordicollis,insect,NA,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,14048,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1516,Liparocephalus cordicollis,insect,NA,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,14049,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1517,Paramblopusa borealis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14050,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1518,Philonthus nudus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14051,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1519,Pontomalota terminalia,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14052,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1520,Tarphiota geniculata,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14053,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1521,Tarphiota pallidipes,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14054,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1522,Thinusa maritima,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14055,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1498,Cafius sulcicollis,insect,1,1523,Thinusa fletcheri,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14056,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1487,Aleochara (Coprochara) sulcicollis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14168,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1488,Aleochara arenaria,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14169,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1489,Amblopusa brevipes,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14170,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1490,Bledius fenyesi,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14171,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1491,Bryobiota bicolor,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14172,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1492,Bryobiota giulianii,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14173,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1493,Bryothinusa catalinae,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14174,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1497,Cafius opacus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14175,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1498,Cafius sulcicollis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14176,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1500,Cafius nauticus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14177,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1494,Cafius canescens,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14178,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1495,Cafius luteipennis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14179,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1499,Cafius sulcicollis,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14180,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1496,Cafius luteipennis,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14181,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1501,Diaulota densissima,insect,1,1,3,6,2,375,Sanak Archipelago,high to middle,NA,no,y,,14182,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1502,Diaulota fulviventris,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14183,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1503,Diaulota vandykei,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14184,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1505,Diaulota harteri,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14185,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1504,Diaulota vandykei,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14186,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1506,Diglotta pacifica,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14187,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1507,Diglotta legneri,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14188,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1508,Giulianium campbelli,insect,1,1,3,6,2,375,Sanak Archipelago,high,NA,no,y,,14189,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1509,Giulianium newtoni,insect,1,1,3,6,2,375,Sanak Archipelago,high,NA,no,y,,14190,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1510,Hadrotes crassus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14191,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1511,Hadrotes crassus,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14192,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1512,Halobrecta algophila,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14193,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1514,Liparocephalus cordicollis,insect,1,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,14194,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1513,Liparocephalus brevipennis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14195,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1515,Liparocephalus cordicollis,insect,NA,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,14196,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1516,Liparocephalus cordicollis,insect,NA,1,3,6,2,375,Sanak Archipelago,middle,NA,no,y,,14197,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1517,Paramblopusa borealis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14198,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1518,Philonthus nudus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14199,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1519,Pontomalota terminalia,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14200,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1520,Tarphiota geniculata,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14201,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1521,Tarphiota pallidipes,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14202,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1522,Thinusa maritima,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14203,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1499,Cafius sulcicollis,insect,NA,1523,Thinusa fletcheri,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14204,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1487,Aleochara (Coprochara) sulcicollis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14057,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1488,Aleochara arenaria,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14058,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1489,Amblopusa brevipes,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14059,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1490,Bledius fenyesi,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14060,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1491,Bryobiota bicolor,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14061,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1492,Bryobiota giulianii,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14062,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1493,Bryothinusa catalinae,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14063,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1497,Cafius opacus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14064,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1498,Cafius sulcicollis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14065,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1500,Cafius nauticus,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14066,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1494,Cafius canescens,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14067,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1495,Cafius luteipennis,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14068,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1499,Cafius sulcicollis,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14069,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1496,Cafius luteipennis,insect,NA,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14070,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1501,Diaulota densissima,insect,1,1,3,6,2,375,Sanak Archipelago,high to middle,NA,no,y,,14071,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1502,Diaulota fulviventris,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14072,8-Oct-24
add - reasonable,ZZ,Staphylinidae,Staphylinidae,1500,Cafius nauticus,insect,1,1503,Diaulota vandykei,insect,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,14073,8-Oct-24
