node,nodeNum,nodeName,synonymies,category,common_name,life_stage,life_stage_code,province,commonality,reference,zone,habitat_notes,grouping_habits,mobility,trophic_strategy,node_type,node_resolution,aphia,kingdom,phylum,class,order,family,genus,parasite
1070_Zaus spinatus hopkinsi_1,1070,Zaus spinatus hopkinsi,NA,copepod,NA,adult,1,NA,present,435,all,"Eelgrass, algae,, rock habitats from upper intertidal",aggregating,mobile,filter feeder,Taxonomic,Subspecies,NA,Animalia,Arthropoda,Copepoda,Harpacticoida,Harpacticidae,Zaus,n
1110_Parathalestris bulbiseta_1,1110,Parathalestris bulbiseta,NA,copepod,NA,adult,1,Both,present,435,all,usually associated with macroalgae but can also occur on unvegetated sand,aggregating,mobile,filter feeder,Taxonomic,Species,354576,Animalia,Arthropoda,Copepoda,Harpacticoida,Thalestridae,Parathalestris,n
1111_Parathalestris californica_1,1111,Parathalestris californica,NA,copepod,NA,adult,1,NA,present,435,all,usually associated with macroalgae but can also occur on unvegetated sand,aggregating,mobile,filter feeder,Taxonomic,Species,354577,Animalia,Arthropoda,Copepoda,Harpacticoida,Thalestridae,Parathalestris,n
1198_Hesperibalanus hesperius_1,1198,Hesperibalanus hesperius,NA,barnacle,NA,adult,1,N,present,435,low,"frequently on crabs, mollusk shells; low intertidal in laminarían holdfasts",solitary,sessile,filter feeder,Taxonomic,Species,733550,Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Hesperibalanus,n
1200_Cyathura munda_1,1200,Cyathura munda,NA,isopod,NA,adult,1,Both,common,435,low,"kelp holdfasts (e.g., Egregia, Laminaria), on surfgrass (Phyllospadix)",solitary,mobile,typical predator,Taxonomic,Species,255437,Animalia,Arthropoda,Malacostraca,Isopoda,Anthuridae,Cyathura,n
1201_Mesanthura occidentalis_1,1201,Mesanthura occidentalis,NA,isopod,NA,adult,1,S,present,435,all,"kelp, rocks",solitary,mobile,typical predator,Taxonomic,Species,258348,Animalia,Arthropoda,Malacostraca,Isopoda,Anthuridae,Mesanthura,n
1203_Colanthura bruscai_1,1203,Colanthura bruscai,NA,isopod,NA,adult,1,S,present,435,all,NA,solitary,mobile,typical predator,Taxonomic,Species,258093,Animalia,Arthropoda,Malacostraca,Isopoda,Paranthuridae,Colanthura,n
1204_Paranthura elegans_1,1204,Paranthura elegans,NA,isopod,NA,adult,1,Both,present,435,all,"algal mats, mud bottoms, pier pilings, rocky low intertidal in holdfasts of Laminaria, Macrocystis, among coralline algae,, other habitats.",solitary,mobile,typical predator,Taxonomic,Species,255583,Animalia,Arthropoda,Malacostraca,Isopoda,Paranthuridae,Paranthura,n
1205_Ianiropsis analoga_1,1205,Ianiropsis analoga,NA,isopod,NA,adult,1,N,present,435,all,intertidal under rocks or in Laminaria holdfasts,solitary,mobile,detritivore,Taxonomic,Species,255982,Animalia,Arthropoda,Malacostraca,Isopoda,Janiridae,Ianiropsis,n
1206_Ianiropsis derjugini_1,1206,Ianiropsis derjugini,NA,isopod,NA,adult,1,N,present,435,all,intertidal under rocks covered by algae,solitary,mobile,detritivore,Taxonomic,Species,255983,Animalia,Arthropoda,Malacostraca,Isopoda,Janiridae,Ianiropsis,n
1207_Ianiropsis epilittoralis_1,1207,Ianiropsis epilittoralis,NA,isopod,NA,adult,1,N,present,435,high,on green filamentous algae in high intertidal,solitary,mobile,detritivore,Taxonomic,Species,255984,Animalia,Arthropoda,Malacostraca,Isopoda,Janiridae,Ianiropsis,n
1208_Ianiropsis kincaidi_1,1208,Ianiropsis kincaidi,NA,isopod,NA,adult,1,N,present,435,all,intertidal,solitary,mobile,detritivore,Taxonomic,Species,255985,Animalia,Arthropoda,Malacostraca,Isopoda,Janiridae,Ianiropsis,n
1209_Ianiropsis montereyensis_1,1209,Ianiropsis montereyensis,NA,isopod,NA,adult,1,N,present,435,all,nder rocks or in Macrocystis holdfasts.,solitary,mobile,detritivore,Taxonomic,Species,255992,Animalia,Arthropoda,Malacostraca,Isopoda,Janiridae,Ianiropsis,n
1210_Ianiropsis tridens_1,1210,Ianiropsis tridens,NA,isopod,NA,adult,1,N,present,435,all,"on algae, occasionally found in sponges",solitary,mobile,detritivore,Taxonomic,Species,256001,Animalia,Arthropoda,Malacostraca,Isopoda,Janiridae,Ianiropsis,n
1211_Janiralata davisi_1,1211,Janiralata davisi,NA,isopod,NA,adult,1,N,present,435,low,under rocks,solitary,mobile,detritivore,Taxonomic,Species,256009,Animalia,Arthropoda,Malacostraca,Isopoda,Janiridae,Janiralata,n
1212_Janiralata occidentalis_1,1212,Janiralata occidentalis,NA,isopod,NA,adult,1,Both,present,435,all,under rocks,solitary,mobile,detritivore,Taxonomic,Species,256019,Animalia,Arthropoda,Malacostraca,Isopoda,Janiridae,Janiralata,n
1213_Joeropsis dubia dubia_1,1213,Joeropsis dubia dubia,NA,isopod,NA,adult,1,Both,present,435,low,"on algal holdfasts, bryozoans, tunicates, hydroids, barnacles, under rocks",solitary,mobile,unknown,Taxonomic,Subspecies,NA,Animalia,Arthropoda,Malacostraca,Isopoda,Joeropsididae,Joeropsis,n
1214_Joeropsis dubia paucispinis_1,1214,Joeropsis dubia paucispinis,NA,isopod,NA,adult,1,N,present,435,all,NA,solitary,mobile,unknown,Taxonomic,Subspecies,NA,Animalia,Arthropoda,Malacostraca,Isopoda,Joeropsididae,Joeropsis,n
1215_Munna chromatocephala_1,1215,Munna chromatocephala,NA,isopod,NA,adult,1,N,present,435; 316,all,"on red algae, among encrusting organisms on rocks",solitary,mobile,detritivore,Taxonomic,Species,256207,Animalia,Arthropoda,Malacostraca,Isopoda,Munnidae,Munna,n
1216_Munna halei_1,1216,Munna halei,NA,isopod,NA,adult,1,N,present,435; 316,all,"intertidal under rocks, in Macrocystis holdfast,, among spines of the purple sea urchin Strongylocentrotus purpuratus.",solitary,mobile,detritivore,Taxonomic,Species,256215,Animalia,Arthropoda,Malacostraca,Isopoda,Munnidae,Munna,n
1217_Munna stephenseni_1,1217,Munna stephenseni,NA,isopod,NA,adult,1,N,present,435; 316,all,NA,solitary,mobile,detritivore,Taxonomic,Species,256244,Animalia,Arthropoda,Malacostraca,Isopoda,Munnidae,Munna,n
1218_Santia hirsuta_1,1218,Santia hirsuta,NA,isopod,NA,adult,1,N,present,435,middle,"intertidal in rock, sand between coralline, laminarian algal zones",solitary,mobile,unknown,Taxonomic,Species,258435,Animalia,Arthropoda,Malacostraca,Isopoda,Santiidae,Santia,n
1219_Argeia pugettensis_1,1219,Argeia pugettensis,NA,isopod,NA,adult,1,Both,double check,435,all,Branchial parasites on crangonid shrimps - mostly subtidal?,solitary,mobile,parasite,Taxonomic,Species,259044,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae,Argeia,y
1220_Bopyrella calmani_1,1220,Bopyrella calmani,Bopyriscus caimani,isopod,NA,adult,1,Both,double check,435,all,on branchial chamber of the snapping shrimp,solitary,mobile,parasite,Taxonomic,Species,534596,Animalia,Arthropoda,Malacostraca,Isopoda,Bopyridae,Bopyrella,y
1222_Cabirops montereyensis_1,1222,Cabirops montereyensis,NA,isopod,NA,adult,1,N,present,435,low,on marsupium of the isopod Aporobopyrus muguensis (which in turn lives in the branchial cavity of the porcelain crab Pachycheles).,solitary,mobile,parasite,Taxonomic,Species,259513,Animalia,Arthropoda,Malacostraca,Isopoda,Cabiropidae,Cabirops,y
1223_Cirolana diminuta_1,1223,Cirolana diminuta,NA,isopod,NA,adult,1,S,present,435,all,NA,solitary,mobile,carnivore (scavenger + predator),Taxonomic,Species,256515,Animalia,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Cirolana,n
1224_Eurydice caudata_1,1224,Eurydice caudata,NA,isopod,NA,adult,1,S,present,435,all,NA,solitary,mobile,carnivore (scavenger + predator),Taxonomic,Species,256594,Animalia,Arthropoda,Malacostraca,Isopoda,Cirolanidae,Eurydice,n
1225_Excorallana tricornis occidentalis_1,1225,Excorallana tricornis occidentalis,NA,isopod,NA,adult,1,S,present,435,all,rocks,solitary,mobile,typical predator,Taxonomic,Species,NA,Animalia,Arthropoda,Malacostraca,Isopoda,Corallanidae,Excorallana,n
1226_Excorallana truncata_1,1226,Excorallana truncata,NA,isopod,NA,adult,1,S,present,435,all,NA,solitary,mobile,typical predator,Taxonomic,Species,260379,Animalia,Arthropoda,Malacostraca,Isopoda,Corallanidae,Excorallana,n
1227_Elthusa californica_1,1227,Elthusa californica,NA,isopod,NA,adult,1,Both,present,435,all,on fish,solitary,sessile,parasite,Taxonomic,Species,256781,Animalia,Arthropoda,Malacostraca,Isopoda,Cymothoidae,Elthusa,y
1228_Elthusa vulgaris_1,1228,Elthusa vulgaris,Lironeca vulgaris,isopod,NA,adult,1,Both,double check,435,all,in gill chambers of fish (look up in Love & Moser),solitary,mobile,parasite,Taxonomic,Species,256803,Animalia,Arthropoda,Malacostraca,Isopoda,Cymothoidae,Elthusa,y
1229_Nerocila acuminata_1,1229,Nerocila acuminata,NA,isopod,NA,adult,1,S,double check,435,all,parasite of many fish spp (look up in Love & Moser,solitary,mobile,parasite,Taxonomic,Species,118906,Animalia,Arthropoda,Malacostraca,Isopoda,Cymothoidae,Nerocila,y
1231_Limnoria lignorum_1,1231,Limnoria lignorum,NA,isopod,gribble,adult,1,N,present,435,all,wood borer,solitary,mobile,detritivore,Taxonomic,Species,118917,Animalia,Arthropoda,Malacostraca,Isopoda,Limnoriidae,Limnoria,n
1232_Limnoria quadripunctata_1,1232,Limnoria quadripunctata,NA,isopod,gribble,adult,1,S,present,435,all,wood borer,solitary,mobile,detritivore,Taxonomic,Species,118918,Animalia,Arthropoda,Malacostraca,Isopoda,Limnoriidae,Limnoria,n
1233_Limnoria tripunctata_1,1233,Limnoria tripunctata,NA,isopod,gribble,adult,1,Both,present,435,all,wood borer,solitary,mobile,detritivore,Taxonomic,Species,148645,Animalia,Arthropoda,Malacostraca,Isopoda,Limnoriidae,Limnoria,n
1234_Caecijaera horvathi_1,1234,Caecijaera horvathi,NA,isopod,NA,adult,1,NA,present,435,all,living in burrows excavated in wood by the isopod Limnoria.,solitary,mobile,detritivore,Taxonomic,Species,255961,Animalia,Arthropoda,Malacostraca,Isopoda,Janiridae,Caecijaera,n
1235_Ancinus granulatus_1,1235,Ancinus granulatus,NA,isopod,NA,adult,1,S,present,435,all,intertidal,solitary,mobile,grazer,Taxonomic,Species,258874,Animalia,Arthropoda,Malacostraca,Isopoda,Ancinidae,Ancinus,n
1236_Dynamene benedicti_1,1236,Dynamene benedicti,NA,isopod,NA,adult,1,N,present,435,all,intertidal,solitary,mobile,grazer,Taxonomic,Species,291366,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Dynamene,n
1237_Dynamenella dilatata_1,1237,Dynamenella dilatata,NA,isopod,NA,adult,1,N,present,435,all,intertidal,solitary,mobile,grazer,Taxonomic,Species,1673499,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Dynamenella,n
1238_Dynamenella glabra_1,1238,Dynamenella glabra,NA,isopod,NA,adult,1,Both,present,435,all,intertidal,solitary,mobile,grazer,Taxonomic,Species,1673497,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Dynamenella,n
1239_Dynamenella sheareri_1,1239,Dynamenella sheareri,NA,isopod,NA,adult,1,NA,present,435,all,intertidal,solitary,mobile,grazer,Taxonomic,Species,291374,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Dynamenella,n
1241_Exosphaeroma inornata_1,1241,Exosphaeroma inornata,NA,isopod,NA,adult,1,Both,present,435,all,in holdfasts of Macrocystis,solitary,mobile,grazer,Taxonomic,Species,257025,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Exosphaeroma,n
1242_Gnorimosphaeroma noblei_1,1242,Gnorimosphaeroma noblei,NA,isopod,NA,adult,1,N,present,435,high,under rocks,solitary,mobile,grazer,Taxonomic,Species,260463,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Gnorimosphaeroma,n
1243_Paradella dianae_1,1243,Paradella dianae,NA,isopod,NA,adult,1,S,present,435,all,intertidal,solitary,mobile,grazer,Taxonomic,Species,261839,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Paradella,n
1244_Sphaeroma quoianum_1,1244,Sphaeroma quoianum,NA,isopod,NA,adult,1,Both,present,435,all,"Intertidal to shallow subtidal in wood, mud, soft rock borer",solitary,mobile,grazer,Taxonomic,Species,257076,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Sphaeroma,n
1245_Sphaeroma walkeri_1,1245,Sphaeroma walkeri,NA,isopod,NA,adult,1,S,present,435,all,introduced,solitary,mobile,grazer,Taxonomic,Species,220727,Animalia,Arthropoda,Malacostraca,Isopoda,Sphaeromatidae,Sphaeroma,n
1246_Gnathia steveni_1,1246,Gnathia steveni,NA,isopod,NA,adult,1,S,present,435,all,intertidal,solitary,mobile,non-feeding,Taxonomic,Species,257218,Animalia,Arthropoda,Malacostraca,Isopoda,Gnathiidae,Gnathia,n
1247_Idarcturus hedgpethi_1,1247,Idarcturus hedgpethi,NA,isopod,NA,adult,1,N,present,435,all,on hydroids,solitary,mobile,unknown,Taxonomic,Species,260739,Animalia,Arthropoda,Malacostraca,Isopoda,Arcturidae,Idarcturus,n
1248_Cleantioides occidentalis_1,1248,Cleantioides occidentalis,NA,isopod,NA,adult,1,S,present,435,all,NA,solitary,mobile,unknown,Taxonomic,Species,259811,Animalia,Arthropoda,Malacostraca,Isopoda,Holognathidae,Cleantioides,n
1249_Colidotea findleyi_1,1249,Colidotea findleyi,NA,isopod,NA,adult,1,S,common,435,all,on Sargassum,solitary,mobile,grazer,Taxonomic,Species,259824,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Colidotea,n
1250_Erichsonella crenulata_1,1250,Erichsonella crenulata,NA,isopod,NA,adult,1,S,present,435,all,on Zostera,solitary,mobile,grazer,Taxonomic,Species,257859,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Erichsonella,n
1251_Erichsonella pseudoculata_1,1251,Erichsonella pseudoculata,NA,isopod,NA,adult,1,S,present,435,all,NA,solitary,mobile,grazer,Taxonomic,Species,325479,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Erichsonella,n
1252_Idotea ochotensis_1,1252,Idotea ochotensis,NA,isopod,NA,adult,1,N,present,435,all,NA,solitary,mobile,grazer,Taxonomic,Species,257351,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,n
1253_Pentidotea resecata_1,1253,Pentidotea resecata,Idotea resecata,isopod,NA,adult,1,Both,present,435,all,"living in Macrocystis, Egregia, Zostera",solitary,mobile,grazer,Taxonomic,Species,325482,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,n
1254_Idotea rufescens_1,1254,Idotea rufescens,NA,isopod,NA,adult,1,NA,present,435,all,on algae,solitary,mobile,grazer,Taxonomic,Species,257353,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,n
1255_Pentidotea schmitti_1,1255,Pentidotea schmitti,NA,isopod,NA,adult,1,NA,present,435,all,NA,solitary,mobile,grazer,Taxonomic,Species,261980,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Pentidotea,n
1256_Synidotea berolzheimeri_1,1256,Synidotea berolzheimeri,NA,isopod,NA,adult,1,N,present,435,all,on hydroid Aglaophenia sp,solitary,mobile,grazer,Taxonomic,Species,257371,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea,n
1257_Synidotea consolidata_1,1257,Synidotea consolidata,NA,isopod,NA,adult,1,N,present,435,all,NA,solitary,mobile,grazer,Taxonomic,Species,257378,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea,n
1258_Synidotea harfordi_1,1258,Synidotea harfordi,NA,isopod,NA,adult,1,Both,present,435,all,NA,solitary,mobile,grazer,Taxonomic,Species,257389,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea,n
1259_Synidotea pettiboneae_1,1259,Synidotea pettiboneae,NA,isopod,NA,adult,1,N,present,435,all,"intertidal on hydroids, bryozoans",solitary,mobile,grazer,Taxonomic,Species,257412,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea,n
1260_Synidotea ritteri_1,1260,Synidotea ritteri,NA,isopod,NA,adult,1,N,present,435,all,NA,solitary,mobile,grazer,Taxonomic,Species,257415,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Synidotea,n
1264_Gnathia steveni_3,1264,Gnathia steveni,NA,isopod,NA,juvenile,3,S,present,435,low,temporary parasite on marine fishes (derived from family info,solitary,sessile,parasite,Taxonomic,Species,257218,Animalia,Arthropoda,Malacostraca,Isopoda,Gnathiidae,Gnathia,y
1268_Zeuxo normani_1,1268,Zeuxo normani,NA,isopod,NA,adult,1,Both,present,435; 367,all,"On bryozoans, hydroids,, red (especially coralline) algae",solitary,mobile,detritivore,Taxonomic,Species,819913,Animalia,Arthropoda,Malacostraca,Tanaidacea,Tanaididae,Zeuxo,n
1269_Zeuxo paranormani_1,1269,Zeuxo paranormani,NA,isopod,NA,adult,1,Both,present,435; 367,all,NA,solitary,mobile,detritivore,Taxonomic,Species,819915,Animalia,Arthropoda,Malacostraca,Tanaidacea,Tanaididae,Zeuxo,n
1270_Lignophliantis pyrifera_1,1270,Lignophliantis pyrifera,NA,gammarid,NA,adult,1,N,present,435,all,Bores into haptera of the kelp Macrocystis pyrifera.,solitary,mobile,omnivore,Taxonomic,Species,489670,Animalia,Arthropoda,Malacostraca,Amphipoda,Eophliantidae,Lignophliantis,n
1271_Pariphinotus escabrosus_1,1271,Pariphinotus escabrosus,NA,gammarid,NA,adult,1,N,abundant,435,all,"Moderately abundant under rock substrata, in kelp Macrocystis holdfasts, rare in surfgrass Phyllospadix.",solitary,mobile,omnivore,Taxonomic,Species,548478,Animalia,Arthropoda,Malacostraca,Amphipoda,Phliantidae,Pariphinotus,n
1272_Dulichia rhabdoplastis_1,1272,Dulichia rhabdoplastis,NA,gammarid,NA,adult,1,N,present,435,all,commensal on Strongylocentrotus franciscanus,solitary,mobile,omnivore,Taxonomic,Species,489641,Animalia,Arthropoda,Malacostraca,Amphipoda,Dulichiidae,Dulichia,n
1273_Podocerus spongicolus_1,1273,Podocerus spongicolus,NA,gammarid,NA,adult,1,N,present,435,all,"in sponges, poorly known",solitary,mobile,omnivore,Taxonomic,Species,550187,Animalia,Arthropoda,Malacostraca,Amphipoda,Podoceridae,Podocerus,n
1274_Aoroides exilis_1,1274,Aoroides exilis,NA,gammarid,NA,adult,1,N,present,435,all,"Among algae, sponges under stones, on sand, gravel beaches of open coasts, protected waters;",solitary,mobile,omnivore,Taxonomic,Species,488684,Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Aoroides,n
1275_Aoroides inermis_1,1275,Aoroides inermis,NA,gammarid,NA,adult,1,N,present,435,all,"High-salinity sand, rock surfaces of exposed, protected waters",solitary,mobile,omnivore,Taxonomic,Species,488685,Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Aoroides,n
1276_Aoroides intermedius_1,1276,Aoroides intermedius,NA,gammarid,NA,adult,1,N,present,435,all,NA,solitary,mobile,omnivore,Taxonomic,Species,488686,Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Aoroides,n
1277_Bemlos concavus_1,1277,Bemlos concavus,NA,gammarid,NA,adult,1,N,present,435,all,"Stony bottoms, surf exposed bedrock, Phyllospadix, kelp, Corallina;",solitary,mobile,omnivore,Taxonomic,Species,488729,Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Bemlos,n
1278_Columbaora cyclocoxa_1,1278,Columbaora cyclocoxa,NA,gammarid,NA,adult,1,N,present,435,all,"Under boulders, among Laminaria on exposed algal-covered rocky beaches;",solitary,mobile,omnivore,Taxonomic,Species,488779,Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Columbaora,n
1279_Paramicrodeutopus schmitti_1,1279,Paramicrodeutopus schmitti,NA,gammarid,NA,adult,1,N,present,435,all,"Rocky surfwashed beaches among Phyllospadix, red algae",solitary,mobile,omnivore,Taxonomic,Species,488841,Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Paramicrodeutopus,n
1280_Cheiriphotis megacheles_1,1280,Cheiriphotis megacheles,NA,gammarid,NA,adult,1,Both,present,435,all,"Abundant among Phyllospadix, Silvetia, under rocks in California. Tube building?",solitary,sessile,filter feeder,Taxonomic,Species,214786,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Cheiriphotis,n
1281_Gammaropsis barnardi_1,1281,Gammaropsis barnardi,NA,gammarid,NA,adult,1,N,present,435,all,"In mixed rock sediments, sand; tube building?",solitary,sessile,filter feeder,Taxonomic,Species,548535,Animalia,Arthropoda,Malacostraca,Amphipoda,Photidae,Gammaropsis,n
1282_Gammaropsis effrena_1,1282,Gammaropsis effrena,NA,gammarid,NA,adult,1,N,present,435,all,"Among Phyllospadix, algae,, polychaete tubes in rocky areas",solitary,sessile,filter feeder,Taxonomic,Species,548543,Animalia,Arthropoda,Malacostraca,Amphipoda,Photidae,Gammaropsis,n
1283_Gammaropsis martesia_1,1283,Gammaropsis martesia,NA,gammarid,NA,adult,1,N,present,435,all,"Among Phyllospadix, tunicates,, sponges; tube building?",solitary,sessile,filter feeder,Taxonomic,Species,548567,Animalia,Arthropoda,Malacostraca,Amphipoda,Photidae,Gammaropsis,n
1284_Gammaropsis shoemakeri_1,1284,Gammaropsis shoemakeri,NA,gammarid,NA,adult,1,N,present,435,all,"Among kelp, hydroids; tube building?",solitary,sessile,filter feeder,Taxonomic,Species,548584,Animalia,Arthropoda,Malacostraca,Amphipoda,Photidae,Gammaropsis,n
