resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,ref_num,justification,zone,habitat,localities,confidence
483,Limnoria algarum,isopod,1,15,Clinocottus analis,fish,1,1,"154, 375, 376",6,"all, low",pools,"Mexico; Granada cove, Ensanada, Baja California Mexico; Sanak Archipelago",2
483,Limnoria algarum,isopod,1,422,Arctonoe fragilis,scale worm,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,423,Arctonoe pulchra,scale worm,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,424,Arctonoe vittata,scale worm,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,425,Halosydna brevisetosa,scale worm,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,426,Harmothoe imbricata,scale worm,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,429,Nereis grubei,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,430,Platynereis bicanaliculata,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,1118,Donsiella limnoriae,copepod,1,7,435,6,low,both,,3
483,Limnoria algarum,isopod,1,1547,Lepidasthenia longicirrata,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,1548,Lepidonotus squamatus,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,1589,Ceratonereis tunicatae,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,1590,Cheilonereis cyclurus,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,1591,Eunereis longipes,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,1594,Neanthes brandti,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,1595,Neanthes virens,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,1596,Nereis eakini,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,1597,Nereis latescens,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,1598,Nereis pelagica,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,1599,Nereis procera,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,1600,Nereis vexillosa,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
483,Limnoria algarum,isopod,1,3018,Larus brachyrynchus,bird,1,1,407,6,low,both,"Active Pass, BC",2
485,Aporobopyrus muguensis,parasitic isopod,1,1222,Cabirops montereyensis,isopod,1,6,435,3,low,both,,2
487,Ligia occidentalis,isopod,1,15,Clinocottus analis,fish,1,1,154,6,high,pools,"Mexico; Granada cove, Ensanada, Baja California Mexico",2
487,Ligia occidentalis,isopod,1,3018,Larus brachyrynchus,bird,1,1,407,6,high,both,"Active Pass, BC",2
487,Ligia occidentalis,isopod,1,3043,Egretta thula,bird,1,1,393,10,all,both,"Florida; Tampa Bay, FL",3
488,Idotea stenops,isopod,1,15,Clinocottus analis,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
488,Idotea stenops,isopod,1,19,Gobiesox maeandricus,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
488,Idotea stenops,isopod,1,126,Amphiporus imparispinosus,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
488,Idotea stenops,isopod,1,539,Pugettia producta,true crab,4,1,"375, 376",6,middle,both,Sanak Archipelago,3
488,Idotea stenops,isopod,1,540,Pugettia gracilis,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
488,Idotea stenops,isopod,1,541,Pugettia richii,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
488,Idotea stenops,isopod,1,542,Pugettia dalli,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
488,Idotea stenops,isopod,1,707,Hexagrammos decagrammus,fish,1,1,"436, 436; 435",3,"low, all",pools,; California,2
488,Idotea stenops,isopod,1,984,Crangon handi,shrimp,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
488,Idotea stenops,isopod,1,992,Pugettia producta,true crab,2,1,"375, 376",6,middle,both,Sanak Archipelago,3
488,Idotea stenops,isopod,1,1718,Amphiporus cruentatus,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
488,Idotea stenops,isopod,1,1719,Amphiporus flavescens,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
488,Idotea stenops,isopod,1,1720,Amphiporus formidabilis,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
488,Idotea stenops,isopod,1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
488,Idotea stenops,isopod,1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
488,Idotea stenops,isopod,1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
488,Idotea stenops,isopod,1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
488,Idotea stenops,isopod,1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
488,Idotea stenops,isopod,1,2086,Enophrys bison,fish,1,1,361,6,low,pools,"mudflat in Northern California; Humboldt Bay, Humboldt County, Ca; Dillon Beach, CA",3
488,Idotea stenops,isopod,1,2087,Gibbonsia montereyensis,fish,1,1,362,6,low,pools,"Dillon Beach, CA; Bering Sea",2
488,Idotea stenops,isopod,1,3000,Cebidichthys violaceus,fish,4,1,359,6,all,pools,"Central California; Diablo Canyon, CA",2
488,Idotea stenops,isopod,1,3002,Xiphister mucosus,fish,4,1,359,6,all,pools,"Central California; Diablo Canyon, CA",2
488,Idotea stenops,isopod,1,3012,Haematopus bachmani,bird,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
488,Idotea stenops,isopod,1,3018,Larus brachyrynchus,bird,1,1,407,6,middle,both,"Active Pass, BC",2
488,Idotea stenops,isopod,1,3049,Melanitta perspicillata,bird,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,1,Gibbonsia metzi,fish,1,1,"436, 436; 435, 7",3,"low, all",pools,"; California; Los Angeles; Portugese Bend, CA",1
489,Pentidotea aculeata,isopod,1,6,Micrometrus minimus,fish,1,1,"436; 435, 7",3,all,pools,"California; Portugese Bend, CA",1
489,Pentidotea aculeata,isopod,1,15,Clinocottus analis,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,19,Gobiesox maeandricus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,126,Amphiporus imparispinosus,nemertean,1,1,"375, 376",6,low,both,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,539,Pugettia producta,true crab,4,1,"375, 376",6,low,both,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,540,Pugettia gracilis,true crab,1,1,"375, 376",6,low,both,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,541,Pugettia richii,true crab,1,1,"375, 376",6,low,both,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,542,Pugettia dalli,true crab,1,1,"375, 376",6,low,both,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,984,Crangon handi,shrimp,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,992,Pugettia producta,true crab,2,1,"375, 376",6,low,both,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,1718,Amphiporus cruentatus,nemertean,1,1,"375, 376",6,low,both,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,1719,Amphiporus flavescens,nemertean,1,1,"375, 376",6,low,both,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,1720,Amphiporus formidabilis,nemertean,1,1,"375, 376",6,low,both,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,3012,Haematopus bachmani,bird,1,1,"375, 376",6,low,both,Sanak Archipelago,3
489,Pentidotea aculeata,isopod,1,3018,Larus brachyrynchus,bird,1,1,407,6,low,both,"Active Pass, BC",2
489,Pentidotea aculeata,isopod,1,3049,Melanitta perspicillata,bird,1,1,"375, 376",6,low,both,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,1,Gibbonsia metzi,fish,1,1,436,3,all,pools,California,1
490,Pentidotea wosnesenskii,isopod,1,2,Gibbonsia elegans,fish,1,1,7,3,all,pools,"Los Angeles; Portugese Bend, CA",1
490,Pentidotea wosnesenskii,isopod,1,6,Micrometrus minimus,fish,1,1,436,3,"all, low",pools,California,1
490,Pentidotea wosnesenskii,isopod,1,15,Clinocottus analis,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,19,Gobiesox maeandricus,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,126,Amphiporus imparispinosus,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,539,Pugettia producta,true crab,4,1,"375, 376",6,middle,both,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,540,Pugettia gracilis,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,541,Pugettia richii,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,542,Pugettia dalli,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,984,Crangon handi,shrimp,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,992,Pugettia producta,true crab,2,1,"375, 376",6,middle,both,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,1718,Amphiporus cruentatus,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,1719,Amphiporus flavescens,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,1720,Amphiporus formidabilis,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,3012,Haematopus bachmani,bird,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
490,Pentidotea wosnesenskii,isopod,1,3018,Larus brachyrynchus,bird,1,1,407,6,middle,both,"Active Pass, BC",2
490,Pentidotea wosnesenskii,isopod,1,3019,Larus glaucescens,bird,1,1,385,3,middle,both,"Tatoosh Island, WA",2
490,Pentidotea wosnesenskii,isopod,1,3049,Melanitta perspicillata,bird,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
491,Idotea montereyensis,isopod,1,1,Gibbonsia metzi,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2,Gibbonsia elegans,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,3,Hypsoblennius gilberti,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,4,Amphistichus koelzi,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,5,Amphistichus argenteus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,6,Micrometrus minimus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,8,Atherinops affinis,fish,1,1,436; 435,6,middle,pools,California,2
491,Idotea montereyensis,isopod,1,10,Hypsoblennius jenkinsi,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,11,Artedius fenestralis,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,12,Girella nigricans,fish,4,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,14,Leptocottus armatus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,15,Clinocottus analis,fish,1,1,"375, 376, 436; 435",6,"middle, all",pools,Sanak Archipelago; California,2
491,Idotea montereyensis,isopod,1,16,Oligocottus maculosus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,18,Heterostichus rostratus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,19,Gobiesox maeandricus,fish,1,1,"258, 375, 376, 436; 435",3,"middle, all","both, pools",Straight of Juan de Fuca; Sanak Archipelago; California,1
491,Idotea montereyensis,isopod,1,126,Amphiporus imparispinosus,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
491,Idotea montereyensis,isopod,1,539,Pugettia producta,true crab,4,1,"375, 376",6,middle,both,Sanak Archipelago,3
491,Idotea montereyensis,isopod,1,540,Pugettia gracilis,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
491,Idotea montereyensis,isopod,1,541,Pugettia richii,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
491,Idotea montereyensis,isopod,1,542,Pugettia dalli,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
491,Idotea montereyensis,isopod,1,604,Heterostichus rostratus,fish,4,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,706,Apodichthys fucorum,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,707,Hexagrammos decagrammus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,710,Phanerodon vacca,fish,1,1,436; 435,6,low,pools,California,2
491,Idotea montereyensis,isopod,1,732,Kyphosus azureus,fish,4,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,747,Hypsoblennius gentilis,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,984,Crangon handi,shrimp,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3
491,Idotea montereyensis,isopod,1,992,Pugettia producta,true crab,2,1,"375, 376",6,middle,both,Sanak Archipelago,3
491,Idotea montereyensis,isopod,1,1718,Amphiporus cruentatus,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
491,Idotea montereyensis,isopod,1,1719,Amphiporus flavescens,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
491,Idotea montereyensis,isopod,1,1720,Amphiporus formidabilis,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
491,Idotea montereyensis,isopod,1,2072,Paralabrax nebulifer,fish,1,1,436; 435,6,low,pools,California,2
491,Idotea montereyensis,isopod,1,2073,Paralabrax nebulifer,fish,4,1,436; 435,6,low,pools,California,2
491,Idotea montereyensis,isopod,1,2074,Anoplarchus purpurescens,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2075,Apodichthys flavidus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2076,Artedius corallinus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2077,Artedius harringtoni,fish,1,1,436; 435,6,low,pools,California,2
491,Idotea montereyensis,isopod,1,2078,Artedius lateralis,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2079,Ascelichthys rhodorus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2080,Cebidichthys violaceus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2081,Clinocottus acuticeps,fish,1,1,"375, 376, 436; 435",6,"middle, all",pools,Sanak Archipelago; California,2
491,Idotea montereyensis,isopod,1,2082,Clinocottus embryum,fish,1,1,"375, 376, 436; 435",6,"middle, all",pools,Sanak Archipelago; California,2
491,Idotea montereyensis,isopod,1,2083,Clinocottus globiceps,fish,1,1,"375, 376, 436; 435",6,"middle, all",pools,Sanak Archipelago; California,2
491,Idotea montereyensis,isopod,1,2084,Clinocottus recalvus,fish,1,1,"375, 376, 436; 435",6,"middle, all",pools,Sanak Archipelago; California,2
491,Idotea montereyensis,isopod,1,2085,Clinocottus spp.,fish,1,1,"375, 376, 436; 435",6,"middle, all",pools,Sanak Archipelago; California,2
491,Idotea montereyensis,isopod,1,2086,Enophrys bison,fish,1,1,"361, 436; 435",6,"low, all",pools,"mudflat in Northern California; Humboldt Bay, Humboldt County, Ca; Dillon Beach, CA; California",2
491,Idotea montereyensis,isopod,1,2087,Gibbonsia montereyensis,fish,1,1,"362, 436; 435",6,"low, all",pools,"Dillon Beach, CA; Bering Sea; California",2
491,Idotea montereyensis,isopod,1,2088,Hemilepidotus hemilepidotus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2091,Liparis florae,fish,1,1,"258, 436; 435",3,"middle, all","both, pools",Straight of Juan de Fuca; California,1
491,Idotea montereyensis,isopod,1,2092,Oligocottus rimensis,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2093,Oligocottus rubellio,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2094,Oligocottus snyderi,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2095,Oligocottus spp.,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2096,Phytichthys chirus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2097,Scorpaenichthys marmoratus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2098,Sebastes carnatus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2099,Sebastes melanops,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2100,Sebastes miniatus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2102,Xiphister atropurpureus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2103,Xiphister mucosus,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2109,Pseudodelphis oligocotti,fish,1,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,2293,Porichthys notatus,fish,1,1,436; 435,6,low,pools,California,2
491,Idotea montereyensis,isopod,1,2394,Teleostei,fish,6,1,436; 435,6,all,pools,California,2
491,Idotea montereyensis,isopod,1,3000,Cebidichthys violaceus,fish,4,1,"359, 436; 435",6,all,pools,"Central California; Diablo Canyon, CA; California",2
491,Idotea montereyensis,isopod,1,3002,Xiphister mucosus,fish,4,1,"359, 436; 435",6,all,pools,"Central California; Diablo Canyon, CA; California",2
491,Idotea montereyensis,isopod,1,3004,Porichthys notatus,fish,2,1,436; 435,6,low,pools,California,2
491,Idotea montereyensis,isopod,1,3006,Porichthys notatus,fish,3,1,436; 435,6,low,pools,California,2
491,Idotea montereyensis,isopod,1,3012,Haematopus bachmani,bird,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
491,Idotea montereyensis,isopod,1,3018,Larus brachyrynchus,bird,1,1,407,6,middle,both,"Active Pass, BC",2
491,Idotea montereyensis,isopod,1,3049,Melanitta perspicillata,bird,1,1,"375, 376",6,middle,both,Sanak Archipelago,3
492,Pentidotea kirchanskii,isopod,1,15,Clinocottus analis,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
492,Pentidotea kirchanskii,isopod,1,19,Gobiesox maeandricus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
492,Pentidotea kirchanskii,isopod,1,126,Amphiporus imparispinosus,nemertean,1,1,"375, 376",6,low,both,Sanak Archipelago,3
492,Pentidotea kirchanskii,isopod,1,539,Pugettia producta,true crab,4,1,"375, 376",6,low,both,Sanak Archipelago,3
492,Pentidotea kirchanskii,isopod,1,540,Pugettia gracilis,true crab,1,1,"375, 376",6,low,both,Sanak Archipelago,3
492,Pentidotea kirchanskii,isopod,1,541,Pugettia richii,true crab,1,1,"375, 376",6,low,both,Sanak Archipelago,3
492,Pentidotea kirchanskii,isopod,1,542,Pugettia dalli,true crab,1,1,"375, 376",6,low,both,Sanak Archipelago,3
492,Pentidotea kirchanskii,isopod,1,984,Crangon handi,shrimp,1,1,"375, 376",6,low,pools,Sanak Archipelago,3
492,Pentidotea kirchanskii,isopod,1,992,Pugettia producta,true crab,2,1,"375, 376",6,low,both,Sanak Archipelago,3
