resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID
754,Zooplankton,zooplankton,6,380,Petricola carditoides,clam,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5726
754,Zooplankton,zooplankton,6,969,Haliclystus sanjuanensis,cnidarian,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5733
754,Zooplankton,zooplankton,6,967,Manania gwilliami,cnidarian,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5747
754,Zooplankton,zooplankton,6,1032,Ameira longipes,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5754
754,Zooplankton,zooplankton,6,1033,Ameira parvuloides,copepod,1,1,4,4,1,NA,NA,no data,pools,NA,yes,NA,5761
754,Zooplankton,zooplankton,6,1035,Nitocra californica,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5768
754,Zooplankton,zooplankton,6,1034,Nitokra spinipes,copepod,1,1,4,4,1,NA,NA,high,pools,NA,yes,NA,5775
754,Zooplankton,zooplankton,6,1036,Praeleptomesochra similis,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5782
754,Zooplankton,zooplankton,6,1038,Pseudoleptomesochra typica,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5789
754,Zooplankton,zooplankton,6,1037,Psyllocamptus triarticulatus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5796
754,Zooplankton,zooplankton,6,1039,Laophontodes hedgpethi,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5803
754,Zooplankton,zooplankton,6,1040,Mesochra pygmaea,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5810
754,Zooplankton,zooplankton,6,1041,Nannomesochra arupinensis,copepod,1,1,4,4,1,NA,NA,high,pools,NA,yes,NA,5817
754,Zooplankton,zooplankton,6,1043,Cletodes hartmannae,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5824
754,Zooplankton,zooplankton,6,1044,Enhydrosoma hopkinsi,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5831
754,Zooplankton,zooplankton,6,1042,Paracrenhydrosoma karlingi,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5838
754,Zooplankton,zooplankton,6,1045,Dactylopusia crassipes,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5845
754,Zooplankton,zooplankton,6,1046,Dactylopusia glacialis,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5852
754,Zooplankton,zooplankton,6,1047,Dactylopusia paratisboides,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5859
754,Zooplankton,zooplankton,6,1048,Dactylopusia vulgaris inornata,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5866
754,Zooplankton,zooplankton,6,1050,Diarthrodes dissimilis,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5873
754,Zooplankton,zooplankton,6,1051,Diarthrodes unisetosus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5880
754,Zooplankton,zooplankton,6,1054,Leptocaris armatus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5887
754,Zooplankton,zooplankton,6,1055,Bradyellopsis foliatus,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,5894
754,Zooplankton,zooplankton,6,1057,Ectinosoma breviarticulatum,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5901
754,Zooplankton,zooplankton,6,1059,Ectinosoma californicum,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5908
754,Zooplankton,zooplankton,6,1058,Ectinosoma paranormani,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5922
754,Zooplankton,zooplankton,6,1060,Halectinosoma kunzi,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5929
754,Zooplankton,zooplankton,6,1061,Halectinosoma longisetosum,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5936
754,Zooplankton,zooplankton,6,1062,Halectinosoma ornatum,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5943
754,Zooplankton,zooplankton,6,1063,Pseudobradya pulchera,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5950
754,Zooplankton,zooplankton,6,1069,Zaus aurelii,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5992
754,Zooplankton,zooplankton,6,1070,Zaus spinatus hopkinsi,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5999
754,Zooplankton,zooplankton,6,1071,Echinolaophonte briani,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6006
754,Zooplankton,zooplankton,6,1072,Heterolaophonte discophora,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6013
754,Zooplankton,zooplankton,6,1073,Heterolaophonte variabilis,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6020
754,Zooplankton,zooplankton,6,1074,Laophonte acutirostris,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6027
754,Zooplankton,zooplankton,6,1075,Laophonte cornuta,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6034
754,Zooplankton,zooplankton,6,1076,Laophonte sp.,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6041
754,Zooplankton,zooplankton,6,1077,Paralaophonte pacifica,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6048
754,Zooplankton,zooplankton,6,1078,Paronychocamptus proprius,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6055
754,Zooplankton,zooplankton,6,1079,Pseudonychocamptus paraproximus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6062
754,Zooplankton,zooplankton,6,1080,Pseudonychocamptus spinifer,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6069
754,Zooplankton,zooplankton,6,1081,Quinquelaophonte longifurcata,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6076
754,Zooplankton,zooplankton,6,1082,Amonardia normani,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6090
754,Zooplankton,zooplankton,6,1083,Amonardia perturbata,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6097
754,Zooplankton,zooplankton,6,1084,Amphiascoides lancisetiger,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6104
754,Zooplankton,zooplankton,6,1085,Amphiascoides subdebilis,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6111
754,Zooplankton,zooplankton,6,1086,Amphiascopsis cinctus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6118
754,Zooplankton,zooplankton,6,1087,Amphiascus minutus,copepod,1,1,4,4,1,NA,NA,middle,pools,NA,yes,NA,6125
754,Zooplankton,zooplankton,6,1088,Amphiascus undosus,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6132
754,Zooplankton,zooplankton,6,1089,Diosaccus spinatus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6139
754,Zooplankton,zooplankton,6,1090,Paramphiascopsis ekmani,copepod,1,1,4,4,1,NA,NA,middle,pools,NA,yes,NA,6146
754,Zooplankton,zooplankton,6,1091,Typhlamphiascus pectinifer,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6153
754,Zooplankton,zooplankton,6,1092,Typhlamphiascus unisetosus,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6160
754,Zooplankton,zooplankton,6,1093,Normanella bolini,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6167
754,Zooplankton,zooplankton,6,1094,Normanella confluens,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6174
754,Zooplankton,zooplankton,6,1095,Apodopsyllus vermiculiformis,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6181
754,Zooplankton,zooplankton,6,1096,Scottopsyllus pararobertsoni,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6188
754,Zooplankton,zooplankton,6,1097,Parastenhelia spinosa,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6195
754,Zooplankton,zooplankton,6,1098,Alteutha langi,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6202
754,Zooplankton,zooplankton,6,1099,Alteuthella sp.,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6209
754,Zooplankton,zooplankton,6,1101,Eupelte setacauda,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6216
754,Zooplankton,zooplankton,6,1100,Eupelte simile,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6223
754,Zooplankton,zooplankton,6,1102,Peltidium sp.,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6230
754,Zooplankton,zooplankton,6,1103,Porcellidium fimbriatum,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6237
754,Zooplankton,zooplankton,6,1104,Porcellidium viride,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6244
754,Zooplankton,zooplankton,6,1053,Danielssenia reducta,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6251
754,Zooplankton,zooplankton,6,1052,Danielssenia typica,copepod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6258
754,Zooplankton,zooplankton,6,1106,Idomene purpurocincta,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6265
754,Zooplankton,zooplankton,6,1108,Phyllopodopsyllus borutskyi,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6272
754,Zooplankton,zooplankton,6,1107,Phyllopodopsyllus parabradyi,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6279
754,Zooplankton,zooplankton,6,1109,Eudactylopus latipes,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6286
754,Zooplankton,zooplankton,6,1112,Phyllothalestris mysis,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6307
754,Zooplankton,zooplankton,6,1113,Rhynchothalestris helgolandica,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6314
754,Zooplankton,zooplankton,6,1114,Scutellidium arthuri,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6321
754,Zooplankton,zooplankton,6,1115,Scutellidium hippolytes,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6328
754,Zooplankton,zooplankton,6,1116,Tisbe furcata,copepod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6335
754,Zooplankton,zooplankton,6,780,Barentsia conferta,entoproct,1,1,4,4,1,NA,NA,low tidepools,pools,NA,yes,NA,6342
754,Zooplankton,zooplankton,6,781,Barentsia discreta,entoproct,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6349
754,Zooplankton,zooplankton,6,782,Barentsia parva,entoproct,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6356
754,Zooplankton,zooplankton,6,777,Loxosomella sp.,entoproct,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6370
754,Zooplankton,zooplankton,6,778,Pedicellina newberryi,entoproct,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6384
754,Zooplankton,zooplankton,6,1280,Cheiriphotis megacheles,gammarid,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6412
754,Zooplankton,zooplankton,6,1281,Gammaropsis barnardi,gammarid,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6419
754,Zooplankton,zooplankton,6,1282,Gammaropsis effrena,gammarid,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6426
754,Zooplankton,zooplankton,6,1283,Gammaropsis martesia,gammarid,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6433
754,Zooplankton,zooplankton,6,1284,Gammaropsis shoemakeri,gammarid,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6440
754,Zooplankton,zooplankton,6,1285,Gammaropsis spinosa,gammarid,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6447
754,Zooplankton,zooplankton,6,1287,Photis californica,gammarid,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6461
754,Zooplankton,zooplankton,6,1288,Photis conchicola,gammarid,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6468
754,Zooplankton,zooplankton,6,1105,Dactylopodola,gastrotrich,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6475
754,Zooplankton,zooplankton,6,963,Clytia hemisphaerica,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6524
754,Zooplankton,zooplankton,6,943,Calycella syringa,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6545
754,Zooplankton,zooplankton,6,919,Cladonema myersi,hydroid,5,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6552
754,Zooplankton,zooplankton,6,923,Dipurena bicircella,hydroid,5,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6573
754,Zooplankton,zooplankton,6,944,Eutonina indicans,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6587
754,Zooplankton,zooplankton,6,930,Hydrocoryne bodegensis,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6615
754,Zooplankton,zooplankton,6,948,Filellum serpens,hydroid,5,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6622
754,Zooplankton,zooplankton,6,949,Lafoea dumosa,hydroid,5,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6629
754,Zooplankton,zooplankton,6,912,Leuckartiara octona,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6636
754,Zooplankton,zooplankton,6,954,Abietinaria filicula,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6678
754,Zooplankton,zooplankton,6,955,Abietinaria greenei,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6685
754,Zooplankton,zooplankton,6,956,Abietinaria inconstans,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6692
754,Zooplankton,zooplankton,6,957,Dynamena disticha,hydroid,5,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6699
754,Zooplankton,zooplankton,6,958,Salacia desmoides,hydroid,5,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,6706
754,Zooplankton,zooplankton,6,960,Symplectoscyphus erectus,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6727
754,Zooplankton,zooplankton,6,961,Symplectoscyphus tricuspidatus,hydroid,5,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,6734
754,Zooplankton,zooplankton,6,933,Hybocodon prolifer,hydroid,5,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6755
754,Zooplankton,zooplankton,6,936,Zanclea bomala,hydroid,5,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,6769
754,Zooplankton,zooplankton,6,1958,Modiolus capax,mussel,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6804
754,Zooplankton,zooplankton,6,983,Thrombophyton trachydermum,octocoral,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6874
754,Zooplankton,zooplankton,6,980,Telesto sp.,octocoral,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6881
754,Zooplankton,zooplankton,6,1021,Cypria reptans,ostracod,1,1,4,4,1,NA,NA,high,pools,NA,yes,NA,6888
754,Zooplankton,zooplankton,6,1020,Cypridopsis vidua,ostracod,1,1,4,4,1,NA,NA,high,pools,NA,yes,NA,6895
754,Zooplankton,zooplankton,6,1022,Heterocypris salina,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6902
754,Zooplankton,zooplankton,6,1023,Sarscypridopsis aculeata,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6909
754,Zooplankton,zooplankton,6,1024,Cythere alveolivalva,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6916
754,Zooplankton,zooplankton,6,1025,Cythere sp.,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6923
754,Zooplankton,zooplankton,6,1026,Ambostracon glaucum,ostracod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6930
754,Zooplankton,zooplankton,6,1027,Aurila lincolnensis,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6937
754,Zooplankton,zooplankton,6,1028,Aurila montereyensis,ostracod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6944
754,Zooplankton,zooplankton,6,1029,Radimella aurita,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6951
754,Zooplankton,zooplankton,6,1030,Acetabulastoma californica,ostracod,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6958
754,Zooplankton,zooplankton,6,1031,Xestoleberis hopkinsi,ostracod,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6965
754,Zooplankton,zooplankton,6,772,Phoronis architecta,phoronid,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,6972
754,Zooplankton,zooplankton,6,774,Phoronis vancouverensis,phoronid,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6979
754,Zooplankton,zooplankton,6,775,Phoronopsis californica,phoronid,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,6986
754,Zooplankton,zooplankton,6,920,Cladonema myersi,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7007
754,Zooplankton,zooplankton,6,922,Coryne eximia,plankton,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7014
754,Zooplankton,zooplankton,6,926,Coryne sp.,plankton,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7021
754,Zooplankton,zooplankton,6,924,Dipurena bicircella,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7028
754,Zooplankton,zooplankton,6,945,Eutonina indicans,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7049
754,Zooplankton,zooplankton,6,929,Halimedusa typus,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7063
754,Zooplankton,zooplankton,6,931,Hydrocoryne bodegensis,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7070
754,Zooplankton,zooplankton,6,950,Mitrocoma cellularia,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7077
754,Zooplankton,zooplankton,6,914,Proboscidactyla circumsabella,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7098
754,Zooplankton,zooplankton,6,918,Rathkea octopunctata,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7112
754,Zooplankton,zooplankton,6,934,Hybocodon prolifer,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7119
754,Zooplankton,zooplankton,6,937,Zanclea bomala,plankton,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7126
754,Zooplankton,zooplankton,6,1676,Novafabricia brunnea,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7140
754,Zooplankton,zooplankton,6,1671,Amphicorina gracilis,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7154
754,Zooplankton,zooplankton,6,1672,Chone minuta,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7161
754,Zooplankton,zooplankton,6,1673,Demonax medius,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7168
754,Zooplankton,zooplankton,6,1679,Pseudopotamilla socialis,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7196
754,Zooplankton,zooplankton,6,1680,Schizobranchia insignis,polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7210
754,Zooplankton,zooplankton,6,447,Janua brasiliensis,polychaete,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,7217
754,Zooplankton,zooplankton,6,1963,Leptopecten latiauratus,scallop,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7245
754,Zooplankton,zooplankton,6,1814,Crepidula fornicata,slipper limpet,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7259
754,Zooplankton,zooplankton,6,1816,Crepidula norrisiarum,slipper limpet,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7266
754,Zooplankton,zooplankton,6,1815,Crepidula plana,slipper limpet,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7273
754,Zooplankton,zooplankton,6,1685,Bushiella abnormis,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7287
754,Zooplankton,zooplankton,6,1686,Circeis armoricana,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7294
754,Zooplankton,zooplankton,6,1681,Crucigera zygophora,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7301
754,Zooplankton,zooplankton,6,1682,Hydroides gracilis,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7308
754,Zooplankton,zooplankton,6,1687,Neodexiospira pseudocorrugata,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7315
754,Zooplankton,zooplankton,6,1688,Paradexiospira vitrea,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7322
754,Zooplankton,zooplankton,6,1689,Pileolaria lateralis,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7329
754,Zooplankton,zooplankton,6,1690,Pileolaria marginata,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7336
754,Zooplankton,zooplankton,6,445,Salmacina tribranchiata,spirorbid polychaete,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,7350
754,Zooplankton,zooplankton,6,1692,Simplaria potswaldi,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7357
754,Zooplankton,zooplankton,6,1693,Simplaria pseudomilitaris,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7364
754,Zooplankton,zooplankton,6,1684,Vermiliopsis multiannulata,spirorbid polychaete,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7385
754,Zooplankton,zooplankton,6,73,Iophon rayae,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7392
754,Zooplankton,zooplankton,6,80,Stelletta clarella,sponge,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,7399
754,Zooplankton,zooplankton,6,59,Clathrina sp.,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7420
754,Zooplankton,zooplankton,6,32,Forcepia hartmani,sponge,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7434
754,Zooplankton,zooplankton,6,68,Geodia hentscheli,sponge,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,7462
754,Zooplankton,zooplankton,6,49,Hymeniacidon actites,sponge,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7483
754,Zooplankton,zooplankton,6,50,Hymeniacidon ungodon,sponge,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7490
754,Zooplankton,zooplankton,6,36,Plocamionida lyoni,sponge,1,1,4,4,1,NA,NA,middle to low,pools,NA,yes,NA,7518
754,Zooplankton,zooplankton,6,75,Leucosolenia eleanor,sponge,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,7525
754,Zooplankton,zooplankton,6,20,Antho illgi,sponge,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7539
754,Zooplankton,zooplankton,6,26,Clathria microjoanna,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7588
754,Zooplankton,zooplankton,6,29,Clathria spongigartina,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7616
754,Zooplankton,zooplankton,6,39,Plocamiancora igzo,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7623
754,Zooplankton,zooplankton,6,53,Neopetrosia vanilla,sponge,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7644
754,Zooplankton,zooplankton,6,54,Xestospongia dubia,sponge,1,1,4,4,1,NA,NA,very low,pools,NA,yes,NA,7651
754,Zooplankton,zooplankton,6,901,Distaplia smithi,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7714
754,Zooplankton,zooplankton,6,224,Molgula verrucifera,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7721
754,Zooplankton,zooplankton,6,188,Perophora annectens,tunicate,1,1,4,4,1,NA,NA,"middle, low",pools,NA,yes,NA,7728
754,Zooplankton,zooplankton,6,903,Synoicum pellucidum,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7777
754,Zooplankton,zooplankton,6,906,Botryllus tuberatus,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7805
754,Zooplankton,zooplankton,6,907,Dendrodoa abbotti,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7812
754,Zooplankton,zooplankton,6,218,Styela clava,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7826
754,Zooplankton,zooplankton,6,219,Styela truncata,tunicate,1,1,4,4,1,NA,NA,low,pools,NA,yes,NA,7840
754,Zooplankton,zooplankton,6,1016,Evadne nordmanni,water flea,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7847
754,Zooplankton,zooplankton,6,1015,Evadne spinifera,water flea,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7854
754,Zooplankton,zooplankton,6,1018,Pleopis polyphemoides,water flea,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7861
754,Zooplankton,zooplankton,6,1019,Pseudevadne tergestina,water flea,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7868
754,Zooplankton,zooplankton,6,1017,Penilia avirostris,water flea,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,7875
754,Zooplankton,zooplankton,6,3000,Cebidichthys violaceus,fish,4,1,1,3,1,359,Central California,all,pools,NA,yes,NA,11090
754,Zooplankton,zooplankton,6,3002,Xiphister mucosus,fish,4,1,1,3,1,359,Central California,all,pools,NA,yes,NA,11112
753,Phytoplankton,phytoplankton,1,490,Pentidotea wosnesenskii,isopod,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1582
753,Phytoplankton,phytoplankton,1,1286,Gammaropsis thompsoni,gammarid,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,6453
753,Phytoplankton,phytoplankton,1,489,Pentidotea aculeata,isopod,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1581
753,Phytoplankton,phytoplankton,1,515,Heptacarpus paludicola,shrimp,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1587
753,Phytoplankton,phytoplankton,1,101,Anthopleura elegantissima,anemone,1,1,4,4,1,NA,NA,NA,pools,NA,yes,NA,4521
753,Phytoplankton,phytoplankton,1,109,Corynactis californica,anemone,1,1,4,13,1,MAH,NA,NA,NA,NA,NA,NA,1711
753,Phytoplankton,phytoplankton,1,795,Tubulipora aliciae,bryozoan,1,1,4,4,1,NA,NA,all,pools,NA,yes,NA,5627
753,Phytoplankton,phytoplankton,1,367,Mytilus edulis,mussel,1,1,3,13,1,MAH,NA,NA,NA,NA,NA,NA,1062
