id.x,species,alternate_nomenclature,category,common_name,functional_role,range,life_stage,body_size_mm,n_s_both,commonality,source,zone,habitat_notes,solitary_aggregating_colonial,mobile_or_sessile,preys_on,trophic_strategy,how_picky,eaten_by,non_trophic_epicommensal_w,mutualist_w,parasitized_by,unknown_symbiosis,parasitic_on,how_picky_symbiotically,notes,node_type,node_resolution,web_enter_code,enter_code_2,googled,justification,confidence,x41,clean_zone,id.y,kingdom,phylum,class,subclass,infraclass,subterclass,superorder,superfamily,family,genus,subphylum,order,subfamily,superclass,suborder,infraorder,parvorder,subkingdom,infrakingdom,tribe,subgenus,infraphylum,parvphylum,gigaclass,megaclass,phylum_division,subphylum_subdivision,subtribe,section,subsection,subspecies,epifamily
1190,Cancerilla tubulata,NA,copepod,NA,invertebrate ectoparasite,NA,adult,NA,NA,present,Light & Smith,all,external parasites of the brittle star Amphipholis squamata,solitary,sessile,NA,parasite,specialist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,135789,Animalia,Arthropoda,Copepoda,NA,Neocopepoda,NA,Podoplea,NA,Cancerillidae,Cancerilla,Crustacea,Siphonostomatoida,NA,Multicrustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,Caprella alaskana,NA,caprellid,NA,NA,North to San Francisco Bay,adult,NA,N,present,Light & Smith,all,intertidal on bryozoans and sabellid worm tubes,solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,430787,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Caprella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,Caprella brevirostris,NA,caprellid,NA,NA,NA,adult,NA,NA,present,Light & Smith,all,"On hydroids, algae, and abalone shells",solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,430805,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Caprella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,Caprella californica,NA,amphipod,caprellid,NA,NA,adult,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,"Eelgrass, on outer coast on coralline algae;",aggregating,mobile,"detritus, microalgal film, ""small dead crustaceans, and small swimming amphipods""",omnivore,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,394864,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Caprella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,Caprella equilibra,NA,caprellid,NA,NA,cosmopolitan,adult,NA,Both,common,Light & Smith,all,"on hydroids, bryozoans, and ascidians,",solitary,mobile,NA,omnivore,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,101830,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Caprella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407,Caprella ferrea,NA,caprellid,NA,NA,NA,adult,NA,NA,present,Light & Smith,all,"algae, hydroids, bryozoans, sabellid tubes, and other substrates",solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,430826,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Caprella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,Caprella greenleyi,NA,caprellid,NA,NA,NA,adult,1.5-3.6,NA,present,Light & Smith,all,"on the seastar Henricia in Boiler Bay, Oregon, but a rare habitat (McCain 1969; Martin 1977); on coralline algae and bryozoans.",solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,430839,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Caprella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,Caprella incisa,NA,caprellid,NA,NA,NA,adult,NA,NA,present,Light & Smith,all,"On hydroids (such as Aglaophenia and campanulariids), bryozoans, coralline algae, and kelp holdfasts",solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,430843,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Caprella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,Caprella kennerlyi,NA,caprellid,NA,NA,NA,adult,NA,NA,common,Light & Smith,all,all along coast on open shores; on hydroids like plumularia,solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,503320,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Caprella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411,Caprella laeviuscula,NA,caprellid,NA,NA,NA,adult,NA,NA,present,Light & Smith,all,"On many substrates (hydroids, bryozoans, compound ascidians, algae, eelgrass); Martin (1977) notes the occasional presence on the animals of hydroids and the epiphytic diatom Isthmia.",solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,430857,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Caprella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412,Caprella natalensis,NA,caprellid,NA,NA,cosmopolitan,adult,NA,Both,present,Light & Smith,all,"intertidal on hydroids, algae, the surfgrass Phyllospadix, bryozoans,",solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,214772,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Caprella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413,Caprella penantis,NA,caprellid,NA,NA,Monterey Bay to South and Atlantic,adult,NA,Both,present,Light & Smith,all,NA,solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,Caprella pilipalma,NA,caprellid,NA,NA,Monterey Bay,adult,NA,N,present,Light & Smith,all,on hydroids,solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,430894,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Caprella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,Caprella sp.,NA,amphipod,caprellid,NA,NA,adult,NA,NA,NA,NA,NA,NA,aggregating,mobile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,Caprella sp.,NA,amphipod,caprellids,NA,NA,adult,NA,Both,NA,NA,NA,NA,aggregating,mobile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Genus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,Caprella verrucosa,NA,caprellid,NA,NA,NA,adult,NA,NA,present,Light & Smith,all,"On open coast and in bays, on hydroids, bryozoans, coralline algae.",solitary,mobile,NA,grazer,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,430930,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Caprelloidea,Caprellidae,Caprella,Crustacea,Amphipoda,Caprellinae,Multicrustacea,Senticaudata,Corophiida,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,Carcinonemertes epialti,NA,nemertean,NA,NA,NA,adult,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",all,crab egg masses,solitary,mobile,"eggs of Pugettia producta, Hemigrapsus oregonensis, H. nudus, Pachygrapsus crassipes, Cancer spp. except C. magister",symbiotic egg predator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,148070,Animalia,Nemertea,Hoplonemertea,NA,NA,NA,NA,NA,Carcinonemertidae,Carcinonemertes,NA,Monostilifera,NA,NA,Eumonostilifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722,Carcinonemertes wickhami,NA,nemertean,ribbon worm,NA,Southern California,adult,NA,S,present,Light & Smith,low,in eggs of Ca spiny lobster,solitary,mobile,eggs of Panulirus interruptus,symbiotic egg predator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,148075,Animalia,Nemertea,Hoplonemertea,NA,NA,NA,NA,NA,Carcinonemertidae,Carcinonemertes,NA,Monostilifera,NA,NA,Eumonostilifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
998,Carcinus maenas,NA,true crab,European Green Crab,NA,introduced British Columbia to San Francisco,adult,NA,N,introduced,Light & Smith,low,NA,solitary,mobile,"native crabs, clams",carnivore (scavenger + predator),generalist,sea otter,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,107381,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Eucarida,Portunoidea,Carcinidae,Carcinus,Crustacea,Decapoda,Carcininae,Multicrustacea,Pleocyemata,Brachyura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eubrachyura,Heterotremata,NA,NA
999,Carcinus maenas,NA,true crab,European Green Crab,NA,introduced British Columbia to San Francisco,eggs,NA,N,introduced,Light & Smith,low,NA,solitary,mobile,NA,non-feeding life stage,NA,Carcinonemertes epialti,NA,NA,NA,NA,NA,NA,same trophic level as parent,Taxonomic,Life Stage,NA,NA,NA,NA,NA,NA,NA,107381,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Eucarida,Portunoidea,Carcinidae,Carcinus,Crustacea,Decapoda,Carcininae,Multicrustacea,Pleocyemata,Brachyura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eubrachyura,Heterotremata,NA,NA
1322,Carinonajna barnardi,NA,gammarid,NA,NA,NA,adult,9.5,NA,present,Light & Smith,all,"burrow into and form galls in the stipes and holdfasts of intertidal and shallow subtidal macrophytes including Alaria, Egregia, Macrocystis, and Lessoniopsis (from family description)",solitary,mobile,macroalgae,parasite,generalist,NA,NA,NA,NA,NA,"Alaria, Egregia, Macrocystis, and Lessoniopsis (from family dsecritions)",NA,gall-forming,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,396037,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Hyaloidea,Najnidae,Carinonajna,Crustacea,Amphipoda,NA,Multicrustacea,Senticaudata,Talitrida,Talitridira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1323,Carinonajna bicarinata,NA,gammarid,NA,NA,NA,adult,8.5,NA,present,Light & Smith,all,In Phyllospadix and Laminaria holdfasts,solitary,mobile,NA,parasite,generalist,NA,NA,NA,NA,NA,Phyllospadix and Laminaria,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,396038,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Hyaloidea,Najnidae,Carinonajna,Crustacea,Amphipoda,NA,Multicrustacea,Senticaudata,Talitrida,Talitridira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1324,Carinonajna bispinosa,NA,gammarid,NA,NA,NA,adult,7.5,NA,present,Light & Smith,all,"burrow into and form galls in the stipes and holdfasts of intertidal and shallow subtidal macrophytes including Alaria, Egregia, Macrocystis, and Lessoniopsis (from family description)",solitary,mobile,NA,parasite,generalist,NA,NA,NA,NA,NA,"Alaria, Egregia, Macrocystis, and Lessoniopsis (from family dsecritions)",NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,396039,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Hyaloidea,Najnidae,Carinonajna,Crustacea,Amphipoda,NA,Multicrustacea,Senticaudata,Talitrida,Talitridira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1325,Carinonajna carli,NA,gammarid,NA,NA,NA,adult,8.1999999999999993,NA,present,Light & Smith,all,"Phyllospadix, boulders and gravel, Hedophyllum;",solitary,mobile,NA,parasite,generalist,NA,NA,NA,NA,NA,"Phyllospadix, Hedophyllum",NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,396041,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Hyaloidea,Najnidae,Carinonajna,Crustacea,Amphipoda,NA,Multicrustacea,Senticaudata,Talitrida,Talitridira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1326,Carinonajna kitamati,NA,gammarid,NA,NA,NA,adult,8,NA,present,Light & Smith,all,Among Egregia and rarely Postelsia and Macrocy,solitary,mobile,NA,parasite,generalist,NA,NA,NA,NA,NA,Egregia and rarely Postelsia and Macrocy,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,489636,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Hyaloidea,Najnidae,Carinonajna,Crustacea,Amphipoda,NA,Multicrustacea,Senticaudata,Talitrida,Talitridira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1327,Carinonajna lessoniophila,NA,gammarid,NA,NA,NA,adult,9.1999999999999993,NA,present,Light & Smith,all,From galls in stipes of Lessoniopsis littoralis-,solitary,mobile,NA,parasite,generalist,NA,NA,NA,NA,NA,Lessoniopsis littoralis,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,396042,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Hyaloidea,Najnidae,Carinonajna,Crustacea,Amphipoda,NA,Multicrustacea,Senticaudata,Talitrida,Talitridira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1328,Carinonajna longimana,NA,gammarid,NA,NA,NA,adult,5.5,NA,not in RIZ,Light & Smith,all,"On Hedophyllum, Laminaria, and in Phyllospadix root mass communities on semiprotected beaches",solitary,mobile,NA,parasite,generalist,NA,NA,NA,NA,NA,"Hedophyllum, Laminaria, and in Phyllospadix",NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,396043,Animalia,Arthropoda,Malacostraca,Eumalacostraca,NA,NA,Peracarida,Hyaloidea,Najnidae,Carinonajna,Crustacea,Amphipoda,NA,Multicrustacea,Senticaudata,Talitrida,Talitridira,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,Carrion,NA,dead stuff,NA,NA,NA,NA,NA,Both,NA,NA,NA,NA,NA,sessile,NA,non-feeding,NA,NA,NA,NA,NA,NA,NA,NA,NA,Common Name,Assemblage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,Catriona columbiana,Cuthona columbiana,nudibranch,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,NA,solitary,mobile,"Obelia sp., Sarsia eximia, and Pinauay crocea",micropredator,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,581879,Animalia,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Ringipleura,Nudipleura,Fionoidea,Trinchesiidae,Catriona,NA,Nudibranchia,NA,NA,Cladobranchia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,Caulibugula californica,NA,bryozoan,NA,NA,British Columbia to La Jolla,adult,2 - 200,Both,present,Light & Smith,all,NA,colonial,sessile,NA,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,448286,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Buguloidea,Bugulidae,Caulibugula,NA,Cheilostomatida,NA,NA,Flustrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,Caulibugula ciliata,NA,bryozoan,NA,NA,British Columbia to Channel Islands,adult,2 - 200,Both,common,Light & Smith,low,common on red algae,colonial,sessile,NA,filter feeder,generalist,NA,red algae,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,448287,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Buguloidea,Bugulidae,Caulibugula,NA,Cheilostomatida,NA,NA,Flustrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,Caulleriella apicula,NA,polychaete,NA,NA,Santa Cruz and Southern California,adult,NA,Both,unclear,Light & Smith,all,NA,solitary,mobile,NA,deposit feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,327368,Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,NA,NA,NA,Cirratulidae,Caulleriella,NA,Terebellida,NA,NA,Cirratuliformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,Caulleriella cristata,NA,polychaete,NA,NA,Columbia River to Point Conception,adult,NA,N,present,Light & Smith,all,A rocky intertidal species occurring on the outer coast in algal holdfasts and under coralline algae.,solitary,mobile,NA,deposit feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,327369,Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,NA,NA,NA,Cirratulidae,Caulleriella,NA,Terebellida,NA,NA,Cirratuliformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,Caulleriella pacifica,NA,polychaete,NA,NA,Puget Sound to Monterey Bay,adult,NA,N,unclear,Light & Smith,all,NA,solitary,mobile,NA,deposit feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,333178,Animalia,Annelida,Polychaeta,Sedentaria,Canalipalpata,NA,NA,NA,Cirratulidae,Caulleriella,NA,Terebellida,NA,NA,Cirratuliformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,Cauloramphus californiensis,C. spiniferum,bryozoan,NA,NA,Monterey Bay to La Jolla,adult,2 - 200,S,common,Light & Smith,low,"encrusts shell, rock, kelp holdfasts",colonial,sessile,NA,filter feeder,generalist,NA,kelp,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,469299,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Calloporoidea,Calloporidae,Cauloramphus,NA,Cheilostomatida,NA,NA,Flustrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
808,Cauloramphus echinus,NA,bryozoan,NA,NA,British Columbia to Santa Barbara Channel,adult,2 - 200,N,present,Light & Smith,all,NA,colonial,sessile,NA,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,469298,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Calloporoidea,Calloporidae,Cauloramphus,NA,Cheilostomatida,NA,NA,Flustrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2080,Cebidichthys violaceus,NA,fish,monkeyface prickleback,NA,NA,adult,NA,N,present,MARINe Rocky Intertidal Ecosystems California North Coast MPA Baseline Study,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,LM,NA,NA,NA,NA,280053,Animalia,Chordata,Teleostei,NA,NA,NA,NA,NA,Cebidichthyidae,Cebidichthys,Vertebrata,Perciformes,NA,Actinopteri,Zoarcoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA,NA,NA,NA,NA,NA
809,Cellaria diffusa,NA,bryozoan,NA,NA,"Puget Sound to southern California, ? Galapagos Islands",adult,2 - 200,Both,present,Light & Smith,all,NA,colonial,sessile,NA,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,469491,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Cellarioidea,Cellariidae,Cellaria,NA,Cheilostomatida,NA,NA,Flustrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,Cellaria mandibulata,NA,bryozoan,NA,NA,British Columbia to Baja California,adult,2 - 200,Both,present,Light & Smith,all,on hard substrates,colonial,sessile,NA,filter feeder,generalist,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,469492,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Cellarioidea,Cellariidae,Cellaria,NA,Cheilostomatida,NA,NA,Flustrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,Celleporaria brunnea,NA,bryozoan,NA,NA,Oregon to Ecuador,adult,NA,both,abundant,"Morris, Abbott, & Haderlie; Light & Smith",low,"encrusting algae, stone, shell",colonial,sessile,NA,filter feeder,NA,Holoplana californica,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,3,fix,NA,NA,NA,NA,NA,394868,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Celleporoidea,Celleporidae,Celleporaria,NA,Cheilostomatida,NA,NA,Flustrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,Celleporella hyalina,NA,bryozoan,NA,NA,"reported from Alaska, San Francisco to Channel Islands; Galapagos Islands;",adult,NA,Both,common,Light & Smith,all,"encrusting rock, shells, algae, hermit crabs",colonial,sessile,NA,filter feeder,generalist,Dirona picta,Pagurus sp.; algae,NA,NA,NA,NA,NA,NA,Taxonomic,Species,3,fix,NA,NA,NA,NA,NA,111397,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Hippothooidea,Hippothoidae,Celleporella,NA,Cheilostomatida,NA,NA,Flustrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623,Celleporella sp.,Hippothoa hyalina,bryozoan,NA,NA,NA,adult,NA,both,common,NA,NA,NA,colonial,sessile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Genus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,Celleporina robertsoniae,"Cellepora costazi Robertson 1908, in part; Costazia robertsoniae of Osburn 1952, part; Celleporina ventricosa",bryozoan,NA,NA,"Alaska, common at Dillon Beach to Tanner Bank off California-Mexican border",adult,2 - 200,Both,present,Light & Smith,low,"on erect stems of algae, hydroids, seagrasses, bryozoans, wood, shell",colonial,sessile,NA,filter feeder,generalist,NA,"algae, hydroids, Zostera sp., Phyllospadix sp.",NA,NA,NA,NA,NA,NA,Taxonomic,Species,NA,NA,NA,NA,NA,NA,NA,469568,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Celleporoidea,Celleporidae,Celleporina,NA,Cheilostomatida,NA,NA,Flustrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,Celleporina robertsoniae,NA,bryozoan,NA,NA,NA,adult,NA,both,common,"Morris, Abbott, & Haderlie",low,common on macrocystis,colonial,sessile,NA,filter feeder,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taxonomic,Species,4,NA,NA,NA,NA,NA,NA,469568,Animalia,Bryozoa,Gymnolaemata,NA,NA,NA,NA,Celleporoidea,Celleporidae,Celleporina,NA,Cheilostomatida,NA,NA,Flustrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
