nodeNum,species,synonymies,organismal_category,common_name,range,body_size_mm,province,commonality,reference_justification,zone,habitat_notes,solitary_aggregating_colonial,mobile_or_sessile,trophic_strategy,notes,node_type,node_resolution,aphia,kingdom,phylum,class,order,family,genus,life_stage,web_enter_code,clean_stage
400,Lepidozona pectinulata,Lepidozona californiensis,chiton,NA,Southern California,NA,S,common,"Morris, Abbott, & Haderlie",low,under rocks,solitary,mobile,grazer,assuming all chiton eat microalgal film unless otherwise noted,Taxonomic,Species,386050,Animalia,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Lepidozona,adult,2,1
1758,Lepidozona radians,schnochiton radians,chiton,NA,Southern Alaska to Northern Baja California,NA,Both,uncommon,Light & Smith,low,"under rocks, hidden beneath sediment deposits on rocky surfaces, more common subtidally",solitary,mobile,grazer,assuming all chiton eat microalgal film unless otherwise noted,Taxonomic,Species,386051,Animalia,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Lepidozona,adult,1,1
399,Lepidozona scrobiculata,Lepidozona sinudentata,chiton,NA,NA,NA,Both,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low,"under rocks, more common subtidally",solitary,mobile,grazer,assuming all chiton eat microalgal film unless otherwise noted,Taxonomic,Species,386056,Animalia,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Lepidozona,adult,2,1
1799,Lacuna unifasciata,NA,snail,NA,"Monterey Bay  to south, Bodega Harbor",NA,Both,present,Light & Smith,all,"in kelp beds, eelgrass, algae",solitary,mobile,grazer,NA,Taxonomic,Species,446895,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,adult,1,1
784,Laminaria sinclairii,NA,brown algae,NA,British Columbia to Southern California,NA,Both,common,Marine Algae of California,low,"rocky substrates, partial sand",aggregating,sessile,primary producer,NA,Taxonomic,Species,372507,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,adult,1,1
2302,Lasaea cistula,NA,bivalve,NA,"Moss Beach, CA to Baja California",3,Both,present,"Morris, Abbott, and Haderlie; Keen 1938",high to middle,in holdfasts of Postelsia,solitary,mobile,filter feeder,NA,Taxonomic,Species,606432,Animalia,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Lasaea,adult,1,1
2303,Lessoniopsis littoralis,NA,brown algae,flat pompom kelp,"Kodiak Island, AK, to Monterey, CA",NA,N,present,Abbott & Hollenberg; UC Berkeley Herbarium - California Seaweeds eFlora,very low,in a narrow zone between Saccharina sessilis and Laminaria setchelli,solitary,sessile,primary producer,NA,Taxonomic,Species,372508,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Lessoniopsis,adult,1,1
1231,Limnoria lignorum,NA,isopod,gribble,"North to Point Arena, CA",4,N,present,Light & Smith,all,wood borer,solitary,mobile,detritivore,NA,Taxonomic,Species,118917,Animalia,Arthropoda,Malacostraca,Isopoda,Limnoriidae,Limnoria,adult,1,1
1232,Limnoria quadripunctata,NA,isopod,gribble,central to southern California,4,S,present,Light & Smith,all,wood borer,solitary,mobile,detritivore,NA,Taxonomic,Species,118918,Animalia,Arthropoda,Malacostraca,Isopoda,Limnoriidae,Limnoria,adult,1,1
1233,Limnoria tripunctata,NA,isopod,gribble,Oregon to South,4,Both,present,Light & Smith,all,wood borer,solitary,mobile,detritivore,NA,Taxonomic,Species,148645,Animalia,Arthropoda,Malacostraca,Isopoda,Limnoriidae,Limnoria,adult,1,1
1877,Littorina littorea,NA,limpet,NA,Introduced from East Coast,NA,N,present,Light & Smith,all,Tide pools on sheltered rocky shores,solitary,mobile,grazer,NA,Taxonomic,Species,140262,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,adult,1,1
1878,Littorina plena,NA,limpet,NA,"Kodiak, AK to Baja California",NA,Both,present,Light & Smith,all,"Common throughout intertidal, among algae, mussels,, barnacles, on moderately exposed, sheltered shores,",solitary,mobile,grazer,NA,Taxonomic,Species,445659,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,adult,1,1
839,Jullienula hippocrepis,"Lyrula hippocrepis of Osburn, 1950; Cribrilina hippocrepis, Reginella",bryozoan,NA,Alaska to southern California,2 - 200,Both,present,Light & Smith,low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,467137,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Jullienula,adult,1,1
819,Membranipora raymondi,Membranipora fusca,bryozoan,NA,"northern, central California",2 - 200,N,present,Light & Smith,all,"encrusting shells, stones",colonial,sessile,filter feeder,NA,Taxonomic,Species,469963,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,adult,1,1
822,Membranipora tuberculata,NA,bryozoan,NA,central California during El Nino periods,2 - 200,N,present,Light & Smith,all,"on floating Sargassum; encrusting kelp, other algae",colonial,sessile,filter feeder,NA,Taxonomic,Species,183266,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,adult,1,1
865,Microporella californica,Microporelloides,bryozoan,NA,"British Columbia; central, southern California",2 - 200,Both,present,Light & Smith,all,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,470040,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,Microporella,adult,1,1
867,Microporella cribrosa,Microporelloides (Cribriporella) cribrosa,bryozoan,NA,"Mussel Point, central California, to Gulf of California;",2 - 200,Both,present,Light & Smith,low,"on rock, shell, algae, pilings",colonial,sessile,filter feeder,NA,Taxonomic,Species,470049,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,Microporella,adult,1,1
868,Microporella infundibulipora,Microporelloides (Cribriporella) infundibulipora,bryozoan,NA,"Recent of southern California, probably central California; reports of ""M. californica"" range from British Columbia to Gulf of California, Baja California, Galapagos Islands; M. infundibulipora, described from Channel Island;",2 - 200,Both,present,Light & Smith,low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,470050,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,Microporella,adult,1,1
870,Microporella umboniformis,Microporelloides (Microporelloides) umboniformis,bryozoan,NA,"a Puget Sound species, it may occur in northern, central California",2 - 200,N,present,Light & Smith,low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,470053,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,Microporella,adult,1,1
216,Metandrocarpa taylori,NA,tunicate,NA,NA,NA,Both,present,"Morris, Abbott, & Haderlie; L&S",low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,250836,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Metandrocarpa,adult,1,1
761,Ligia pallasii,NA,isopod,NA,NA,NA,Both,present,Walla Walla; Light & Smith,high,"sea cliffs, especially in range overlap with L. occidentalis",solitary,mobile,detritivore,NA,Taxonomic,Species,257558,Animalia,Arthropoda,Malacostraca,Isopoda,Ligiidae,Ligia,adult,2,1
421,Octopus micropyrsus,NA,octopus,NA,"Point Conception, California to Pt. Eugenia, the islands off Baja California, Mexico.",30,S,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low,"washed ashore in holdfasts or shells; typically found in kelp holdfasts, piddock holes or in empty gastropod shells",solitary,mobile,typical predator,NA,Taxonomic,Species,342000,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,adult,1,1
1500,Cafius nauticus,NA,insect,NA,NA,NA,NA,present,Light & Smith,all,among decaying kelp.,solitary,mobile,typical predator,NA,Taxonomic,Species,709937,Animalia,Arthropoda,Hexapoda,Coleoptera,Staphylinidae,Cafius,adult,1,1
1497,Cafius opacus,NA,insect,NA,NA,NA,NA,present,Light & Smith,all,"Lives among decaying vegetation, especially kelp",solitary,mobile,typical predator,NA,Taxonomic,Species,494264,Animalia,Arthropoda,Hexapoda,Coleoptera,Staphylinidae,Cafius,adult,1,1
1498,Cafius sulcicollis,NA,insect,NA,NA,NA,NA,present,Light & Smith,all,among decaying kelp.,solitary,mobile,typical predator,NA,Taxonomic,Species,494266,Animalia,Arthropoda,Hexapoda,Coleoptera,Staphylinidae,Cafius,adult,1,1
1499,Cafius sulcicollis,NA,insect,NA,NA,NA,NA,present,Light & Smith,all,among decaying kelp.,solitary,mobile,typical predator,NA,Taxonomic,Species,494266,Animalia,Arthropoda,Hexapoda,Coleoptera,Staphylinidae,Cafius,larva,1,3
638,Hemicyclops thysanotus,NA,copepod,NA,NA,NA,Both,present,"Morris, Abbott, & Haderlie",low,on Hermissenda,solitary,mobile,parasite,NA,Taxonomic,Species,413298,Animalia,Arthropoda,Copepoda,Cyclopoida,Clausidiidae,Hemicyclops,adult,1,1
639,Achelia chelata,NA,sea spider,NA,Central California,NA,N,present,"Morris, Abbott, & Haderlie; RIZ lit search #177; Light & Smith",all,"reported in Mytilus but free living as well; Distribution very limited with a few intertidal localities confined to central California, including Moss Beach,, on the bryozoan Bugula at Pescadero. Also in mussel beds and, in winter, in Mytilus californianus",solitary,mobile,unknown,parasitism only reported once,Taxonomic,Species,239750,Animalia,Arthropoda,Pycnogonida,Pantopoda,Ammotheidae,Achelia,adult,1,1
82,Ectopleura marina,"Tubularia, Pinauay",hydroid,NA,British Columbia to California,NA,Both,common,"Morris, Abbott, & Haderlie; L&S",NA,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,285957,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Ectopleura,adult,1,1
952,Plumularia lagenifera,NA,hydroid,NA,Alaska to the tropics,500-1000,Both,present,Light & Smith,all,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,285262,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Plumularia,hydroid colony,1,5
951,Plumularia goodei,NA,hydroid,NA,British Columbia to southern California,25,Both,present,Light & Smith,all,"on shore, near-shore rocks",colonial,sessile,filter feeder,NA,Taxonomic,Species,285249,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Plumularia,hydroid colony,1,5
953,Plumularia setacea,NA,hydroid,NA,Eastern Pacific,NA,Both,abundant,Light & Smith,all,substrate generalist,colonial,sessile,filter feeder,NA,Taxonomic,Species,117824,Animalia,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,Plumularia,hydroid colony,1,5
840,Reginella furcata,x,bryozoan,NA,British Columbia to San Benito Islands off Baja California,2 - 200,Both,present,Light & Smith,low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,467451,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Reginella,adult,1,1
841,Reginella nitida,Reginella,bryozoan,NA,Puget Sound to San Benito Islands off Baja California,2 - 200,Both,present,Light & Smith,low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,467453,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Cribrilinidae,Reginella,adult,1,1
88,Amphisbetia furcata,Sertularia,hydroid,NA,"British Columbia to southern California, southward to the tropics",NA,Both,common,"Morris, Abbott, & Haderlie",low,grows on phyllospadix blades,colonial,sessile,filter feeder,NA,Taxonomic,Species,585718,Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Amphisbetia,adult,4,1
959,Sertularia argentea,NA,hydroid,NA,to San Francisco,200-3000,N,present,Light & Smith,all,on shore rocks,colonial,sessile,filter feeder,NA,Taxonomic,Species,117912,Animalia,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Sertularia,hydroid colony,1,5
1771,Tonicella lokii,NA,chiton,NA,Columbia River to Point Conception,NA,N,common,Light & Smith,middle to low,NA,solitary,mobile,grazer,assuming all chiton eat microalgal film unless otherwise noted,Taxonomic,Species,386442,Animalia,Mollusca,Polyplacophora,Chitonida,Tonicellidae,Tonicella,adult,1,1
834,Tricellaria circumternata,Trincellaria ternata,bryozoan,NA,"British Columbia, Dillon Beach, Big Sur, central California",2 - 200,N,present,Light & Smith,low,"attached to hydroids, arenaceous worm tubes, erect bryozoan colonies, seaweeds",colonial,sessile,filter feeder,NA,Taxonomic,Species,469473,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Candidae,Tricellaria,adult,1,1
935,Tubularia harrimani,NA,hydroid,NA,Alaska to Monterey Bay,NA,N,present,Light & Smith,all,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,285983,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,hydroid colony,1,5
2308,Lithothamnion sp.,NA,coralline algae,crustose coralline algae,varies,NA,Both,present,Marine Algae of California,all,"varies, can be epiphtic",solitary,sessile,primary producer,NA,Taxonomic,Genus,144018,Plantae,NA,Florideophyceae,Hapalidiales,Hapalidiaceae,Lithothamnion,adult,1,1
2309,Gigartina sp.,NA,red algae,NA,varies,NA,Both,present,Marine Algae of California,all,varies,solitary,sessile,primary producer,NA,Taxonomic,Genus,144155,Plantae,NA,Florideophyceae,Gigartinales,Gigartinaceae,Gigartina,adult,1,1
2310,Lithophyllum sp.,NA,coralline algae,crustose coralline algae,varies,NA,Both,present,Marine Algae of California,all,"varies, can be epiphtic",solitary,sessile,primary producer,NA,Taxonomic,Genus,144016,Plantae,NA,Florideophyceae,Corallinales,Lithophyllaceae,Lithophyllum,adult,1,1
2305,Nereocystis luetkeana,NA,brown algae,bull kelp,"Alaska to San Luis Obispo, CA",2m,N,present,Marine Algae of California,low,isolated plants in low intertidal,solitary,sessile,primary producer,NA,Taxonomic,Species,240752,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Nereocystis,adult,1,1
2311,Petrocelis franciscana,NA,coralline algae,crustose coralline algae,"Hope Island, British Columbia, to Baja California",1,Both,common,Marine Algae of California,high to middle,on rocky headlands,solitary,sessile,primary producer,NA,Taxonomic,Species,496475,Plantae,NA,Florideophyceae,Gigartinales,Phyllophoraceae,Petrocelis,adult,1,1
2312,Petrocelis haematis,NA,coralline algae,crustose coralline algae,"Pacific Grove and Corona del Mar, CA",1,S,locally present,Marine Algae of California,all,on loose rocks,solitary,sessile,primary producer,NA,Taxonomic,Genus,500457,Plantae,NA,Florideophyceae,Gigartinales,Phyllophoraceae,Petrocelis,adult,1,1
2313,Peyssonnelia sp.,NA,red algae,NA,varies,NA,Both,present,Marine Algae of California,low,"varies, can be epiphtic",solitary,sessile,primary producer,NA,Taxonomic,Species,144051,Plantae,NA,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonnelia,adult,1,1
2314,Plocamium cartilagineum,NA,red algae,NA,British Columbia to Mexico,4000 - 25000,Both,common,Marine Algae of California,all,on rocks buried in sand,solitary,sessile,primary producer,NA,Taxonomic,Species,145782,Plantae,NA,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,adult,1,1
2315,Plocamium oregonum,NA,red algae,NA,"South British Columbia to Sonoma, CA",13000,N,uncommon,Marine Algae of California,low,NA,solitary,sessile,primary producer,NA,Taxonomic,Species,372632,Plantae,NA,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,adult,1,1
2316,Polysiphonia hendryi,NA,red algae,NA,Alaska to Baja California,1500,Both,common,Marine Algae of California,all,"varies, can be epiphtic",solitary,sessile,primary producer,NA,Taxonomic,Species Complex,372637,Plantae,NA,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,adult,1,1
644,Postelsia palmaeformis,NA,brown algae,sea palm,"Vancouver, British Columbia, to Morro Bay, CA",60000,N,common,Abbott & Hollenberg,high to middle,in areas exposed to surf,aggregating,sessile,primary producer,NA,Taxonomic,Species,372518,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Postelsia,adult,1,1
2317,Pterocladiella media,Pterocladia media,red algae,NA,"San Francisco, CA, to Baja California",3000,Both,uncommon,Marine Algae of California,all,in sandy patches on rock,solitary,sessile,primary producer,NA,Taxonomic,Species,1356508,Plantae,NA,Florideophyceae,Gelidiales,Pterocladiaceae,Pterocladiella,adult,1,1
2319,Rhizoclonium riparium,NA,green algae,NA,Alaska to Chile,NA,Both,common,Marine Algae of California,high to middle,tangled in masses on various substrata,aggregating,sessile,primary producer,NA,Taxonomic,Species,145075,Plantae,NA,Ulvophyceae,Cladophorales,Cladophoraceae,Rhizoclonium,adult,1,1
2320,Rhodoglossum sp.,NA,red algae,NA,Alaska to Baja California,NA,Both,present,Marine Algae of California,middle to low,varies,solitary,sessile,primary producer,NA,Taxonomic,Genus,370165,Plantae,NA,Florideophyceae,Gigartinales,Gigartinaceae,Rhodoglossum,adult,1,1
2321,Odonthalia floccosa,NA,red algae,sea brush,"South British Columbia to Point Conception, CA",40000,N,locally abundant,Marine Algae of California,all,restricted to intertidal rocks subjected to strong surf,solitary,sessile,primary producer,NA,Taxonomic,Species,372621,Plantae,NA,Florideophyceae,Ceramiales,Rhodomelaceae,Odonthalia,adult,1,1
1454,Agaue californica,NA,mite,NA,"Cape Flattery, WA to La Jolla, CA",0.8,Both,present,Macquitty 1984,all,"on intertidal red algae, coralline algae, rock, oyster shells",solitary,mobile,typical predator,in Light & Smith at higher taxonomic level,Taxonomic,Species,406498,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Agaue,adult,1,1
1455,Agaue variabilis,NA,mite,NA,"Yaquina Head, Oregon to Baja California",0.6,Both,present,Macquitty 1984,all,"on intertidal red algae, coralline algae, rock, oyster shells, phyllospadix roots",solitary,mobile,typical predator,in Light & Smith at higher taxonomic level,Taxonomic,Species,406523,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Agaue,adult,1,1
1448,Agauopsis curvata,Agauopsis curvatus,mite,NA,"Yaquina Head, Oregon to Baja California",0.3,Both,present,Krantz 1974; Macquitty 1984,all,"colony of Mytilus californianus in tide pool with a southern exposure; amongst mussel, barnacle beds,, intertidal algae",solitary,mobile,typical predator,in Light & Smith at higher taxonomic level,Taxonomic,Species,406544,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Agauopsis,adult,1,1
1453,Agauopsis filirostris,NA,mite,NA,"Dillon Beach to La Jolla, CA",0.18-2,Both,present,Macquitty 1984,all,"on intertidal red algae, coralline algae",solitary,mobile,typical predator,in Light & Smith at higher taxonomic level,Taxonomic,Species,406553,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Agauopsis,adult,1,1
1449,Agauopsis newelli,NA,mite,NA,"Oregon to Dillon Beach, CA",0.6,N,present,Krantz 1974; Macquitty 1984,all,"shallow mussel bed, balanus in rock tide pool; in mussel beds, barnacles, Laminaria sp. holdfasts; on intertidal red, coralline algae, Endocladia muricata",solitary,mobile,typical predator,in Light & Smith at higher taxonomic level,Taxonomic,Species,406566,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Agauopsis,adult,1,1
1458,Ameronothroiid mites,NA,mite,NA,NA,0.18-2,NA,present,Light & Smith,high,"aquatic or semiaquatic; on the seashore, they are mostly herbivorous, may be found in large numbers, generally restricted to the upper intertidal.",solitary,mobile,grazer,NA,Taxonomic,Family,NA,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Ameronothridae,NA,adult,1,1
1456,Copidognathus curtus,NA,mite,NA,"Wincester Bay, OR to Chile, Japan",0.4,Both,present,Macquitty 1984,all,"in various intertidal habitats; on intertidal algae, stones, sand, worm tubes",solitary,mobile,typical predator,in Light & Smith at higher taxonomic level,Taxonomic,Species,406725,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Copidognathus,adult,1,1
1450,Halacarus magniporus,NA,mite,NA,"Yaquina Head, Oregon to La Jolla, CA",0.6,N,present,Krantz 1975,all,"tide pools, mussel beds, mixed algae, rocks, opyster shells",solitary,mobile,typical predator,in Light & Smith at higher taxonomic level,Taxonomic,Species,406971,Animalia,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Halacarus,adult,1,1
